d,price_usd,rhodl_1m
2011-12-25,4.2338668778,38479.64016666667
2011-12-26,3.9991219641,37227.24656666666
2011-12-27,4.0955185459,35912.92686666667
2011-12-28,4.2072958761,34586.59876666667
2011-12-29,4.1733522268,33505.95153333333
2011-12-30,4.31063509,32428.3272
2011-12-31,4.7143063314,31427.052333333333
2012-01-01,5.2948427773,30492.74336666667
2012-01-02,5.2048778919,29587.28683333333
2012-01-03,4.8705088288,28863.298033333333
2012-01-04,5.5857062671,28218.4325
2012-01-05,6.8740008773,27657.326133333336
2012-01-06,6.68331664,27173.9487
2012-01-07,6.7962279807,26663.2172
2012-01-08,7.0966505663,26227.1645
2012-01-09,6.2885383425,25784.057666666668
2012-01-10,6.5284745552,25354.226199999997
2012-01-11,6.8891277212,24964.5189
2012-01-12,6.7735641958,24547.575666666668
2012-01-13,6.4543688901,24106.075166666666
2012-01-14,6.7617271426,23667.998066666667
2012-01-15,7.0469225582,23225.5714
2012-01-16,6.7156076666,22848.747099999997
2012-01-17,5.5996219503,22638.734666666667
2012-01-18,5.9002312881,22445.297033333332
2012-01-19,6.3157063416,22221.0072
2012-01-20,6.5014919883,21994.855766666667
2012-01-21,6.1805683255,21796.189599999998
2012-01-22,6.3029672268,21606.0348
2012-01-23,6.3748760771,21398.300600000002
2012-01-24,6.2744764757,21211.724733333336
2012-01-25,5.8104650725,21058.791433333336
2012-01-26,5.3672269544,20926.593366666664
2012-01-27,5.303137197,20815.474433333333
2012-01-28,5.659796775,20716.893666666667
2012-01-29,5.3914294573,20623.720533333333
2012-01-30,5.5034819386,20473.508333333335
2012-01-31,5.5382202957,20325.12863333333
2012-02-01,6.0752326523,20146.005633333334
2012-02-02,6.0995729129,19933.307533333333
2012-02-03,5.9516109275,19677.409833333335
2012-02-04,5.895413239,19356.763966666666
2012-02-05,5.6781157171,19009.5354
2012-02-06,5.4826640584,18679.368166666667
2012-02-07,5.6620277002,18275.332466666667
2012-02-08,5.6185281899,17841.755833333333
2012-02-09,5.8356998542,17392.824833333332
2012-02-10,5.9378341555,16933.2021
2012-02-11,5.6121328533,16505.9489
2012-02-12,5.5190971695,16159.334433333335
2012-02-13,5.3483545593,15934.847233333332
2012-02-14,4.4836540918,15755.7843
2012-02-15,4.325520322,15619.164266666667
2012-02-16,4.255239045,15461.713566666667
2012-02-17,4.3915383729,15248.063433333333
2012-02-18,4.2700812776,15092.173
2012-02-19,4.3895514582,14909.880466666666
2012-02-20,4.3651359389,14720.1599
2012-02-21,4.315115602,14512.744866666666
2012-02-22,4.4193102876,14285.818233333333
2012-02-23,5.0395151181,14066.429733333334
2012-02-24,5.0256087589,13870.354833333335
2012-02-25,4.7725673811,13669.154933333333
2012-02-26,4.9264208515,13461.849900000001
2012-02-27,4.9525157563,13213.099766666668
2012-02-28,4.8572577756,12851.629566666667
2012-02-29,4.8727487557,12460.956166666667
2012-03-01,4.9220721236,12083.366166666667
2012-03-02,4.7148235871,11707.001333333332
2012-03-03,4.6281932525,11332.475866666666
2012-03-04,4.8341444816,10961.733266666668
2012-03-05,4.9823929039,10604.420733333334
2012-03-06,4.9878413524,10256.444666666666
2012-03-07,4.9491128846,9928.762466666667
2012-03-08,4.934979495,9610.6937
2012-03-09,4.8722978475,9308.244
2012-03-10,4.8414238048,9028.7727
2012-03-11,4.8920287516,8761.091066666666
2012-03-12,4.9108393793,8505.5101
2012-03-13,5.2908802788,8214.841833333334
2012-03-14,5.3905432922,7818.468266666667
2012-03-15,5.3408208989,7433.540666666667
2012-03-16,5.3395747914,7038.878833333333
2012-03-17,5.2360035541,6657.043166666667
2012-03-18,5.2701489854,6289.713566666666
2012-03-19,4.6786725529,5925.080766666667
2012-03-20,4.8308302162,5595.585266666667
2012-03-21,4.8172295248,5291.505833333334
2012-03-22,4.729608505,5005.3891
2012-03-23,4.6916431765,4745.434933333333
2012-03-24,4.6519862659,4482.956266666666
2012-03-25,4.5522702624,4237.233433333334
2012-03-26,4.6327223597,4000.6028333333334
2012-03-27,4.8113407352,3763.4431666666665
2012-03-28,4.7905893916,3571.0113
2012-03-29,4.7940665722,3506.4794333333334
2012-03-30,4.8614093565,3475.649
2012-03-31,4.8897768732,3429.8792666666664
2012-04-01,4.7933256774,3394.3009
2012-04-02,4.9830454787,3362.2291333333333
2012-04-03,4.9562331929,3333.8402
2012-04-04,4.9178421777,3308.3707000000004
2012-04-05,4.9208492449,3282.901666666666
2012-04-06,4.9491074322,3267.077933333333
2012-04-07,4.7097119103,3257.1536666666666
2012-04-08,4.7788188492,3261.673666666667
2012-04-09,4.8525473811,3269.1424333333334
2012-04-10,4.8414175938,3278.7371
2012-04-11,4.9152507171,3293.002966666667
2012-04-12,4.9011581473,3297.5754666666667
2012-04-13,4.9344067335,3303.9654333333333
2012-04-14,4.956364661,3310.7817666666665
2012-04-15,4.9616003384,3318.452333333333
2012-04-16,4.9507645693,3324.8977333333332
2012-04-17,4.9687445076,3328.3192666666664
2012-04-18,5.124377443,3329.7704000000003
2012-04-19,5.1309065114,3340.6333000000004
2012-04-20,5.3665159681,3346.8446666666664
2012-04-21,5.282550339,3355.6054666666664
2012-04-22,5.1956089947,3355.589
2012-04-23,5.1108881917,3353.0460999999996
2012-04-24,5.0878672624,3368.6463999999996
2012-04-25,5.1488162455,3379.990233333333
2012-04-26,5.0974192858,3385.5448
2012-04-27,5.0958873399,3389.7652
2012-04-28,4.9707366528,3378.949133333333
2012-04-29,4.9026061777,3367.2829666666667
2012-04-30,4.9421168101,3365.5427
2012-05-01,4.9871372274,3345.6794
2012-05-02,5.0534373539,3308.1418333333336
2012-05-03,5.118872979,3277.1494
2012-05-04,5.0855070883,3247.057833333333
2012-05-05,5.0566395646,3230.410933333333
2012-05-06,5.0478007729,3213.6363666666666
2012-05-07,5.067555867,3193.949
2012-05-08,5.0234664229,3168.3383
2012-05-09,5.0413062355,3145.6410333333333
2012-05-10,4.9274887198,3121.5745666666667
2012-05-11,4.9637099775,3094.5461
2012-05-12,4.946532235,3060.2318333333333
2012-05-13,4.9447950538,3025.3703
2012-05-14,5.011435922,2986.830933333333
2012-05-15,5.0336404004,2944.4724333333334
2012-05-16,5.0877845091,2905.5833666666667
2012-05-17,5.0896616864,2864.9173666666666
2012-05-18,5.1183014828,2820.9762666666666
2012-05-19,5.1125458112,2772.7719999999995
2012-05-20,5.0942009684,2724.563166666667
2012-05-21,5.0942213101,2677.0478000000003
2012-05-22,5.0891391888,2637.781033333333
2012-05-23,5.1288588998,2599.4549333333334
2012-05-24,5.1191577592,2540.950766666667
2012-05-25,5.1372768065,2478.3715666666667
2012-05-26,5.1039788048,2422.8840333333337
2012-05-27,5.134616135,2367.6481
2012-05-28,5.1363254191,2315.8093000000003
2012-05-29,5.1484706978,2263.5055333333335
2012-05-30,5.1382645693,2219.942133333333
2012-05-31,5.1816397212,2193.5363
2012-06-01,5.266943758,2175.9483333333333
2012-06-02,5.2436390602,2148.464266666667
2012-06-03,5.2127049848,2126.264833333333
2012-06-04,5.2587658574,2093.967333333333
2012-06-05,5.4260142949,2060.4366
2012-06-06,5.446169422,2027.1173333333331
2012-06-07,5.5871698098,1991.5443999999998
2012-06-08,5.6225291017,1954.1397
2012-06-09,5.5570023355,1915.1843333333334
2012-06-10,5.4578935693,1873.6080333333334
2012-06-11,5.5869969816,1846.0526666666667
2012-06-12,5.7274912987,1812.4641333333334
2012-06-13,5.9093013238,1777.4149333333332
2012-06-14,5.9620231821,1743.1022333333333
2012-06-15,6.5233807192,1702.345
2012-06-16,6.4441582823,1665.3630999999998
2012-06-17,6.199966488,1634.9085666666665
2012-06-18,6.3108446686,1604.7024
2012-06-19,6.494826716,1575.7552
2012-06-20,6.6935510555,1546.4939333333334
2012-06-21,6.6722625038,1517.2372333333335
2012-06-22,6.5637616978,1489.4267
2012-06-23,6.4475416891,1467.7420333333332
2012-06-24,6.3504940386,1452.4132
2012-06-25,6.31747363,1437.9424666666669
2012-06-26,6.4328608288,1421.7804333333333
2012-06-27,6.6157134015,1407.9214666666667
2012-06-28,6.590064633,1394.7576
2012-06-29,6.6587767572,1373.4482666666668
2012-06-30,6.680427623,1350.3320333333334
2012-07-01,6.6268600923,1333.9904
2012-07-02,6.7434780508,1316.4587
2012-07-03,6.4499924033,1292.9016000000001
2012-07-04,6.5148353331,1270.2208666666668
2012-07-05,6.6423986043,1248.0524666666668
2012-07-06,6.6721811894,1229.1260333333335
2012-07-07,6.8082737119,1213.0572
2012-07-08,6.7963176879,1197.0098666666668
2012-07-09,7.032395886,1185.2163666666665
2012-07-10,7.1785800357,1174.0659666666666
2012-07-11,7.185147789,1159.5458333333333
2012-07-12,7.5559356502,1151.71
2012-07-13,7.630921256,1149.4705000000001
2012-07-14,7.5801291783,1148.0997333333332
2012-07-15,7.6272348597,1150.0769666666667
2012-07-16,8.4934056774,1154.0120666666667
2012-07-17,8.7519848551,1157.8423666666667
2012-07-18,9.0951926861,1163.6661333333332
2012-07-19,8.8795334135,1164.9977333333334
2012-07-20,8.5324506791,1162.3269666666665
2012-07-21,8.875645841,1160.8195666666666
2012-07-22,8.5065625441,1157.8572
2012-07-23,8.5312112694,1147.7711666666667
2012-07-24,8.5745851707,1137.3747
2012-07-25,8.7693472729,1126.0003333333332
2012-07-26,8.8757650462,1116.2948
2012-07-27,8.8914598942,1105.9163666666668
2012-07-28,8.8425608942,1095.4543999999999
2012-07-29,8.7476806593,1085.0363333333332
2012-07-30,9.088317249,1076.2519666666665
2012-07-31,9.3209984021,1066.7477666666666
2012-08-01,9.5680209039,1059.2449333333332
2012-08-02,10.5510396961,1051.9287333333334
2012-08-03,10.9158647466,1045.0579666666667
2012-08-04,10.9197148808,1038.0647
2012-08-05,10.8051173776,1030.1567666666667
2012-08-06,10.8694465018,1017.0125666666667
2012-08-07,10.9412794401,1004.9299333333333
2012-08-08,11.0703915967,988.1977666666666
2012-08-09,11.103724744,971.6458
2012-08-10,11.4475688045,955.8553333333333
2012-08-11,11.5425355272,939.2780666666665
2012-08-12,11.5925523898,919.3893333333333
2012-08-13,11.9849629904,900.8470666666667
2012-08-14,12.187097481,879.6954
2012-08-15,13.1700773539,855.0435666666667
2012-08-16,13.4507908247,830.8478666666666
2012-08-17,12.0770055424,805.0013
2012-08-18,11.5775071648,788.7833666666667
2012-08-19,7.8306218419,777.2510666666666
2012-08-20,9.9798766487,765.2048
2012-08-21,9.9029820181,756.5426666666667
2012-08-22,9.7725545786,752.8928333333333
2012-08-23,10.0886574261,746.1567
2012-08-24,10.5940425944,739.8829333333334
2012-08-25,10.5836766715,734.5552666666667
2012-08-26,10.5455307423,731.0486666666667
2012-08-27,10.9003800807,728.2525666666666
2012-08-28,10.9329585336,724.2648333333333
2012-08-29,10.8677839018,719.8407666666667
2012-08-30,10.7277488384,718.1213000000001
2012-08-31,10.1024098206,713.2873333333334
2012-09-01,10.0065329375,706.877
2012-09-02,10.2261162016,699.8359333333334
2012-09-03,10.4971343092,692.0787333333334
2012-09-04,10.3640018942,682.8935333333334
2012-09-05,11.0255228784,677.8672999999999
2012-09-06,11.1607690158,671.7608333333334
2012-09-07,11.0761223366,666.4925333333334
2012-09-08,11.0432700333,665.8759666666667
2012-09-09,11.0620954933,675.3089666666667
2012-09-10,11.1252888048,685.4125333333334
2012-09-11,11.2680929553,695.5191666666667
2012-09-12,11.3152859082,705.8065666666666
2012-09-13,11.3802992887,716.0932333333333
2012-09-14,11.7301076224,726.2741666666666
2012-09-15,11.7183934155,735.1926
2012-09-16,11.8869112238,743.7875
2012-09-17,11.9083171572,746.4856333333333
2012-09-18,12.2596508387,748.4586
2012-09-19,12.5048540982,756.2307666666667
2012-09-20,12.3671766493,764.3166333333334
2012-09-21,12.3336578358,772.715
2012-09-22,12.2137276251,784.9314333333333
2012-09-23,12.1654630263,798.9500999999999
2012-09-24,12.1135887165,813.1528666666668
2012-09-25,12.1824053945,826.5941666666666
2012-09-26,12.3198168597,841.6713666666668
2012-09-27,12.3187514018,858.0535
2012-09-28,12.3814573892,876.1725
2012-09-29,12.4047515056,893.5000333333332
2012-09-30,12.3916224728,912.6255666666667
2012-10-01,12.3893951601,933.9759666666667
2012-10-02,12.8072380959,955.0034666666667
2012-10-03,12.9554304944,974.1768
2012-10-04,12.8623857779,993.6295666666666
2012-10-05,12.7522194191,1012.7033333333334
2012-10-06,12.5051297136,1031.9274333333333
2012-10-07,11.8739970853,1052.6683333333333
2012-10-08,11.7333297481,1067.6336999999999
2012-10-09,11.8286634354,1070.2804666666666
2012-10-10,12.1091884781,1070.6487666666667
2012-10-11,12.0675518083,1070.3586333333333
2012-10-12,12.0280681648,1070.1282999999999
2012-10-13,11.9268038293,1071.6097666666667
2012-10-14,11.6505779608,1070.7673666666667
2012-10-15,11.9083095269,1070.2251666666666
2012-10-16,11.848018069,1070.4712
2012-10-17,11.9193881607,1070.6465333333333
2012-10-18,11.9259328445,1068.5719333333334
2012-10-19,11.7574857972,1061.5286333333333
2012-10-20,11.6943775517,1053.1084333333333
2012-10-21,11.6574114059,1045.0576333333333
2012-10-22,11.7410779129,1037.8285
2012-10-23,11.70778173,1028.6850666666667
2012-10-24,11.6343523869,1021.6100666666666
2012-10-25,10.7536298203,1015.5241
2012-10-26,10.1306194936,1007.6818
2012-10-27,10.4581862957,999.1052333333333
2012-10-28,10.7099620839,987.9890666666666
2012-10-29,10.630738976,976.5248333333334
2012-10-30,10.8593230584,965.1430666666666
2012-10-31,11.1460718381,953.3719333333333
2012-11-01,10.613535751,943.1251333333332
2012-11-02,10.5305036388,933.4917333333334
2012-11-03,10.6507470193,925.3096333333334
2012-11-04,10.7968828925,918.7228666666666
2012-11-05,10.7408207352,912.1115000000001
2012-11-06,10.8681974991,904.0191666666667
2012-11-07,10.9540989445,896.9347666666667
2012-11-08,10.8926993711,891.4447
2012-11-09,10.815867218,887.5934333333333
2012-11-10,10.863260443,883.659
2012-11-11,10.8418406388,878.8019
2012-11-12,11.0313424553,874.8623333333333
2012-11-13,10.9980027791,873.0394333333334
2012-11-14,10.9589524185,869.2999666666667
2012-11-15,11.1751098586,866.1903
2012-11-16,11.7050448299,863.5722000000001
2012-11-17,11.7500423992,862.2823666666666
2012-11-18,11.6656310321,861.6337333333333
2012-11-19,11.7505293507,859.2035333333333
2012-11-20,11.6991703168,857.1317999999999
2012-11-21,11.7291351759,854.7657333333334
2012-11-22,12.2919979465,852.1305666666667
2012-11-23,12.2802876195,847.7538
2012-11-24,12.4132043998,840.9405666666667
2012-11-25,12.5296894898,834.8417333333333
2012-11-26,12.1846262399,829.2918333333333
2012-11-27,12.1592753846,824.8985
2012-11-28,12.331659827,818.9079333333333
2012-11-29,12.4976616534,813.9732666666666
2012-11-30,12.5861389275,807.9557666666666
2012-12-01,12.5923868703,801.3299000000001
2012-12-02,12.4979447566,797.2434666666667
2012-12-03,12.6569578369,794.0779666666666
2012-12-04,13.3695895815,792.3525666666667
2012-12-05,13.3127502221,792.2518666666667
2012-12-06,13.4779245403,793.1181666666666
2012-12-07,13.4772824494,795.0260999999999
2012-12-08,13.4999844091,799.2722333333334
2012-12-09,13.3465108907,804.3845666666667
2012-12-10,13.4922565809,809.8869
2012-12-11,13.6154156663,816.4052333333333
2012-12-12,13.6682136426,822.8696333333334
2012-12-13,13.7552515207,830.1512999999999
2012-12-14,13.6009222528,838.6574999999999
2012-12-15,13.5309482887,844.8568666666667
2012-12-16,13.3328610766,849.3221
2012-12-17,13.3200719515,855.0956000000001
2012-12-18,13.2720338691,859.3886666666666
2012-12-19,13.53854318,861.4727333333334
2012-12-20,13.5700270263,863.7588666666667
2012-12-21,13.4289680023,866.2665
2012-12-22,13.4272139129,869.6885333333333
2012-12-23,13.3181057569,873.2749
2012-12-24,13.4266626715,875.9408333333334
2012-12-25,13.3655670047,877.6510333333333
2012-12-26,13.4546990175,878.6141333333333
2012-12-27,13.3993031812,878.8511333333333
2012-12-28,13.4555072215,880.0482333333333
2012-12-29,13.3740038603,880.9213333333333
2012-12-30,13.4450137989,883.2069
2012-12-31,13.5455524436,885.7833333333333
2013-01-01,13.331371422,887.8336666666667
2013-01-02,13.280606813,889.3474333333332
2013-01-03,13.3840811485,890.0198
2013-01-04,13.4517211496,889.9174333333334
2013-01-05,13.4594067668,889.2293000000001
2013-01-06,13.5044965079,888.3912666666666
2013-01-07,13.5560616578,888.5068333333332
2013-01-08,13.7803506312,887.5679333333334
2013-01-09,13.8209552566,888.0104666666666
2013-01-10,14.1231728556,886.9028333333333
2013-01-11,14.2276211227,883.1625
2013-01-12,14.214285656,878.6729666666668
2013-01-13,14.1607882671,874.3989
2013-01-14,14.3179703203,871.3614
2013-01-15,14.3136377516,869.4024333333333
2013-01-16,14.7078140479,866.0150333333332
2013-01-17,15.5985997396,863.2590333333334
2013-01-18,15.7157911239,863.2550666666667
2013-01-19,15.5881263998,862.6031666666667
2013-01-20,15.7195921373,863.3033666666666
2013-01-21,16.7810195207,865.5959666666666
2013-01-22,17.3001788387,867.6713333333335
2013-01-23,17.5363954229,872.9309666666667
2013-01-24,16.9010860722,879.1167
2013-01-25,17.4072020292,887.0317
2013-01-26,17.5536291761,898.8109333333333
2013-01-27,17.8646280148,909.0923666666666
2013-01-28,18.7942648743,920.5199
2013-01-29,19.5147141861,933.3524999999998
2013-01-30,19.7374466864,946.9684666666667
2013-01-31,20.5116430307,964.0592333333333
2013-02-01,20.4430919562,980.8922
2013-02-02,19.6359017054,996.2659666666666
2013-02-03,20.5789396832,1012.5787999999999
2013-02-04,20.4404879614,1026.9700333333333
2013-02-05,20.6593447276,1038.5533333333335
2013-02-06,21.2085655319,1046.2464333333332
2013-02-07,22.1177651789,1052.2679666666668
2013-02-08,22.7873650499,1056.4705666666666
2013-02-09,23.7338601537,1060.9891666666667
2013-02-10,23.9002893571,1065.7584666666667
2013-02-11,24.4972726949,1069.8775333333333
2013-02-12,24.9797364074,1074.5615666666667
2013-02-13,24.6416509348,1079.1177333333333
2013-02-14,27.2823898203,1083.1731
2013-02-15,27.1712692291,1087.7973666666667
2013-02-16,27.346163562,1094.3569666666667
2013-02-17,26.9272513764,1102.4822
2013-02-18,26.9288676371,1111.8779
2013-02-19,29.4136243808,1119.9162666666666
2013-02-20,29.8198072276,1126.2413666666666
2013-02-21,29.8180689158,1131.3691333333334
2013-02-22,30.4726565324,1145.2565
2013-02-23,29.8064545459,1170.5249
2013-02-24,29.8828484924,1211.9998666666665
2013-02-25,30.352033095,1258.8016
2013-02-26,31.1555373507,1308.2539333333334
2013-02-27,31.240261083,1365.1104
2013-02-28,33.3752939366,1424.8654666666666
2013-03-01,34.6062570341,1484.5227
2013-03-02,34.143515924,1537.6854666666666
2013-03-03,34.4517404845,1585.7045
2013-03-04,36.3762652507,1636.3147666666666
2013-03-05,40.6729539903,1695.2042666666666
2013-03-06,43.2849961852,1759.8479666666667
2013-03-07,41.9474407158,1827.096
