d,price_usd,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_8y,age_8y_,age_1y_,age_6m_,age_6m_sth,age_6m_lth_supply,age_6m_sth_supply,supply_current
2018-06-07,7665.9478962595,0.74,2.271,5.986,9.495,20.354,18.194,8.368,5.153,4.302,16.697,8.441,42.961,61.155,38.846,10445938.1983395,6635318.7025214,17081086.09
2018-06-08,7622.6023302163,0.822,2.286,5.829,9.508,20.226,18.33,8.398,5.161,4.298,16.696,8.445,42.998,61.328,38.671,10476596.2142752,6606125.2968014,17082892.34
2018-06-09,7556.1716978375,0.515,2.546,5.825,9.461,20.223,18.379,8.451,5.163,4.28,16.71,8.447,43.051,61.43,38.57,10495118.825712001,6589561.014288,17084679.84
2018-06-10,6744.7358009936,0.862,2.244,5.787,9.417,20.17,18.392,8.401,5.278,3.9,17.098,8.45,43.127,61.519,38.48,10511300.8048946,6574795.672432,17086267.34
2018-06-11,6849.4526873174,0.94,2.239,5.842,9.292,19.894,18.64,8.424,5.285,3.494,17.497,8.454,43.154,61.794,38.207,10559369.435079599,6528818.7850938,17088017.34
2018-06-12,6526.6996800117,0.888,2.348,5.785,9.225,19.69,18.807,8.52,5.293,3.485,17.493,8.466,43.257,62.064,37.936,10606631.9918976,6483197.8481024,17089829.84
2018-06-13,6306.5131680304,1.094,2.256,5.579,9.445,19.467,18.715,8.702,5.299,3.486,17.48,8.476,43.443,62.158,37.841,10623807.5061972,6467638.9176294,17091617.34
2018-06-14,6629.7701241964,0.777,2.576,5.438,9.326,19.574,18.841,8.729,5.297,3.485,17.296,8.661,43.468,62.309,37.691,10650807.5080056,6442722.3319944,17093529.84
2018-06-15,6399.6740464641,0.758,2.579,5.339,9.424,19.458,18.947,8.744,5.311,3.484,17.29,8.667,43.496,62.443,37.558,10674907.060366198,6420706.2340572,17095442.34
2018-06-16,6495.3153091759,0.464,2.81,4.971,9.795,19.269,19.187,8.747,5.317,3.481,17.288,8.67,43.503,62.69,37.309,10718433.620446,6378912.744380599,17097517.34
2018-06-17,6450.6939728229,0.478,2.563,4.971,9.955,18.926,19.585,8.762,5.325,3.482,17.281,8.673,43.523,63.108,36.893,10791139.7374272,6308511.0973712,17099479.84
2018-06-18,6703.8125897136,0.759,2.241,5.004,9.897,18.899,19.631,8.808,5.321,3.485,17.274,8.681,43.569,63.2,36.8,10808166.85888,6293362.98112,17101529.84
2018-06-19,6732.5088091759,0.751,2.229,5.075,9.798,18.847,19.699,8.839,5.324,3.485,17.269,8.684,43.601,63.3,36.7,10826494.82622,6276972.513780001,17103467.34
2018-06-20,6753.2068258329,0.69,1.965,5.397,9.758,18.726,19.811,8.892,5.325,3.485,17.262,8.689,43.653,63.464,36.536,10855774.1276576,6249630.7123424,17105404.84
2018-06-21,6720.3732343659,0.784,1.89,5.372,9.834,18.624,19.89,8.902,5.271,3.487,17.243,8.704,43.607,63.497,36.504,10862768.2161551,6244932.689143199,17107529.83
2018-06-22,6059.5758591467,0.872,1.887,5.211,9.91,18.518,19.963,8.926,5.26,3.507,17.233,8.713,43.639,63.602,36.398,10881931.610226598,6227485.7197734,17109417.33
2018-06-23,6174.2257793688,0.52,2.274,5.08,10.004,18.422,20.009,8.915,5.316,3.507,17.23,8.722,43.69,63.699,36.3,10899801.725036697,6211444.490789998,17111417.33
2018-06-24,6146.4871949153,0.649,2.188,5.027,9.918,18.389,20.135,8.921,5.313,3.519,17.214,8.728,43.695,63.83,36.171,10923582.047989,6190143.9175593,17113554.83
2018-06-25,6243.5354409702,0.748,2.047,5.106,9.625,18.61,20.169,8.919,5.295,3.54,17.207,8.735,43.696,63.865,36.136,10930825.142804498,6184863.342368799,17115517.33
2018-06-26,6096.1287662186,0.715,2.106,5.139,9.518,18.578,20.207,8.962,5.298,3.535,17.199,8.744,43.738,63.945,36.056,10945684.5529185,6171828.950504798,17117342.33
2018-06-27,6139.1896832262,1.156,2.094,4.967,9.468,18.503,20.057,8.975,5.302,3.536,17.188,8.752,43.753,63.81,36.188,10923541.267022999,6194971.1858804,17118854.83
2018-06-28,5858.6357781999,0.816,2.292,5.1,9.422,18.308,20.236,9.05,5.301,3.54,17.177,8.757,43.825,64.061,35.938,10967766.7897713,6152879.332055399,17120817.33
2018-06-29,6220.9137150789,0.797,2.29,5.08,9.47,18.023,20.494,9.046,5.315,3.554,17.169,8.762,43.846,64.34,35.66,11016748.287622,6105956.542377999,17122704.83
2018-06-30,6375.5412314436,0.513,2.49,4.88,9.708,17.576,20.98,9.053,5.313,3.551,17.17,8.766,43.853,64.833,35.167,11102305.904058898,6022161.4259411,17124467.33
2018-07-01,6361.4025388662,1.044,2.484,4.768,9.265,17.453,21.002,9.187,5.307,3.552,17.167,8.772,43.985,64.987,35.014,11129871.719872098,5996604.3731762,17126304.83
2018-07-02,6608.367157218,0.853,2.795,4.707,9.213,17.307,21.076,9.24,5.321,3.55,17.16,8.777,44.048,65.124,34.875,11154482.567989198,5973413.4813375,17128067.33
2018-07-03,6498.3078591467,1.025,2.781,4.566,9.208,17.149,21.025,9.439,5.319,3.553,17.15,8.782,44.243,65.268,34.729,11180093.3709444,5948910.0735356985,17129517.33
2018-07-04,6579.3333763881,0.833,2.751,4.798,9.233,17.077,21.048,9.448,5.325,3.549,17.149,8.789,44.26,65.308,34.692,11188039.0868764,5943153.243123599,17131192.33
2018-07-05,6535.2984026885,0.795,2.745,4.762,9.306,16.93,21.151,9.496,5.328,3.547,17.143,8.797,44.311,65.462,34.538,11215542.159814598,5917362.670185399,17132904.83
2018-07-06,6598.4590958504,0.929,2.802,4.792,9.098,16.636,21.378,9.55,5.331,3.544,17.137,8.803,44.365,65.743,34.257,11265000.482386898,5869904.347613099,17134904.83
2018-07-07,6737.8560803624,0.429,3.286,4.784,9.04,16.578,21.495,9.565,5.338,3.546,17.125,8.814,44.388,65.883,34.117,11290274.067648897,5846580.762351099,17136854.83
2018-07-08,6704.9199801286,0.641,2.615,5.332,9.116,15.843,22.049,9.579,5.342,3.158,17.499,8.825,44.403,66.452,33.547,11389095.1986316,5749563.2430700995,17138829.83
2018-07-09,6664.0240935126,0.746,2.456,5.416,9.038,15.807,22.101,9.574,5.378,3.162,17.491,8.832,44.437,66.538,33.463,11404965.738285398,5735735.4970129,17140529.83
2018-07-10,6309.0840040912,0.816,2.28,5.407,9.145,15.742,22.176,9.567,5.385,3.161,17.415,8.906,44.434,66.61,33.39,11418547.531012997,5723844.798987,17142392.33
2018-07-11,6377.9765113968,0.918,2.222,5.433,9.016,15.737,22.217,9.586,5.39,3.162,17.357,8.963,44.458,66.675,33.326,11430815.226652497,5713436.0441458,17144079.83
2018-07-12,6159.4666762127,0.769,2.32,5.489,8.985,15.676,22.278,9.595,5.406,3.161,17.311,9.008,44.481,66.759,33.239,11446392.8810847,5699106.532068699,17145842.33
2018-07-13,6208.9855718878,0.742,2.175,5.61,9.027,15.513,22.431,9.628,5.405,3.151,17.267,9.051,44.502,66.933,33.067,11477423.0741139,5670206.755886099,17147629.83
2018-07-14,6255.1124786674,0.482,2.422,5.504,9.102,15.477,22.491,9.638,5.414,3.154,17.227,9.09,44.523,67.014,32.987,11492426.762026198,5657037.0608971,17149292.33
2018-07-15,6347.6042738165,0.511,2.255,5.55,9.124,15.469,22.562,9.635,5.428,3.148,17.217,9.1,44.528,67.09,32.909,11506575.595446998,5644207.725004699,17150954.83
2018-07-16,6710.8074374635,0.764,2.032,5.627,8.983,15.425,22.638,9.638,5.415,3.159,17.212,9.107,44.531,67.169,32.831,11521132.384762697,5631322.4452373,17152454.83
2018-07-17,7320.5948278784,0.879,2.028,5.582,8.916,15.323,22.725,9.654,5.419,3.158,17.203,9.114,44.548,67.273,32.728,11540307.988660898,5614305.885762399,17154442.33
2018-07-18,7376.0383392753,0.906,2.045,5.646,8.784,15.169,22.882,9.676,5.419,3.158,17.189,9.125,44.567,67.449,32.55,11571966.822911698,5584478.940915,17156617.33
2018-07-19,7467.0342980713,0.83,2.118,5.68,8.646,15.266,22.894,9.666,5.427,3.161,17.174,9.138,44.566,67.46,32.54,11575296.008317998,5583458.821681999,17158754.83
2018-07-20,7327.256682934,0.781,2.141,5.662,8.625,15.259,22.96,9.677,5.425,3.156,17.162,9.152,44.572,67.532,32.468,11588950.302795598,5571729.5272044,17160679.83
2018-07-21,7410.5656203974,0.543,2.399,5.546,8.697,14.675,23.532,9.734,5.414,3.15,17.151,9.159,44.608,68.14,31.86,11694454.133662,5467938.196337999,17162392.33
2018-07-22,7399.4837469316,0.413,2.521,5.512,8.706,14.624,23.588,9.771,5.406,3.148,17.0,9.311,44.636,68.224,31.776,11710422.6392192,5454244.6907808,17164667.33
2018-07-23,7716.1586274109,0.798,2.181,5.524,8.539,14.644,23.674,9.776,5.407,3.149,16.971,9.338,44.641,68.315,31.686,11727460.022739498,5439453.9746838,17166742.33
2018-07-24,8397.6165216248,0.921,2.118,5.681,8.351,14.542,23.708,9.816,5.407,3.147,16.952,9.357,44.679,68.387,31.613,11741179.2688421,5427550.561157899,17168729.83
2018-07-25,8202.7203953828,0.91,2.095,5.727,8.355,14.417,23.853,9.781,5.406,3.149,16.937,9.37,44.643,68.496,31.504,11761408.658356797,5409533.6716432,17170942.33
2018-07-26,7913.9307781999,0.784,2.19,5.661,8.407,14.403,23.831,9.848,5.422,3.15,16.925,9.38,44.725,68.556,31.445,11773125.1912548,5400051.3687935,17173004.83
2018-07-27,8173.7746113384,0.768,2.188,5.403,8.547,14.237,24.09,9.887,5.426,3.137,16.929,9.387,44.766,68.856,31.143,11826081.574744796,5348839.004331899,17175092.33
2018-07-28,8190.360056692,0.505,2.429,5.339,8.603,14.173,24.117,9.956,5.427,3.04,17.009,9.402,44.834,68.951,31.049,11843647.649333298,5333257.180666699,17176904.83
2018-07-29,8229.6058386908,0.761,2.446,5.108,8.501,14.181,23.897,10.218,5.446,3.038,16.987,9.416,45.105,69.002,30.997,11853874.163296597,5324983.876405099,17179029.83
2018-07-30,8171.839519287,0.731,2.366,5.4,8.358,14.02,23.837,10.4,5.448,3.037,16.964,9.438,45.287,69.124,30.875,11875990.406689199,5304542.616262499,17180704.83
2018-07-31,7725.1330359439,0.689,2.28,4.908,8.713,14.161,23.792,10.57,5.45,3.033,16.945,9.458,45.456,69.248,30.751,11898566.912678398,5283803.5918983,17182542.33
2018-08-01,7596.6980119813,0.752,2.188,4.758,8.846,14.116,23.807,10.649,5.451,3.016,16.938,9.479,45.533,69.34,30.66,11915674.976622,5268742.353378,17184417.33
2018-08-02,7542.6946618936,0.732,2.171,4.757,8.85,14.052,23.435,10.408,6.162,3.015,16.921,9.495,46.001,69.436,30.562,11933499.980758801,5252486.1226445995,17186329.83
2018-08-03,7411.3442501461,0.662,2.192,4.669,8.928,13.976,23.408,10.559,6.174,2.976,16.943,9.513,46.165,69.573,30.427,11958488.892375898,5229915.9376241,17188404.83
2018-08-04,7002.2086528346,0.53,2.385,4.565,8.972,13.782,23.481,10.679,6.173,2.979,16.932,9.521,46.284,69.765,30.234,11993025.459649498,5197407.4643022,17190604.83
2018-08-05,7031.5877510228,0.501,2.136,4.639,9.134,13.561,23.559,10.854,6.184,2.982,16.917,9.533,46.47,70.029,29.971,12039809.236400697,5152795.593599299,17192604.83
2018-08-06,6929.9908942139,0.634,2.001,4.785,9.056,13.34,23.657,10.91,6.192,2.975,16.91,9.54,46.527,70.184,29.816,12067607.036887197,5126635.2931127995,17194242.33
2018-08-07,6722.5784327878,0.694,1.895,4.803,8.972,13.236,23.798,10.987,6.195,2.972,16.849,9.601,46.604,70.402,29.6,12106419.322916599,5090054.42968,17196129.83
2018-08-08,6267.3886735827,0.706,1.887,4.715,8.959,13.398,23.528,11.184,6.206,2.972,16.832,9.613,46.807,70.335,29.665,12096278.240305498,5101814.089694499,17198092.33
2018-08-09,6558.0969079486,0.994,1.786,4.656,8.923,13.249,23.338,11.421,6.217,2.969,16.817,9.631,47.055,70.393,29.608,12107564.203481898,5092562.6260664,17199954.83
2018-08-10,6135.7518585622,0.8,2.043,4.574,9.047,13.187,23.362,11.354,6.212,2.974,16.801,9.646,46.987,70.349,29.651,12101543.901356699,5100610.928643299,17202154.83
2018-08-11,6313.749311806,0.579,2.319,4.476,9.058,13.203,23.332,11.4,6.216,2.975,16.783,9.659,47.033,70.365,29.635,12105791.5023795,5098488.3276205,17204279.83
2018-08-12,6314.6916557569,0.421,2.401,4.453,8.817,13.487,23.351,11.432,6.22,2.974,16.77,9.674,47.07,70.421,29.579,12116790.305959301,5089427.0240407,17206217.33
2018-08-13,6265.848043834,0.79,2.191,4.438,8.667,13.535,23.33,11.474,6.212,2.97,16.705,9.688,47.049,70.379,29.621,12110883.300930701,5097209.029069299,17208092.33
2018-08-14,6184.8290856224,0.864,2.31,4.402,8.487,13.464,23.393,11.507,6.214,2.967,16.693,9.697,47.078,70.471,29.527,12127912.7528743,5081535.3812791,17209792.33
2018-08-15,6270.2147986558,0.924,2.384,4.439,8.069,13.694,23.379,11.542,6.209,2.972,16.683,9.704,47.11,70.489,29.51,12132429.1066187,5079203.6053329995,17211804.83
2018-08-16,6290.7504552893,0.812,2.317,4.648,7.845,13.78,23.483,11.581,6.204,2.975,16.643,9.713,47.116,70.599,29.402,12152756.4221817,5061195.5456166,17213779.83
2018-08-17,6563.0782887201,0.708,2.424,4.624,7.892,13.718,23.148,11.991,6.209,2.969,16.596,9.721,47.486,70.634,29.366,12160123.291122198,5055556.538877799,17215679.83
2018-08-18,6399.2874468147,0.379,2.607,4.659,7.979,13.681,23.152,12.034,6.222,2.971,16.581,9.735,47.543,70.695,29.305,12172038.755818497,5045641.0741815,17217679.83
2018-08-19,6490.7161271187,0.432,2.521,4.668,7.997,13.553,23.238,12.075,6.263,2.97,16.541,9.743,47.592,70.83,29.171,12196566.417338999,5023098.1075842995,17219492.33
2018-08-20,6272.9527288136,0.62,2.282,4.739,7.996,13.522,23.212,12.137,6.263,2.968,16.509,9.751,47.628,70.84,29.159,12199616.616571998,5021578.4997547,17221367.33
2018-08-21,6473.0760394506,1.042,1.966,4.805,7.836,13.462,23.235,12.174,6.287,2.968,16.465,9.761,47.655,70.89,29.111,12209538.765237,5013850.7969363,17223217.33
2018-08-22,6365.0098316774,0.896,2.123,4.788,7.813,13.499,23.178,12.261,6.294,2.968,16.402,9.777,47.702,70.88,29.119,12209234.043503998,5015811.0343226995,17225217.33
2018-08-23,6516.4090254237,0.702,2.28,4.896,7.837,12.944,23.589,12.363,6.258,3.003,16.342,9.786,47.752,71.341,28.659,12289971.021520298,4937108.808479699,17227079.83
2018-08-24,6697.7318787259,0.688,2.276,4.868,7.89,12.911,23.581,12.395,6.233,3.037,16.323,9.8,47.788,71.369,28.633,12296097.0881227,4933152.319973899,17228904.83
2018-08-25,6745.4389392168,0.602,2.5,4.761,7.927,12.866,23.589,12.432,6.223,3.043,16.244,9.812,47.754,71.343,28.656,12292821.4859919,4937598.538084799,17230592.33
2018-08-26,6689.8693331385,0.434,2.658,4.611,8.111,12.809,23.602,12.489,6.212,3.053,16.196,9.824,47.774,71.376,28.623,12300051.0874608,4932531.414990899,17232754.83
2018-08-27,6839.158952367,0.879,2.387,4.533,7.996,12.834,23.553,12.592,6.066,3.197,16.13,9.832,47.817,71.37,28.629,12300667.553420998,4934227.4259057,17235067.33
2018-08-28,7092.9738082992,0.886,2.156,4.579,7.994,13.018,23.536,12.64,6.062,3.201,16.091,9.836,47.83,71.366,28.633,12301343.025477799,4935464.4347239,17236979.83
2018-08-29,7033.4280680888,0.837,2.22,4.561,7.864,13.177,23.495,12.719,6.049,3.216,16.014,9.848,47.846,71.341,28.659,12298273.330395298,4940443.999604699,17238717.33
2018-08-30,6966.9637437171,0.751,2.227,4.641,7.838,13.17,23.527,12.766,6.031,3.235,15.955,9.859,47.846,71.373,28.627,12305163.6501909,4935478.679809099,17240642.33
2018-08-31,7025.1407802455,0.686,2.339,4.601,7.849,13.104,23.522,12.807,6.04,3.241,15.942,9.87,47.9,71.422,28.579,12314995.3661826,4927756.8896157,17242579.83
2018-09-01,7192.3525473407,0.529,2.4,4.624,7.892,13.072,23.543,12.843,6.035,3.252,15.932,9.877,47.939,71.482,28.517,12326690.1368306,4917604.748496099,17244467.33
2018-09-02,7286.6677910579,0.457,2.393,4.513,7.982,13.095,23.601,12.868,6.02,3.264,15.92,9.887,47.959,71.56,28.44,12341428.901348,4904838.428652,17246267.33
2018-09-03,7257.47021391,0.692,2.051,4.629,7.87,12.892,23.864,12.911,6.02,3.265,15.911,9.895,48.002,71.866,28.134,12395496.067377798,4852571.2626222,17248067.33
2018-09-04,7358.8114789597,0.834,1.875,4.641,7.854,12.892,23.866,12.942,6.015,3.256,15.921,9.902,48.036,71.902,28.096,12402837.828116598,4846459.5090368,17249642.33
2018-09-05,6790.8973284629,0.777,1.899,4.71,7.771,12.892,23.877,12.98,6.004,3.256,15.923,9.909,48.072,71.949,28.049,12412132.318511698,4838814.985641699,17251292.33
2018-09-06,6488.075936879,0.949,1.875,4.659,7.661,12.685,23.993,13.085,6.006,3.259,15.904,9.924,48.178,72.171,27.829,12451783.3937343,4801383.9362657,17253167.33
2018-09-07,6408.653622443,0.758,2.127,4.573,7.681,12.375,24.238,13.112,6.038,3.261,15.905,9.931,48.247,72.485,27.514,12507335.554150498,4747559.225176199,17255067.33
2018-09-08,6187.7905023378,0.486,2.373,4.456,7.767,12.381,24.259,13.135,6.036,3.265,15.899,9.943,48.278,72.537,27.463,12517668.2579121,4739274.0720879,17256942.33
2018-09-09,6249.2463103448,0.545,2.394,4.427,7.74,12.261,24.325,13.17,6.003,3.292,15.892,9.951,48.308,72.633,27.367,12535714.819923896,4723265.0100761,17258979.83
2018-09-10,6295.3886025716,0.792,2.236,4.409,7.735,12.122,24.377,13.199,5.995,3.294,15.882,9.958,48.328,72.705,27.294,12549368.182276499,4711126.541050199,17260667.33
2018-09-11,6278.4246396844,0.827,2.165,4.596,7.621,12.042,24.379,13.252,5.985,3.295,15.875,9.964,48.371,72.75,27.251,12558417.701325,4704184.7529732995,17262429.83
2018-09-12,6327.5363632379,0.803,2.246,4.606,7.645,11.915,24.374,13.295,5.982,3.298,15.862,9.975,48.412,72.786,27.215,12566160.6820638,4698541.7932345,17264529.83
2018-09-13,6490.9123164816,1.158,2.317,4.652,7.671,10.67,25.096,13.333,5.98,3.298,15.845,9.982,48.438,73.534,26.468,12696659.7441922,4570065.4134043995,17266379.83
2018-09-14,6494.6954789597,0.65,2.71,4.702,7.72,10.578,25.164,13.366,5.984,3.298,15.837,9.991,48.476,73.64,26.36,12716177.166811997,4551852.663187999,17268029.83
2018-09-15,6524.1656674459,0.444,2.869,4.645,7.637,10.747,25.118,13.433,5.983,3.298,15.83,9.998,48.542,73.66,26.342,12720919.822777998,4549205.4028186,17269779.83
2018-09-16,6497.4047013442,0.355,2.824,4.66,7.729,10.732,25.141,13.455,5.979,3.301,15.817,10.009,48.561,73.702,26.3,12729453.702556599,4542409.05779,17271517.33
2018-09-17,6258.5948749269,0.648,2.495,4.749,7.684,10.674,25.171,13.468,5.986,3.302,15.806,10.017,48.579,73.75,26.25,12738988.562125,4534216.267875,17273204.83
2018-09-18,6340.3477901812,0.655,2.369,4.892,7.639,10.634,25.179,13.513,5.994,3.302,15.797,10.026,48.632,73.811,26.189,12750835.3623213,4524144.4676787,17274979.83
2018-09-19,6383.9518758036,0.672,2.194,5.078,7.576,10.641,25.18,13.54,5.995,3.3,15.793,10.031,48.659,73.839,26.161,12757112.217173697,4519817.6128263,17276929.83
2018-09-20,6498.6071110462,0.72,1.67,5.456,7.676,10.61,25.173,13.573,5.81,3.49,15.785,10.037,48.695,73.868,26.132,12763544.485824399,4515310.3441755995,17278854.83
2018-09-21,6741.1428988895,0.853,1.762,5.248,7.77,10.578,25.02,13.647,5.81,3.491,15.776,10.045,48.769,73.789,26.211,12751222.3925087,4529432.4374913,17280654.83
2018-09-22,6705.4760511397,0.487,2.195,5.171,7.791,10.55,25.002,13.675,5.816,3.493,15.773,10.049,48.806,73.808,26.194,12755935.7469264,4527002.2349202,17282592.33
2018-09-23,6703.1368495032,0.379,2.301,5.135,7.814,10.549,24.997,13.692,5.817,3.495,15.769,10.053,48.826,73.823,26.178,12759912.317025898,4524727.8576474,17284467.33
2018-09-24,6576.5450032145,0.615,2.04,5.062,7.928,10.477,25.041,13.701,5.82,3.493,15.762,10.06,48.836,73.877,26.122,12770612.653884098,4515531.8129426,17286317.33
2018-09-25,6416.4440216248,0.929,1.936,5.016,7.625,10.474,25.173,13.73,5.803,3.49,15.758,10.065,48.846,74.019,25.98,12796722.8758677,4491534.0698339995,17288429.83
2018-09-26,6463.2504035652,0.603,2.248,4.882,7.748,10.457,25.169,13.776,5.803,3.491,15.749,10.074,48.893,74.062,25.938,12805443.727944598,4484723.6020554,17290167.33
2018-09-27,6677.9004886032,0.774,2.056,4.881,7.792,10.367,25.22,13.794,5.801,3.493,15.726,10.094,48.908,74.128,25.87,12818180.276382398,4473428.714521,17291954.83
2018-09-28,6623.126159848,0.73,2.137,4.82,7.883,10.251,25.249,13.817,5.801,3.492,15.712,10.11,48.932,74.181,25.821,12828772.996692298,4465452.710904299,17293879.83
2018-09-29,6584.4991475745,0.48,2.33,4.811,7.394,10.804,25.207,13.859,5.801,3.493,15.704,10.117,48.974,74.181,25.819,12830182.4356923,4465597.394307699,17295779.83
2018-09-30,6604.485028346,0.525,2.313,4.788,7.382,10.815,25.195,13.877,5.798,3.487,15.701,10.12,48.983,74.178,25.823,12831174.939047398,4466815.3691259,17297817.33
2018-10-01,6561.8138322618,0.85,2.159,4.763,7.284,10.804,25.147,13.888,5.8,3.48,15.703,10.123,48.994,74.141,25.86,12826239.0313853,4473726.296537999,17299792.33
2018-10-02,6508.7209386324,0.79,2.125,5.001,7.193,10.759,25.119,13.912,5.797,3.448,15.716,10.141,49.014,74.133,25.868,12826124.575623898,4475553.269424399,17301504.83
2018-10-03,6464.4568436587,0.857,2.26,4.872,7.181,10.684,25.114,13.932,5.798,3.448,15.713,10.142,49.033,74.147,25.854,12829890.700675098,4473599.662498199,17303317.33
2018-10-04,6545.2856677382,0.794,2.281,4.884,7.119,10.756,25.111,13.926,5.825,3.45,15.697,10.157,49.055,74.166,25.834,12834568.943467798,4470623.3865322,17305192.33
2018-10-05,6585.1495797779,0.694,2.236,4.963,7.194,10.735,25.104,13.944,5.824,3.453,15.689,10.165,49.075,74.179,25.822,12838024.0272207,4468966.3709526,17306817.33
2018-10-06,6550.4783158971,0.521,2.43,4.863,7.299,10.703,25.056,13.994,5.831,3.451,15.679,10.175,49.13,74.186,25.816,12840394.6606838,4468331.3369128,17308379.83
2018-10-07,6564.5682600818,0.399,2.486,4.806,7.317,10.725,25.111,14.017,5.832,3.454,15.673,10.18,49.156,74.267,25.733,12855732.687596098,4454422.1424039,17310154.83
2018-10-08,6604.6852741087,0.717,2.104,4.886,7.327,10.701,25.093,14.037,5.838,3.452,15.66,10.186,49.173,74.266,25.735,12856812.8247978,4455202.623625499,17311842.33
2018-10-09,6590.4286221508,0.751,2.059,4.839,7.358,10.703,24.966,13.612,6.414,3.458,15.648,10.192,49.324,74.29,25.71,12862174.879456999,4451292.450542999,17313467.33
2018-10-10,6529.1024360023,0.976,1.963,4.744,7.345,10.728,24.838,13.693,6.414,3.46,15.639,10.199,49.405,74.243,25.756,12855373.923811898,4459720.253514799,17315267.33
2018-10-11,6159.2516426067,1.025,1.991,4.753,7.407,10.65,24.729,13.728,6.417,3.428,15.666,10.206,49.445,74.174,25.826,12844900.5976042,4472354.2323958,17317254.83
2018-10-12,6191.6772232613,0.818,2.249,4.681,7.441,10.617,24.707,13.77,6.4,3.437,15.663,10.218,49.488,74.195,25.806,12849761.438618498,4469316.5804298,17318904.83
