d,price_usd,mvrv_zscore
2020-08-17,12315.7624166569,1.730872
2020-08-18,11992.6959962595,1.637489
2020-08-19,11736.8490645237,1.563705
2020-08-20,11867.5203439509,1.597215
2020-08-21,11524.6989491525,1.499003
2020-08-22,11682.2891503799,1.541143
2020-08-23,11665.6092735243,1.534774
2020-08-24,11771.4080537405,1.561293
2020-08-25,11358.4543202805,1.444525
2020-08-26,11472.0491204559,1.474044
2020-08-27,11314.6737410286,1.428684
2020-08-28,11527.8830322326,1.485005
2020-08-29,11490.7623477499,1.473463
2020-08-30,11698.9758329632,1.52878
2020-08-31,11678.3482268849,1.519764
2020-09-01,11970.364856166,1.59587
2020-09-02,11414.5209336645,1.440171
2020-09-03,10261.4944095266,1.122714
2020-09-04,10471.9664133255,1.180065
2020-09-05,10128.64358609,1.085506
2020-09-06,10253.2998980129,1.119541
2020-09-07,10367.8783543542,1.150943
2020-09-08,10108.6354501461,1.079446
2020-09-09,10223.1114091175,1.110819
2020-09-10,10334.6307302162,1.140889
2020-09-11,10387.0207419638,1.154892
2020-09-12,10436.9778322618,1.168191
2020-09-13,10322.5236148451,1.13605
2020-09-14,10662.719912332,1.228442
2020-09-15,10779.3810249562,1.258664
2020-09-16,10968.3205465809,1.307782
2020-09-17,10936.2927505552,1.297192
2020-09-18,10920.1128439509,1.290693
2020-09-19,11073.7795478083,1.330666
2020-09-20,10921.2180998247,1.287405
2020-09-21,10455.3799623027,1.159745
2020-09-22,10519.8391641146,1.175313
2020-09-23,10233.2995687317,1.097041
2020-09-24,10739.0427094097,1.234094
2020-09-25,10683.6305806546,1.217305
2020-09-26,10742.0304202221,1.232047
2020-09-27,10758.8242899474,1.235664
2020-09-28,10727.3750541204,1.226008
2020-09-29,10841.1427444769,1.253533
2020-09-30,10772.351766803,1.233625
2020-10-01,10606.6173325541,1.18779
2020-10-02,10570.1056777908,1.176997
2020-10-03,10555.7054339567,1.172393
2020-10-04,10665.618622443,1.201406
2020-10-05,10772.6355995909,1.229122
2020-10-06,10596.3735493863,1.180344
2020-10-07,10667.1943941555,1.198068
2020-10-08,10902.5293637054,1.260086
2020-10-09,11074.1036797779,1.304282
2020-10-10,11302.8542864407,1.364662
2020-10-11,11378.2625284629,1.38315
2020-10-12,11548.401556692,1.426793
2020-10-13,11434.9687849211,1.393838
2020-10-14,11417.10811391,1.38641
2020-10-15,11502.5812390415,1.407038
2020-10-16,11338.9871765634,1.361342
2020-10-17,11362.8022174167,1.36652
2020-10-18,11489.6225650497,1.399358
2020-10-19,11745.8119675628,1.462724
2020-10-20,11929.4572507306,1.508116
2020-10-21,12848.4906177674,1.748289
2020-10-22,12997.4993417884,1.77285
2020-10-23,12953.4296969608,1.755229
2020-10-24,13113.8669231444,1.793191
2020-10-25,13041.6410374635,1.770271
2020-10-26,13080.6561698422,1.777308
2020-10-27,13675.5239275278,1.929072
2020-10-28,13290.3288497954,1.820413
2020-10-29,13475.2173007013,1.863767
2020-10-30,13603.2960908825,1.893721
2020-10-31,13807.2336110462,1.943156
2020-11-01,13736.89941128,1.919386
2020-11-02,13595.5647603741,1.874817
2020-11-03,13996.9153985973,1.95327
2020-11-04,14129.1481954997,1.980922
2020-11-05,15606.466833723,2.355199
2020-11-06,15618.9724713618,2.347266
2020-11-07,14866.3563045003,2.143403
2020-11-08,15500.0007071888,2.300143
2020-11-09,15319.8199725307,2.244655
2020-11-10,15319.2756762127,2.237372
2020-11-11,15731.2411057861,2.337751
2020-11-12,16289.8148977206,2.473516
2020-11-13,16330.062767972,2.47433
2020-11-14,16102.0100169492,2.407685
2020-11-15,15986.7549905903,2.37199
2020-11-16,16743.0539398013,2.560499
2020-11-17,17682.1691870251,2.789129
2020-11-18,17804.6900239626,2.797883
2020-11-19,17818.6686621859,2.790486
2020-11-20,18663.7818531268,2.985143
2020-11-21,18706.5893354179,2.981238
2020-11-22,18482.6926317358,2.913348
2020-11-23,18373.2577597896,2.871152
2020-11-24,19150.2510485096,3.053125
2020-11-25,18748.3937130333,2.937905
2020-11-26,17113.7168714202,2.508246
2020-11-27,17101.6030180596,2.496432
2020-11-28,17745.3773124489,2.65395
2020-11-29,18190.8668804208,2.759031
2020-11-30,19664.4076066628,3.113876
2020-12-01,18820.6077895967,2.884305
2020-12-02,19214.8722290473,2.968135
2020-12-03,19470.3112080655,3.018234
2020-12-04,18732.9670909994,2.821748
2020-12-05,19114.6331309176,2.909496
2020-12-06,19356.3136767972,2.961351
2020-12-07,19182.1768328463,2.906254
2020-12-08,18340.9781376973,2.686927
2020-12-09,18574.6967352426,2.731141
2020-12-10,18294.8469514904,2.653399
2020-12-11,18061.760025716,2.587365
2020-12-12,18813.2837685564,2.763701
2020-12-13,19156.0825055523,2.828839
2020-12-14,19286.7512992402,2.850279
2020-12-15,19432.5884640561,2.873598
2020-12-16,21370.7203186441,3.324691
2020-12-17,22789.2674160725,3.633321
2020-12-18,23048.7645610754,3.651562
2020-12-19,23856.7735192285,3.827255
2020-12-20,23528.5506135593,3.723791
2020-12-21,22937.4183435418,3.560108
2020-12-22,23756.8887685564,3.722909
2020-12-23,23307.2709018118,3.583742
2020-12-24,23707.6330440678,3.649806
2020-12-25,24669.1643220339,3.862089
2020-12-26,26478.0681052016,4.264744
2020-12-27,26430.8565971946,4.217622
2020-12-28,27039.3490199883,4.296491
2020-12-29,27231.2034552893,4.290271
2020-12-30,28844.6136781999,4.624385
2020-12-31,29022.6714126242,4.62577
2021-01-01,29380.6937327878,4.663663
2021-01-02,32022.6810578609,5.204821
2021-01-03,33277.8353050848,5.422675
2021-01-04,31802.1467136178,5.026397
2021-01-05,34013.1741724138,5.459538
2021-01-06,36643.2777223846,5.968146
2021-01-07,39215.6511490356,6.424824
2021-01-08,40775.4045634132,6.649521
2021-01-09,40370.6823495032,6.462579
2021-01-10,38329.3401665693,5.950775
2021-01-11,35269.5137177089,5.234787
2021-01-12,33712.4685452952,4.86047
2021-01-13,37296.5475277615,5.5741
2021-01-14,39045.518340152,5.879361
2021-01-15,36710.3174248977,5.336209
2021-01-16,36177.2610970193,5.183905
2021-01-17,36069.939466803,5.123733
2021-01-18,36594.2964018118,5.185891
2021-01-19,36250.1461893629,5.076398
2021-01-20,35515.480012858,4.891345
2021-01-21,31022.9510280538,3.957491
2021-01-22,32986.4357568673,4.333032
2021-01-23,32036.2822723553,4.119688
2021-01-24,32216.1042904734,4.135985
2021-01-25,32419.7059462303,4.155433
2021-01-26,32640.6391426067,4.177641
2021-01-27,30358.9347235535,3.697948
2021-01-28,33511.287595149,4.290625
2021-01-29,34166.1494259497,4.38358
2021-01-30,34349.9170952659,4.392021
2021-01-31,33157.8325745178,4.133694
2021-02-01,33570.2718468732,4.190585
2021-02-02,35596.1489094097,4.549714
2021-02-03,37578.3732068966,4.894141
2021-02-04,37129.2029376972,4.768329
2021-02-05,38045.4136084161,4.895779
2021-02-06,39341.727081239,5.100614
2021-02-07,39003.0121817651,4.996203
2021-02-08,46121.9340724722,6.246175
2021-02-09,46548.1619912332,6.227006
2021-02-10,45078.128350263,5.885063
2021-02-11,47892.8409181765,6.323239
2021-02-12,47525.2091431911,6.180201
2021-02-13,47208.6250270602,6.069356
2021-02-14,48829.8275096435,6.296985
2021-02-15,48110.2417334892,6.094255
2021-02-16,49140.3826578024,6.207903
2021-02-17,52224.9391139684,6.657074
2021-02-18,51650.0699485681,6.472778
2021-02-19,55820.5044038574,7.05518
2021-02-20,55861.8205670953,6.970298
2021-02-21,57500.7161102864,7.150274
2021-02-22,53952.1533386324,6.484201
2021-02-23,48560.4890350672,5.534996
2021-02-24,49567.3456890707,5.639344
2021-02-25,47568.131170076,5.265905
2021-02-26,46231.7675784921,5.002795
2021-02-27,45834.5133611923,4.914824
2021-02-28,45359.4641642314,4.808563
2021-03-01,49634.4471092928,5.434202
2021-03-02,48304.7054879018,5.183186
2021-03-03,50690.4671835184,5.509432
2021-03-04,48472.7954751607,5.127738
2021-03-05,48800.8173594389,5.137793
2021-03-06,48970.5244868498,5.127993
2021-03-07,51086.4681794272,5.410153
2021-03-08,52088.475131502,5.510588
2021-03-09,54739.1352542373,5.851882
2021-03-10,56116.040912332,5.995916
2021-03-11,57847.2549357101,6.176192
2021-03-12,57334.641534775,6.034159
2021-03-13,61288.7941276447,6.536907
2021-03-14,59905.6184704851,6.271957
2021-03-15,56121.121924021,5.677767
2021-03-16,56500.4460257159,5.679137
2021-03-17,58683.0659824664,5.929193
2021-03-18,57731.4798410871,5.747444
2021-03-19,58168.1219222677,5.760509
2021-03-20,58247.8847066043,5.72354
2021-03-21,57447.9330198714,5.569404
2021-03-22,54453.1373508475,5.122519
2021-03-23,54563.6119458211,5.092339
2021-03-24,52595.4113237873,4.794068
2021-03-25,51547.1248953828,4.620493
2021-03-26,54817.8571122151,5.014571
2021-03-27,56019.8373055523,5.136493
2021-03-28,55713.0381396844,5.062026
2021-03-29,57571.2333477498,5.263357
2021-03-30,58684.5483921683,5.36173
2021-03-31,58792.1948275862,5.332749
2021-04-01,58818.9770985973,5.289137
2021-04-02,59031.5340192285,5.274316
2021-04-03,57282.3896247808,5.020916
2021-04-04,58202.199391993,5.103559
2021-04-05,58755.8525295149,5.136626
2021-04-06,58084.0664231444,4.987831
2021-04-07,56266.8346762127,4.732766
2021-04-08,57963.3445994155,4.908294
2021-04-09,58051.7625563998,4.887516
2021-04-10,59651.5589877265,5.043423
2021-04-11,59932.9306469901,5.043671
2021-04-12,59905.9363744594,5.00236
2021-04-13,63445.638314436,5.377444
2021-04-14,62869.4955873758,5.258605
2021-04-15,63231.162987142,5.255421
2021-04-16,61571.1100905903,5.024597
2021-04-17,60280.8761758036,4.841222
2021-04-18,56389.5579812975,4.342025
2021-04-19,55798.1370771479,4.252077
2021-04-20,56474.3737586207,4.306583
2021-04-21,54025.7995745178,4.007644
2021-04-22,51882.0598106371,3.74405
2021-04-23,50954.9100607832,3.623757
2021-04-24,50279.9484464056,3.531024
2021-04-25,48946.9407428404,3.369282
2021-04-26,53943.3499783752,3.911681
2021-04-27,55027.0309848042,4.00784
2021-04-28,54787.3787071888,3.961533
2021-04-29,53567.0811938048,3.803473
2021-04-30,57741.44441654,4.238432
2021-05-01,57863.5903927528,4.230159
2021-05-02,56572.5968410286,4.067965
2021-05-03,57243.0416054939,4.119257
2021-05-04,53724.10892519,3.717408
2021-05-05,57342.0256616014,4.088851
2021-05-06,56527.3529789597,3.974221
2021-05-07,57341.0684549386,4.033176
2021-05-08,58736.1258950906,4.16269
2021-05-09,58288.4256303916,4.092867
2021-05-10,55902.9277399182,3.820507
2021-05-11,56612.1026487434,3.878159
2021-05-12,50972.355081239,3.265877
2021-05-13,49368.6144739918,3.087415
2021-05-14,49997.3959011105,3.144494
2021-05-15,47047.9633331385,2.827524
2021-05-16,46022.5037090006,2.714433
2021-05-17,43492.3954833431,2.450028
2021-05-18,42789.8093921683,2.374436
2021-05-19,37642.5200017534,1.849005
2021-05-20,40799.4021475745,2.179696
2021-05-21,37174.3311014027,1.804847
2021-05-22,37643.4197983635,1.854966
2021-05-23,34774.207221917,1.557668
2021-05-24,38630.4091186441,1.949694
2021-05-25,38269.7710747516,1.912647
2021-05-26,39194.8588980129,2.004293
2021-05-27,38510.8570417884,1.933028
2021-05-28,35596.7179510228,1.634546
2021-05-29,34681.8183670368,1.540594
2021-05-30,35652.1687703098,1.63686
2021-05-31,37312.9748970193,1.80497
2021-06-01,36661.3781184687,1.734303
2021-06-02,37639.4556732905,1.833115
2021-06-03,39160.1504132086,1.983214
2021-06-04,36884.3735551724,1.751099
2021-06-05,35409.5672366452,1.600356
2021-06-06,35720.6043546464,1.63128
2021-06-07,33724.9077517826,1.430226
2021-06-08,33475.0489234366,1.408588
2021-06-09,37372.9888953828,1.798043
2021-06-10,36826.0022185856,1.741764
2021-06-11,37185.3931268264,1.775206
2021-06-12,35669.1712817066,1.620659
2021-06-13,38925.4194289889,1.946274
2021-06-14,40455.5959833431,2.094105
2021-06-15,40254.6514679135,2.069145
2021-06-16,38265.5437726476,1.866643
2021-06-17,38018.6432346581,1.841628
2021-06-18,37280.37,1.609925
2021-06-19,35555.9763966686,1.593008
2021-06-20,34820.11,1.59596
2021-06-21,32584.96,1.211651
2021-06-22,32908.33,1.280402
2021-06-23,33610.4968129749,1.401223
2021-06-24,34897.22,1.504191
2021-06-25,32262.76,1.224849
2021-06-26,31336.27,1.246313
2021-06-27,32642.96,1.504385
2021-06-28,34376.188538983,1.490237
2021-06-29,36148.79,1.643446
2021-06-30,34590.84,1.556115
2021-07-01,33418.21,1.402081
2021-07-02,33782.9459464641,1.433339
2021-07-03,34720.1,1.51156
2021-07-04,35355.6078883694,1.58553
2021-07-05,33911.7538404442,1.441778
2021-07-06,33946.37,1.46186
2021-07-07,34690.12,1.441526
2021-07-08,32819.6595312098,1.332448
2021-07-09,33914.8810742256,1.438722
2021-07-10,33335.86,1.40777
2021-07-11,33846.4,1.470037
2021-07-12,32834.9,1.357695
2021-07-13,32641.9759610169,1.309494
2021-07-14,32813.26,1.325022
2021-07-15,31750.98,1.219492
2021-07-16,31455.7175818819,1.195828
2021-07-17,31547.9511990064,1.196409
2021-07-18,31645.72,1.21194
2021-07-19,30805.05,1.131725
2021-07-20,29877.38,1.022605
2021-07-21,31843.81,1.251256
2021-07-22,32306.9614285798,1.267629
2021-07-23,33439.5957028638,1.380906
2021-07-24,34166.914654588,1.450222
2021-07-25,35119.9374360023,1.541344
2021-07-26,37444.7825102279,1.75761
2021-07-27,38055.11,1.904979
2021-07-28,40003.52,1.972638
2021-07-29,39722.32,1.961818
2021-07-30,40860.23,2.120501
2021-07-31,41793.3137481005,2.116792
2021-08-01,41310.19,1.938097
2021-08-02,39304.1862835769,1.871104
2021-08-03,38288.8253975453,1.772037
2021-08-04,39706.49,1.911225
2021-08-05,40908.48,2.019172
2021-08-06,42690.36,2.190114
2021-08-07,43945.42,2.346776
2021-08-08,43855.21,2.292802
2021-08-09,46265.6424564582,2.502456
2021-08-10,45488.7912624196,2.421188
2021-08-11,45676.3263611923,2.432756
2021-08-12,44440.18,2.306694
2021-08-13,47717.4853559322,2.612618
2021-08-14,46665.44,2.54729
2021-08-15,46749.52,2.536958
2021-08-16,46064.94,2.428143
2021-08-17,45017.36,2.303885
2021-08-18,44592.92,2.320413
2021-08-19,46567.94,2.472287
2021-08-20,48652.94,2.705968
2021-08-21,49070.2409701929,2.682554
2021-08-22,48424.68,2.702703
2021-08-23,49509.06,2.713918
2021-08-24,48364.25,2.553396
2021-08-25,48747.71,2.6395
2021-08-26,47047.56,2.464202
2021-08-27,48942.27,2.629488
2021-08-28,48746.55,2.605185
2021-08-29,48896.51,2.608202
2021-08-30,48653.6,2.435019
2021-08-31,46995.72,2.437592
2021-09-01,48269.06,2.56431
2021-09-02,49555.55,2.618662
2021-09-03,49860.5341635301,2.656066
2021-09-04,49919.577563647,2.654554
2021-09-05,51652.0,2.813745
2021-09-06,52640.5883740503,2.885676
2021-09-07,46806.02,2.358834
2021-09-08,46154.44,2.29468
2021-09-09,46268.06,2.311388
2021-09-10,45130.85,2.156858
2021-09-11,45098.5916447691,2.183379
2021-09-12,46180.6124563998,2.276456
2021-09-13,44991.5221277031,2.16677
2021-09-14,46842.21,2.342692
2021-09-15,48167.1893676213,2.43655
2021-09-16,47103.61,2.397748
2021-09-17,47086.39,2.340825
2021-09-18,48015.88,2.424122
2021-09-19,47587.39,2.332049
2021-09-20,43569.67,1.945405
2021-09-21,40526.4893760958,1.739719
2021-09-22,43475.75,2.006018
2021-09-23,44716.19,2.115686
2021-09-24,42991.34,1.932338
2021-09-25,42714.1,1.924051
2021-09-26,43131.2941773816,1.944047
2021-09-27,42720.72,1.885752
2021-09-28,41811.6,1.772937
2021-09-29,41453.9470131502,1.791416
2021-09-30,43781.546015488,1.99139
2021-10-01,48078.1315543542,2.359826
2021-10-02,47984.28,2.328359
2021-10-03,48441.32,2.359402
2021-10-04,49288.5013106371,2.446865
2021-10-05,51558.0493319112,2.634841
2021-10-06,54893.34,2.951488
2021-10-07,53805.1569125658,2.799301
2021-10-08,53933.5275908825,2.80191
2021-10-09,54648.42,2.886825
2021-10-10,55431.06,2.851402
2021-10-11,57395.76,3.062599
2021-10-12,56196.1812597896,2.95697
2021-10-13,57348.8928769725,3.044271
2021-10-14,57384.0369146698,3.034941
2021-10-15,61446.0840073057,3.363896
2021-10-16,60932.0632119228,3.30787
2021-10-17,61462.2223722969,3.341772
2021-10-18,61977.0575514319,3.363226
2021-10-19,64290.8977574518,3.54049
2021-10-20,66061.7965639977,3.6669
2021-10-21,62373.8856206897,3.341696
2021-10-22,60750.9673718293,3.196225
2021-10-23,61250.082628872,3.228364
2021-10-24,60865.4470523086,3.183992
2021-10-25,63031.6729015196,3.347595
2021-10-26,60393.9802738165,3.118615
2021-10-27,58563.3359899766,2.960545
2021-10-28,60564.5721122151,3.114286
2021-10-29,62230.8055689655,3.238545
2021-10-30,61809.68,3.18887
2021-10-31,61432.9700628287,3.147454
2021-11-01,61092.0950592051,3.108008
2021-11-02,63024.7472296902,3.246265
2021-11-03,62955.9817630041,3.225664
2021-11-04,61393.8899780246,3.090211
2021-11-05,61005.840833723,3.047364
2021-11-06,61455.0536268849,3.074323
2021-11-07,63043.8290590298,3.193243
2021-11-08,67541.7555081824,3.533896
2021-11-09,67095.5856706605,3.481358
2021-11-10,64756.0779689071,3.281173
2021-11-11,64962.9312939801,3.284932
2021-11-12,64078.968037405,3.180737
2021-11-13,64397.7912063121,3.196647
2021-11-14,65032.2256548217,3.237381
2021-11-15,63753.5031592636,3.124201
2021-11-16,60322.4978530099,2.844085
2021-11-17,60154.3083661601,2.822298
2021-11-18,56794.1556271186,2.557071
2021-11-19,58014.0729888954,2.646882
2021-11-20,59749.4738229106,2.775724
2021-11-21,59032.6241017534,2.713839
2021-11-22,56383.5658760958,2.504788
2021-11-23,57642.2657980713,2.596862
2021-11-24,57141.8303784337,2.552351
2021-11-25,59008.6554792519,2.678005
2021-11-26,53800.6178389831,2.275055
2021-11-27,54635.8824628872,2.336424
2021-11-28,57248.5696963764,2.532204
2021-11-29,57920.7107299825,2.575895
2021-11-30,57097.0127942724,2.507035
2021-12-01,57180.6098439509,2.506258
2021-12-02,56582.8937691408,2.45646
2021-12-03,53671.6160680888,2.232433
2021-12-04,49159.7357983635,1.891636
2021-12-05,49327.0935999416,1.903071
2021-12-06,50535.4252232612,1.994347
2021-12-07,50574.4728344828,1.990642
2021-12-08,50500.6543513735,1.982981
2021-12-09,47937.8228458212,1.789017
2021-12-10,47437.2289725307,1.750385
2021-12-11,49321.7693252484,1.890235
2021-12-12,50136.5722568673,1.949481
2021-12-13,46785.3278410286,1.695899
2021-12-14,48292.6822501461,1.806362
2021-12-15,48830.6223860316,1.844274
2021-12-16,47663.4691077148,1.75464
2021-12-17,46334.4837489772,1.654719
2021-12-18,46904.8736753361,1.695859
2021-12-19,46876.426924021,1.692011
2021-12-20,46954.7634783168,1.697016
2021-12-21,49082.0624666277,1.853419
2021-12-22,48692.0987391584,1.82183
2021-12-23,50712.9707682642,1.968517
2021-12-24,50783.8344210988,1.970325
2021-12-25,50590.4508976622,1.953882
2021-12-26,50798.3065859147,1.966315
2021-12-27,50796.3776735827,1.963275
2021-12-28,47673.0440452367,1.73044
2021-12-29,46470.3215751023,1.640829
2021-12-30,47102.4630037989,1.685783
2021-12-31,46355.1173302747,1.628933
2022-01-01,47560.0093816482,1.716472
2022-01-02,47352.5577565751,1.69947
2022-01-03,46453.432351841,1.631889
2022-01-04,45905.9611221508,1.591576
2022-01-05,43530.9440388662,1.416846
2022-01-06,43144.9652928112,1.388869
2022-01-07,41512.7845808299,1.270729
2022-01-08,41799.8128848627,1.291829
2022-01-09,41886.4985569842,1.297692
2022-01-10,41816.9510561075,1.292433
2022-01-11,42768.1786116306,1.362139
2022-01-12,43961.0265441262,1.447715
2022-01-13,42626.8653924605,1.349628
2022-01-14,43102.6476180596,1.383856
2022-01-15,43206.6744812975,1.390371
2022-01-16,43168.8596671537,1.386461
2022-01-17,42211.270399474,1.316829
2022-01-18,42431.2319670368,1.33271
2022-01-19,41787.722012858,1.28726
2022-01-20,40756.1261630625,1.213012
2022-01-21,36492.2872241379,0.91029
2022-01-22,34996.390965225,0.803214
2022-01-23,36271.0502650497,0.896642
2022-01-24,36659.7252206312,0.926861
2022-01-25,36952.586773232,0.948338
2022-01-26,36825.8245993571,0.939875
2022-01-27,37021.9371332554,0.954903
2022-01-28,37768.8474836353,1.011014
2022-01-29,38088.2912279953,1.03676
2022-01-30,37983.5063845704,1.030155
2022-01-31,38462.6724029807,1.064865
2022-02-01,38787.9640824079,1.078636
2022-02-02,36942.3307493279,0.945095
2022-02-03,37057.6521879018,0.954022
2022-02-04,41079.9060881356,1.243465
2022-02-05,41508.5816925774,1.273242
2022-02-06,42358.2251732905,1.333752
2022-02-07,43888.980119813,1.441508
2022-02-08,44167.4447945646,1.459195
2022-02-09,44405.0732042665,1.474206
2022-02-10,43614.3426960842,1.415112
2022-02-11,42357.3217416715,1.32259
2022-02-12,42173.4593962595,1.307788
2022-02-13,42195.5947451782,1.308445
2022-02-14,42646.1618590883,1.340072
2022-02-15,44511.9084880187,1.471814
2022-02-16,44065.7092673875,1.437987
2022-02-17,40610.024261543,1.190088
2022-02-18,40044.2204856809,1.14968
2022-02-19,40095.887329398,1.152936
2022-02-20,38551.6224967855,1.041941
2022-02-21,37098.0360081824,0.938732
2022-02-22,38202.5940818235,1.018136
2022-02-23,37308.2687344243,0.953666
2022-02-24,38283.790402104,1.023563
2022-02-25,39323.7702158387,1.097999
2022-02-26,39056.5781523086,1.078821
2022-02-27,37664.7792828755,0.979169
2022-02-28,43179.2545140269,1.367817
2022-03-01,44334.457582408,1.447549
2022-03-02,43984.584926768,1.420685
2022-03-03,42492.7744552893,1.311885
2022-03-04,39106.4052159556,1.07177
2022-03-05,39383.8848433665,1.091174
2022-03-06,38399.3426268264,1.020467
2022-03-07,38146.734273232,1.002936
2022-03-08,38725.477261543,1.04521
2022-03-09,41989.4028179427,1.275116
2022-03-10,39482.2584672706,1.093502
2022-03-11,38825.3644214494,1.04794
2022-03-12,38951.1300157802,1.056467
2022-03-13,37808.3174004091,0.974696
2022-03-14,39649.0453243717,1.10501
2022-03-15,39356.8139000584,1.084205
2022-03-16,41101.768579135,1.206031
2022-03-17,40966.4169324956,1.197103
2022-03-18,41826.1160710111,1.256659
2022-03-19,42193.1615362361,1.281504
2022-03-20,41294.7235129164,1.216951
2022-03-21,41064.429648159,1.199708
2022-03-22,42383.169518761,1.291246
2022-03-23,42734.2000355932,1.314336
2022-03-24,43974.5935882525,1.399886
2022-03-25,44347.034279661,1.416784
2022-03-26,44519.9268641145,1.427662
2022-03-27,46777.2056265342,1.584065
2022-03-28,47223.6528860316,1.609897
2022-03-29,47463.7096770894,1.622049
2022-03-30,47123.2971478667,1.595308
2022-03-31,45562.2106665693,1.484924
2022-04-01,46250.3362878434,1.530618
2022-04-02,45939.8973489188,1.507704
2022-04-03,46440.5438538866,1.540996
2022-04-04,46663.0041770894,1.55425
2022-04-05,45693.0350619521,1.484819
2022-04-06,43304.9371990064,1.318331
2022-04-07,43569.0471697837,1.336305
2022-04-08,42222.0689772063,1.24246
2022-04-09,42680.9947355932,1.273783
2022-04-10,42264.4633909994,1.244162
2022-04-11,39544.0251835184,1.055448
2022-04-12,40096.3669748685,1.091632
2022-04-13,41152.7554517826,1.16463
2022-04-14,39916.4963842782,1.076291
2022-04-15,40527.3319567504,1.118285
2022-04-16,40439.5881209819,1.111777
2022-04-17,39704.7839798364,1.060091
2022-04-18,40818.8786025716,1.137301
2022-04-19,41489.6638011689,1.182956
2022-04-20,41395.64458346,1.175517
2022-04-21,40457.4959418469,1.106528
2022-04-22,39737.9735040912,1.057344
2022-04-23,39582.4548720047,1.046144
2022-04-24,39511.6456928697,1.040906
2022-04-25,40473.7483176505,1.107616
2022-04-26,38072.800873758,0.942501
2022-04-27,39218.5376174752,1.021887
2022-04-28,39747.9894270018,1.058231
2022-04-29,38609.5059070719,0.980052
2022-04-30,37714.0949804208,0.91857
2022-05-01,38459.226979135,0.969831
2022-05-02,38566.0628877849,0.979349
2022-05-03,37704.4053153127,0.921428
2022-05-04,39641.852176505,1.054393
2022-05-05,36502.0245601403,0.838849
2022-05-06,36042.9995584453,0.808419
2022-05-07,35508.7110227937,0.771834
2022-05-08,34058.9066861484,0.672817
2022-05-09,30457.9218194039,0.433408
2022-05-10,30990.7351659848,0.473968
2022-05-11,28796.5568217417,0.331947
2022-05-12,29030.7070417884,0.352215
2022-05-13,29285.9346718293,0.373112
2022-05-14,30051.935755114,0.423518
2022-05-15,31182.6212460549,0.501523
2022-05-16,29889.6124757452,0.413554
2022-05-17,30438.1944476914,0.452766
2022-05-18,28771.2204786675,0.339691
2022-05-19,30257.8852483928,0.4443
2022-05-20,29224.245998422,0.374998
2022-05-21,29420.0782857978,0.388925
2022-05-22,30331.87514173,0.45184
2022-05-23,29088.2515419638,0.367958
2022-05-24,29643.6837556984,0.406641
2022-05-25,29577.259880187,0.402785
2022-05-26,29332.4860467563,0.387315
2022-05-27,28612.0413103448,0.340209
2022-05-28,29045.5206344243,0.370231
2022-05-29,29294.99,0.396666
2022-05-30,31735.9549719462,0.555351
2022-05-31,31831.4095251315,0.560343
2022-06-01,29825.9221992987,0.424297
2022-06-02,30504.2679997078,0.474682
2022-06-03,29662.6709708942,0.418067
2022-06-04,29792.4076779077,0.428562
2022-06-05,29915.4093009936,0.437421
2022-06-06,31333.6770197545,0.536094
2022-06-07,31175.0324289889,0.526907
2022-06-08,30228.464698422,0.462359
2022-06-09,30064.4855289305,0.453167
2022-06-10,29070.4000300994,0.385851
2022-06-11,28360.7899231444,0.338479
2022-06-12,26830.2839456458,0.234717
2022-06-13,22316.2570400351,-0.060394
2022-06-14,22072.8663085915,-0.065765
2022-06-15,22520.7910087668,-0.027663
2022-06-16,20310.1769848042,-0.173666
2022-06-17,20464.9290873174,-0.156704
2022-06-18,19013.8672536528,-0.251311
2022-06-19,20492.2951683226,-0.1488
2022-06-20,20571.6292247224,-0.141957
2022-06-21,20688.4651312098,-0.131098
2022-06-22,20003.1683375219,-0.17546
2022-06-23,21097.1028331385,-0.099302
2022-06-24,21299.0769853887,-0.08382
2022-06-25,21468.3431566335,-0.072486
2022-06-26,21066.6209430158,-0.099907
2022-06-27,20751.0516960842,-0.119686
2022-06-28,20263.2196393922,-0.151862
2022-06-29,20080.9480864991,-0.162848
2022-06-30,19332.9121294565,-0.20915
2022-07-01,19341.8631240795,-0.206056
2022-07-02,19231.8317083577,-0.212909
2022-07-03,19276.5146639392,-0.208788
2022-07-04,20226.2984745763,-0.143068
2022-07-05,20193.3427938048,-0.144646
2022-07-06,20560.8438126826,-0.11631
2022-07-07,21651.4191423144,-0.04065
2022-07-08,21813.7871239042,-0.028718
2022-07-09,21585.1321922852,-0.042239
2022-07-10,20831.2733915839,-0.093987
2022-07-11,19971.3294704851,-0.14841
2022-07-12,19339.1534734074,-0.19089
2022-07-13,20155.5278386908,-0.134149
2022-07-14,20552.8990289304,-0.105271
2022-07-15,20831.722700526,-0.080263
2022-07-16,21196.5091428989,-0.055031
2022-07-17,21184.32,-0.080284
2022-07-19,23371.2026601403,0.097608
2022-07-20,23280.9356680304,0.090825
2022-07-21,23152.4093112215,0.084616
2022-07-22,22706.0835554646,0.05654
2022-07-23,22484.4592317358,0.042175
2022-07-24,22653.3570260082,0.054204
2022-07-25,21510.1255874342,-0.023138
2022-07-26,21181.6591967855,-0.044718
2022-07-27,22898.4150683226,0.073597
2022-07-28,23838.5568838691,0.138043
2022-07-29,23950.7403798948,0.145854
2022-07-30,23623.4349611338,0.123204
