d,price_usd,realized_price
2013-06-11,107.5075204559,50.3411
2013-06-12,106.3781163063,50.3382
2013-06-13,101.3238977206,50.2551
2013-06-14,99.2132443016,50.2281
2013-06-15,99.875037405,50.2425
2013-06-16,99.0383512566,50.2533
2013-06-17,100.1263050847,50.2523
2013-06-18,104.2891763822,50.2808
2013-06-19,104.417150789,50.3096
2013-06-20,104.3234997078,50.3199
2013-06-21,101.4168573933,50.2933
2013-06-22,100.0395084746,50.3055
2013-06-23,100.3147445938,50.3088
2013-06-24,99.0456832262,50.3287
2013-06-25,97.83278872,50.3214
2013-06-26,98.6517007598,50.3556
2013-06-27,96.8039495991,50.327
2013-06-28,89.4245067212,50.2022
2013-06-29,88.7972910579,50.2187
2013-06-30,89.4809076563,50.1852
2013-07-01,82.8675701344,50.1652
2013-07-02,87.8164666861,50.2491
2013-07-03,77.6913308007,50.0649
2013-07-04,79.1348708358,49.998
2013-07-05,67.4476238527,49.5438
2013-07-06,66.3416808884,49.1987
2013-07-07,72.1095223729,49.2209
2013-07-08,73.9885537697,49.2283
2013-07-09,74.8919108708,49.1991
2013-07-10,85.013679135,49.5032
2013-07-11,87.4975493863,49.5692
2013-07-12,90.0466987142,49.7266
2013-07-13,91.592597896,49.8917
2013-07-14,89.8922692759,49.9076
2013-07-15,93.7961525424,49.9809
2013-07-16,91.7810356517,49.949
2013-07-17,91.0313512566,49.9103
2013-07-18,84.9617291175,49.7651
2013-07-19,86.2387945996,49.7204
2013-07-20,84.9108591467,49.6834
2013-07-21,85.6643502618,49.6821
2013-07-22,85.6490286382,49.6662
2013-07-23,86.977056692,49.6872
2013-07-24,88.1517305669,49.7225
2013-07-25,90.1660922268,49.776
2013-07-26,89.9839859731,49.808
2013-07-27,88.1652758621,49.8273
2013-07-28,92.7458421975,49.8944
2013-07-29,93.2986972531,49.8984
2013-07-30,96.659552893,50.0004
2013-07-31,98.0244199299,50.1373
2013-08-01,96.5680178258,50.1786
2013-08-02,96.0745306838,50.3439
2013-08-03,95.5067095266,50.6941
2013-08-04,96.3654821742,50.7404
2013-08-05,97.5271338399,50.8497
2013-08-06,97.6712066043,50.8786
2013-08-07,97.0542068966,50.9168
2013-08-08,94.2572717709,50.9297
2013-08-09,92.4727767387,50.9406
2013-08-10,93.293552893,50.9701
2013-08-11,94.2713123904,51.0031
2013-08-12,95.4464707773,51.0373
2013-08-13,97.7590750847,51.3153
2013-08-14,99.1212875511,51.3926
2013-08-15,98.1063331385,51.4944
2013-08-16,98.2909602572,51.5465
2013-08-17,99.6305043834,51.6234
2013-08-18,99.1780397428,51.6598
2013-08-19,102.7840122735,51.7749
2013-08-20,104.5002109877,51.8824
2013-08-21,110.8016037405,52.0611
2013-08-22,109.5232168323,52.1479
2013-08-23,107.6975715956,52.2567
2013-08-24,108.8826750438,52.3145
2013-08-25,113.0825634132,52.4187
2013-08-26,112.1181148451,52.5185
2013-08-27,117.7597907656,52.7073
2013-08-28,118.3174143776,52.8825
2013-08-29,118.8356382233,53.0728
2013-08-30,124.8853796026,53.3197
2013-08-31,128.3779789597,53.579
2013-09-01,130.5363720047,53.8298
2013-09-02,129.5653717124,54.0399
2013-09-03,129.1828036236,54.4088
2013-09-04,122.5292387493,54.4226
2013-09-05,122.370085038,54.5074
2013-09-06,117.8611464056,54.5403
2013-09-07,119.8149894798,54.6245
2013-09-08,118.0573863238,54.6637
2013-09-09,121.2592726476,54.8676
2013-09-10,122.2155301894,54.9824
2013-09-11,127.0882270602,55.1885
2013-09-12,126.7807235535,55.5014
2013-09-13,127.4077451783,55.5995
2013-09-14,124.3484774985,55.8128
2013-09-15,125.0764178843,55.8852
2013-09-16,126.2046659848,56.0263
2013-09-17,126.8972501461,56.1081
2013-09-18,126.9038194039,56.2385
2013-09-19,124.1809573349,56.591
2013-09-20,122.9216358854,56.6378
2013-09-21,123.5082568673,56.6945
2013-09-22,123.1249351257,56.8214
2013-09-23,122.8656990064,56.8733
2013-09-24,123.7973576856,56.9943
2013-09-25,123.614078609,57.0913
2013-09-26,124.6856744594,57.1796
2013-09-27,126.6053477499,57.2764
2013-09-28,126.7965517241,57.3406
2013-09-29,127.1086277031,57.4206
2013-09-30,126.0902618352,57.5295
2013-10-01,127.5754243133,57.6551
2013-10-02,104.1050929281,57.3012
2013-10-03,117.5754950321,57.5067
2013-10-04,121.9303477499,57.6082
2013-10-05,121.3934026885,57.6793
2013-10-06,122.4752612507,57.7673
2013-10-07,123.9068725891,58.2749
2013-10-08,124.7665289305,58.3668
2013-10-09,125.9335203127,58.5011
2013-10-10,126.7046504968,58.5881
2013-10-11,127.2552992402,58.6925
2013-10-12,127.8512630041,58.8077
2013-10-13,132.4156586791,58.9398
2013-10-14,135.3391949153,59.1603
2013-10-15,141.493908533,59.4854
2013-10-16,138.327921917,59.8521
2013-10-17,143.7471338399,60.1456
2013-10-18,152.77557218,60.4464
2013-10-19,165.7727171245,61.0074
2013-10-20,166.5001510812,61.3176
2013-10-21,179.9106285798,62.6564
2013-10-22,190.4027814144,63.9704
2013-10-23,204.6003509643,65.4413
2013-10-24,194.4100437651,65.9953
2013-10-25,185.643787626,68.2492
2013-10-26,179.8082180012,68.3651
2013-10-27,194.5461332554,68.7335
2013-10-28,196.2746873174,69.0304
2013-10-29,204.4281741672,70.0034
2013-10-30,197.900599421,70.2985
2013-10-31,203.2836499123,70.7289
2013-11-01,203.0371098494,71.171
2013-11-02,204.7928813559,71.4231
2013-11-03,210.2753826117,71.8251
2013-11-04,228.7910388662,73.7356
2013-11-05,243.6416689071,75.3024
2013-11-06,263.2095839871,76.4614
2013-11-07,290.1242261835,79.4788
2013-11-08,333.750656512,82.4067
2013-11-09,331.0511484512,84.1978
2013-11-10,327.5586534997,85.432
2013-11-11,342.6976928697,87.0671
2013-11-12,354.6454883109,89.1637
2013-11-13,394.5044952244,92.082
2013-11-14,416.7063033027,95.2272
2013-11-15,408.3987973349,97.4034
2013-11-16,435.7984427674,99.3373
2013-11-17,485.3365768556,102.451
2013-11-18,657.7785038749,111.7898
2013-11-19,546.8783973115,115.567
2013-11-20,595.3390996493,121.0305
2013-11-21,720.7644252601,126.7105
2013-11-22,802.9169337183,141.2508
2013-11-23,834.2953399891,149.1377
2013-11-24,807.1666954997,152.385
2013-11-25,816.243386616,159.0354
2013-11-26,916.0971601403,180.1493
2013-11-27,962.9105609117,189.8332
2013-11-28,1007.387163647,201.1536
2013-11-29,1128.7254880187,214.8659
2013-11-30,1119.2967147867,221.0197
2013-12-01,964.4857936879,223.651
2013-12-02,1040.8082177089,228.64
2013-12-03,1053.6210274483,233.2674
2013-12-04,1134.9322308884,240.5445
2013-12-05,1027.411772827,244.8422
2013-12-06,824.5817103378,244.5192
2013-12-07,703.7483760257,245.3637
2013-12-08,783.5733483343,246.9329
2013-12-09,896.079289889,248.7531
2013-12-10,977.165367329,251.7206
2013-12-11,875.4640342724,254.6093
2013-12-12,873.3248059877,255.6156
2013-12-13,879.156135301,258.0022
2013-12-14,852.856120526,257.3008
2013-12-15,864.0616578609,258.6725
2013-12-16,677.8941068013,257.995
2013-12-17,682.626772706,258.0145
2013-12-18,526.1209763267,256.7621
2013-12-19,685.5251289597,257.7188
2013-12-20,600.2169542607,257.5122
2013-12-21,597.0335025482,261.7708
2013-12-22,615.0130352718,257.7903
2013-12-23,657.9266341555,258.5233
2013-12-24,650.6647451783,263.5775
2013-12-25,678.2901580947,264.8332
2013-12-26,749.9965949562,266.2747
2013-12-27,722.5705674927,267.736
2013-12-28,715.8523630789,267.982
2013-12-29,727.2712156634,268.3705
2013-12-30,735.7419970777,268.5449
2013-12-31,729.5575829106,268.7888
2014-01-01,752.4045499446,268.8509
2014-01-02,784.9549213144,270.0329
2014-01-03,807.2229390298,271.5394
2014-01-04,828.6020626184,276.1246
2014-01-05,902.487380263,278.759
2014-01-06,914.4599608416,280.6336
2014-01-07,803.3517961987,281.2383
2014-01-08,820.6900095032,283.8719
2014-01-09,831.3347504874,284.7796
2014-01-10,853.2988548446,285.4392
2014-01-11,889.5558371193,288.0678
2014-01-12,845.1913322209,289.2001
2014-01-13,822.8770121975,289.8432
2014-01-14,815.2936027119,290.9822
2014-01-15,841.0898573641,292.8757
2014-01-16,815.8548002981,293.9122
2014-01-17,792.8295064757,294.2529
2014-01-18,809.7835283564,294.6302
2014-01-19,838.4284747341,295.454
2014-01-20,828.8852165926,296.2098
2014-01-21,823.8179637639,296.7538
2014-01-22,818.9763863238,297.7361
2014-01-23,810.9224251958,298.0941
2014-01-24,781.0425139509,298.719
2014-01-25,804.4032408007,299.4465
2014-01-26,814.4993813735,299.8925
2014-01-27,742.7013749708,299.8233
2014-01-28,790.1764018761,300.5267
2014-01-29,793.3844249094,301.2391
2014-01-30,799.4744798364,301.82
2014-01-31,803.2375987849,302.1995
2014-02-01,813.2195492168,303.4809
2014-02-02,814.4908704267,303.8865
2014-02-03,806.9974283725,304.3243
2014-02-04,800.0782318936,304.5066
2014-02-05,784.4736927778,314.6914
2014-02-06,763.5693822326,314.8933
2014-02-07,711.5712734191,314.3271
2014-02-08,677.6823009414,314.0159
2014-02-09,687.4060545763,314.1745
2014-02-10,685.4574988369,314.2911
2014-02-11,671.8996916902,314.0713
2014-02-12,653.7657809117,313.7063
2014-02-13,612.918414962,313.4438
2014-02-14,668.7886026593,313.988
2014-02-15,654.3770601987,314.0482
2014-02-16,623.2503219486,313.9662
2014-02-17,631.3345963063,313.8535
2014-02-18,627.2717614155,313.8718
2014-02-19,623.5401369462,313.4249
2014-02-20,563.7685610988,312.9793
2014-02-21,580.3243159731,313.0403
2014-02-22,607.1246333372,313.0402
2014-02-23,610.0823237463,313.0907
2014-02-24,542.2666507539,311.278
2014-02-25,533.707644436,308.8088
2014-02-26,587.5785882992,309.2695
2014-02-27,585.3939256501,308.9989
2014-02-28,551.2947703098,309.5062
2014-03-01,567.5342354413,309.2285
2014-03-02,558.5277071566,308.9422
2014-03-03,676.505732782,310.2051
2014-03-04,674.5113994331,310.4138
2014-03-05,670.3388510995,310.9908
2014-03-06,667.7128340035,311.6278
2014-03-07,631.7702952133,321.6705
2014-03-08,621.5241144962,321.9634
2014-03-09,640.578889322,328.1295
2014-03-10,628.151241166,328.7391
2014-03-11,633.733838235,329.1913
2014-03-12,634.6468237171,329.9091
2014-03-13,643.4321008591,330.3329
2014-03-14,628.3085900058,330.0917
2014-03-15,636.2186500614,330.2606
2014-03-16,634.1689009709,330.4205
2014-03-17,622.7602086499,330.4781
2014-03-18,614.3095137171,330.7324
2014-03-19,610.5112034746,330.8396
2014-03-20,586.6075957101,330.5246
2014-03-21,569.6945179953,331.6299
2014-03-22,564.7000267037,331.6928
2014-03-23,558.9588616914,331.6545
2014-03-24,585.023250519,331.9009
2014-03-25,583.7711890941,332.2087
2014-03-26,579.243850401,332.2989
2014-03-27,483.1640126125,331.4011
2014-03-28,498.6613289492,330.965
2014-03-29,489.5170235476,330.7729
2014-03-30,458.9663282759,330.1925
2014-03-31,455.3553540561,329.4337
2014-04-01,479.0084658679,329.284
2014-04-02,439.0114925248,328.6878
2014-04-03,449.4411515196,328.5896
2014-04-04,449.719869737,328.3474
2014-04-05,461.6753314822,327.2343
2014-04-06,458.6334805445,327.2647
2014-04-07,448.6552750664,327.0856
2014-04-08,452.803098796,326.8534
2014-04-09,442.8379849322,326.8919
2014-04-10,366.9118660634,325.0862
2014-04-11,421.9435280713,324.3663
2014-04-12,424.2742126476,324.3006
2014-04-13,416.362321654,324.2655
2014-04-14,461.1082465866,324.4204
2014-04-15,521.6152996061,324.898
2014-04-16,531.481846732,326.3667
2014-04-17,499.8375515447,326.669
2014-04-18,483.0200135336,326.3637
2014-04-19,504.3655951785,326.4894
2014-04-20,501.5571844492,326.3143
2014-04-21,498.084530301,326.3512
2014-04-22,489.5035100292,326.1684
2014-04-23,490.6329675433,326.7379
2014-04-24,503.2918010286,326.9241
2014-04-25,466.4261713442,326.611
2014-04-26,459.2267098188,326.5427
2014-04-27,438.7093637173,326.4321
2014-04-28,441.5478054681,326.0535
2014-04-29,447.709930772,325.9287
2014-04-30,448.875715514,325.8798
2014-05-01,460.194698256,325.9163
2014-05-02,452.2397797617,325.9218
2014-05-03,438.9785880058,325.8023
2014-05-04,436.6753986447,325.6843
2014-05-05,432.3381790354,325.4659
2014-05-06,430.1282053945,325.2133
2014-05-07,442.1828760959,325.1283
2014-05-08,440.4027627119,325.0891
2014-05-09,452.6979997236,325.1567
2014-05-10,456.7558462887,325.1861
2014-05-11,439.1144760374,325.1271
2014-05-12,441.2809555815,325.0279
2014-05-13,439.0057749854,324.9132
2014-05-14,444.8482057276,324.784
2014-05-15,446.9615587376,324.7455
2014-05-16,448.7421537113,324.6263
2014-05-17,449.2222893045,324.6305
2014-05-18,446.9626414378,324.6659
2014-05-19,447.4048568089,324.5942
2014-05-20,490.335648159,325.0108
2014-05-21,493.9334918177,325.2638
2014-05-22,526.8142884278,325.825
2014-05-23,523.6993202805,326.0716
2014-05-24,527.6912431327,326.4958
2014-05-25,573.312458796,327.402
2014-05-26,584.8479748685,327.7921
2014-05-27,573.9282692455,330.5915
2014-05-28,579.1893188194,330.9957
2014-05-29,570.3493109293,331.1741
2014-05-30,620.8463606078,333.3882
2014-05-31,627.8924206897,334.0495
2014-06-01,630.0749535359,334.611
2014-06-02,663.5057238457,335.8787
2014-06-03,672.3878971362,336.7096
2014-06-04,643.8873687902,337.1157
2014-06-05,661.5035581531,337.7368
2014-06-06,650.1333158971,337.8919
2014-06-07,656.8002717709,338.2165
2014-06-08,657.8199748685,338.5991
2014-06-09,648.3363223261,339.2769
2014-06-10,650.936609585,339.9706
2014-06-11,631.4890222092,340.2825
2014-06-12,591.9750771479,345.0152
2014-06-13,597.0449997078,345.3119
2014-06-14,575.5594617183,345.2174
2014-06-15,589.7246464056,345.3468
2014-06-16,590.5674821742,345.5727
2014-06-17,609.0800029223,345.7853
2014-06-18,607.6297960257,345.9526
2014-06-19,595.7514769141,346.0138
2014-06-20,591.5315227937,346.1396
2014-06-21,592.7643495032,346.2691
2014-06-22,599.6346335476,346.464
2014-06-23,589.5522998247,346.7266
2014-06-24,579.9737185856,346.9442
2014-06-25,562.2367799532,346.86
2014-06-26,580.7492302747,347.2971
2014-06-27,600.638305377,347.6314
2014-06-28,594.3903042081,347.7633
2014-06-29,600.8405184103,348.4926
2014-06-30,638.9461139684,349.2685
2014-07-01,642.9565967271,349.8857
2014-07-02,651.2983477499,350.981
2014-07-03,646.4133891303,351.5887
2014-07-04,630.6355029223,351.7783
2014-07-05,630.4683419053,351.9786
2014-07-06,634.6726744594,352.1705
2014-07-07,622.8549789597,352.3794
2014-07-08,624.8943310929,352.5025
2014-07-09,621.9390917592,353.1002
2014-07-10,616.5228497954,353.3172
2014-07-11,634.4943781414,353.585
2014-07-12,636.9239579345,353.7871
2014-07-13,629.8757504383,353.9478
2014-07-14,619.1974590883,354.0325
2014-07-15,621.9346014027,354.2348
2014-07-16,616.3518822326,354.3339
2014-07-17,624.2592749854,354.6185
2014-07-18,630.7501402688,354.8753
2014-07-19,629.1733644068,354.9148
2014-07-20,625.2486762127,355.0929
2014-07-21,621.3053313852,355.5145
2014-07-22,619.8232644652,355.6681
2014-07-23,619.7728167738,356.0555
2014-07-24,602.8796455289,356.1437
2014-07-25,601.5785143191,356.2521
2014-07-26,594.7026072472,356.2912
2014-07-27,591.5754441847,356.3812
2014-07-28,587.4930049679,356.3795
2014-07-29,584.1123933372,356.3016
2014-07-30,562.9146250731,356.1013
2014-07-31,581.9755619521,356.3607
2014-08-01,596.5067592051,356.8217
2014-08-02,589.757261543,356.9559
2014-08-03,586.7537367037,356.9881
2014-08-04,587.6083354763,357.3886
2014-08-05,581.8819886032,359.4975
2014-08-06,582.2483714202,359.5975
2014-08-07,586.0466335476,359.774
2014-08-08,589.0244126242,359.9045
2014-08-09,588.9785213326,360.0934
2014-08-10,589.3735020456,360.2489
2014-08-11,573.4414839275,360.2437
2014-08-12,568.3075201636,360.2638
2014-08-13,548.3701753361,360.1829
2014-08-14,505.1074997078,359.4305
2014-08-15,500.3230601327,359.2396
2014-08-16,521.7479628872,359.3376
2014-08-17,497.7646589714,359.3401
2014-08-18,468.9579181765,358.3958
2014-08-19,486.7943506721,358.3216
2014-08-20,515.1203538866,358.5067
2014-08-21,519.3078521333,358.4305
2014-08-22,516.1593687902,358.4484
2014-08-23,497.1257594974,358.1746
2014-08-24,508.4307419638,358.2095
2014-08-25,501.6102866745,358.1671
2014-08-26,511.8523217417,358.267
2014-08-27,510.1623237873,358.2284
2014-08-28,506.2851516657,356.6325
2014-08-29,508.8665718878,356.4614
2014-08-30,501.2757232613,356.4395
2014-08-31,478.5114254822,356.39
2014-09-01,474.5414897721,356.4319
2014-09-02,474.4306706604,356.1552
2014-09-03,473.9592033898,356.0944
2014-09-04,489.5552013442,356.2245
2014-09-05,478.7497828755,356.304
2014-09-06,480.6424918177,356.3856
2014-09-07,478.3655008767,356.1466
2014-09-08,468.9754959088,356.0018
2014-09-09,473.5120271771,355.7235
2014-09-10,477.7784175921,355.5598
2014-09-11,477.2706820573,355.4927
2014-09-12,473.9972822911,355.2617
2014-09-13,477.9609739918,355.2829
2014-09-14,475.6480639977,355.3038
2014-09-15,472.6556297487,355.1714
2014-09-16,464.1777545295,355.0355
2014-09-17,456.3398912916,354.9608
2014-09-18,426.880106955,354.2476
2014-09-19,393.8938907072,353.2289
2014-09-20,411.041342782,352.4598
2014-09-21,400.4045306838,352.2476
2014-09-22,400.8816221508,352.0064
2014-09-23,438.4918009936,352.0269
2014-09-24,423.7000917592,351.8184
2014-09-25,409.5377498539,351.5782
2014-09-26,405.2982518995,351.0491
2014-09-27,400.5993345996,350.8458
2014-09-28,375.5499897721,350.6408
2014-09-29,373.0645578609,349.6786
2014-09-30,389.2640404115,349.4198
2014-10-01,382.9093658679,349.0228
2014-10-02,372.5256990064,348.6657
2014-10-03,357.6657136178,347.4466
2014-10-04,328.8261130918,346.6965
2014-10-05,322.826261543,346.4809
2014-10-06,326.8035327294,343.6883
2014-10-07,333.5701949153,343.3393
2014-10-08,354.4073343074,343.4347
2014-10-09,361.7164248977,342.98
2014-10-10,358.8903908101,342.6366
2014-10-11,361.9083769725,342.4098
2014-10-12,377.8712437171,342.2948
2014-10-13,391.9942089421,342.8453
2014-10-14,400.8805920544,342.9716
2014-10-15,394.6258798948,342.2339
2014-10-16,382.3214763296,342.1858
2014-10-17,382.2007895967,341.8198
2014-10-18,391.2931770894,341.8914
2014-10-19,388.6844979544,341.8847
2014-10-20,381.1908585622,341.7522
2014-10-21,385.2046335412,341.6874
2014-10-22,380.7787632963,341.5124
2014-10-23,357.3447931034,341.0778
2014-10-24,357.4884339568,340.6084
2014-10-25,345.8112466394,340.3204
2014-10-26,353.081956166,340.2026
2014-10-27,350.0157118644,339.86
2014-10-28,354.6538050847,339.7431
2014-10-29,333.5993500877,339.1773
2014-10-30,344.6093822326,338.9392
2014-10-31,337.1829126242,338.2799
2014-11-01,324.3713150205,338.0158
2014-11-02,324.2485666277,337.8273
2014-11-03,325.3618655757,337.4959
2014-11-04,329.6577039743,337.0553
2014-11-05,338.8057653419,336.921
2014-11-06,349.6899117475,337.426
2014-11-07,342.1332881356,337.156
2014-11-08,345.7163325541,337.1692
2014-11-09,363.6100517241,336.9319
2014-11-10,365.5022539451,336.9546
2014-11-11,367.8254669784,336.855
2014-11-12,422.5914196376,337.5518
2014-11-13,421.914471654,338.6223
2014-11-14,398.3888828171,338.4636
2014-11-15,377.9938407364,338.2904
2014-11-16,390.205823495,338.3449
2014-11-17,387.5010315605,338.062
2014-11-18,373.8645645821,337.8168
2014-11-19,377.6133980129,337.5248
2014-11-20,356.1812653419,337.0009
2014-11-21,350.7488588545,336.7036
2014-11-22,352.4555146113,336.6187
2014-11-23,367.773242256,336.6281
2014-11-24,376.9942238457,336.6751
2014-11-25,376.7556300409,336.5687
2014-11-26,367.5302080655,336.3734
2014-11-27,369.5302273524,336.3125
2014-11-28,377.8969319112,333.1547
2014-11-29,376.0763354763,333.0874
2014-11-30,378.6903971362,333.1262
2014-12-01,379.1119789597,333.0633
2014-12-02,382.9467963179,332.6894
2014-12-03,375.916019287,332.634
2014-12-04,368.8455680888,331.607
2014-12-05,378.4283296318,331.6359
2014-12-06,375.1379511981,331.6011
2014-12-07,376.6397931034,331.5557
2014-12-08,363.2156767972,328.9458
2014-12-09,351.1068378141,328.8709
2014-12-10,347.8813939217,328.0621
2014-12-11,348.5930061368,327.8464
2014-12-12,353.1906125073,327.7333
2014-12-13,349.2429450614,327.6463
2014-12-14,356.0797215079,327.613
2014-12-15,347.0951814728,327.3588
2014-12-16,328.6133202805,327.0777
2014-12-17,320.297613384,326.7381
2014-12-18,313.5116511794,326.312
2014-12-19,318.2428886616,326.0042
2014-12-20,330.0657583285,325.8101
2014-12-21,320.992670076,324.9616
2014-12-22,331.8425844535,324.859
2014-12-23,336.0841285798,323.2997
2014-12-24,323.0322977791,323.1578
2014-12-25,318.99614436,323.0359
2014-12-26,329.2103419053,322.9771
2014-12-27,315.9684438925,322.8235
2014-12-28,317.0104804208,322.5716
2014-12-29,313.0655315605,322.3143
2014-12-30,310.4420040912,320.8034
2014-12-31,320.6622872589,320.3626
2015-01-01,314.7764719462,320.3027
2015-01-02,315.9427317358,320.2055
2015-01-03,285.6473097604,319.3603
2015-01-04,263.3345748101,318.6901
2015-01-05,275.0038515488,318.0304
2015-01-06,287.5495210403,318.0033
2015-01-07,297.5355651666,317.9551
2015-01-08,284.3423918761,317.1632
2015-01-09,292.5011145529,316.5245
2015-01-10,276.2305321449,316.1423
2015-01-11,268.755515488,315.9239
2015-01-12,268.6172320281,315.4756
2015-01-13,224.1081177674,314.0943
2015-01-14,175.6376405611,311.6465
2015-01-15,212.3410113968,311.4425
2015-01-16,207.595204851,310.9878
2015-01-17,199.8248366452,310.6483
2015-01-18,211.1325184103,310.4867
2015-01-19,216.8946949153,310.3144
2015-01-20,211.9198538866,309.9781
2015-01-21,227.9042104033,308.3425
2015-01-22,233.6473828171,308.2859
2015-01-23,233.1328524255,308.1264
2015-01-24,249.0821239042,308.2139
2015-01-25,254.5179412624,308.1968
2015-01-26,273.952244886,307.3032
2015-01-27,264.7538045003,307.1308
2015-01-28,235.7358404442,306.7609
2015-01-29,233.9573734658,306.399
2015-01-30,228.8961899474,305.9923
2015-01-31,217.3321560491,305.3978
2015-02-01,227.1113012858,305.3093
2015-02-02,240.0924199299,305.1659
2015-02-03,227.7756957919,304.9437
2015-02-04,226.7811341321,304.6544
2015-02-05,217.0111510812,304.2187
2015-02-06,222.7249693162,304.1139
2015-02-07,228.6471274109,303.9932
2015-02-08,224.0359888954,303.8556
2015-02-09,220.7684938632,303.5486
2015-02-10,220.8881542957,303.3744
2015-02-11,219.4958597312,303.0078
2015-02-12,222.5832279369,302.9059
2015-02-13,236.5553638223,302.8923
2015-02-14,257.6276957919,302.9558
2015-02-15,234.4458030392,302.7565
2015-02-16,235.0861268264,302.6162
2015-02-17,243.9057942724,302.585
2015-02-18,235.9952323203,302.4672
2015-02-19,241.8722539451,301.8156
2015-02-20,245.5307752776,302.2402
2015-02-21,245.59600263,302.1986
2015-02-22,236.6906683226,302.029
2015-02-23,239.0660178258,301.8076
2015-02-24,239.8692621274,301.6375
2015-02-25,238.2361110462,301.2351
2015-02-26,237.0444023963,301.1159
2015-02-27,255.1167744009,301.1986
