d,price_usd,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_8y,age_8y_
2015-10-13,250.4713007013,1.26,2.486,3.102,6.886,5.932,18.161,57.629,4.259,0.12,0.164,0.0
2015-10-14,253.1423255406,1.466,2.326,3.185,6.905,5.801,18.253,57.514,4.266,0.12,0.164,0.0
2015-10-15,254.6930150029,1.46,2.49,3.227,6.705,5.887,18.154,57.495,4.298,0.121,0.164,0.0
2015-10-16,262.7373632379,1.405,2.727,3.17,6.713,5.817,18.13,57.436,4.318,0.121,0.164,0.0
2015-10-17,271.9309389246,1.054,3.242,3.155,6.659,5.799,18.083,57.389,4.332,0.122,0.164,0.0
2015-10-18,263.4816773816,0.819,3.526,3.094,6.676,5.802,18.075,57.363,4.359,0.122,0.165,0.0
2015-10-19,264.3627282291,1.395,3.109,3.037,6.637,5.797,18.074,57.279,4.387,0.122,0.165,0.0
2015-10-20,270.8322118644,1.515,3.061,3.071,6.627,5.763,18.058,57.209,4.407,0.124,0.164,0.0
2015-10-21,268.0402177089,1.178,3.37,3.271,6.554,5.789,17.95,57.161,4.437,0.124,0.165,0.0
2015-10-22,275.4149564582,1.194,3.403,3.356,6.558,5.762,17.914,57.06,4.466,0.124,0.165,0.0
2015-10-23,278.6127780269,1.343,3.388,3.34,6.33,5.92,17.897,56.988,4.506,0.125,0.165,0.0
2015-10-24,283.6111428989,0.97,3.824,3.323,6.31,5.922,17.911,56.928,4.521,0.125,0.165,0.0
2015-10-25,286.0496934541,1.178,3.734,3.319,6.3,5.904,17.825,56.92,4.53,0.126,0.164,0.0
2015-10-26,286.7033828171,1.399,3.403,3.503,6.297,5.896,17.819,56.526,4.866,0.126,0.164,0.0
2015-10-27,295.5629137931,1.632,3.26,3.616,6.265,5.857,17.736,56.481,4.864,0.125,0.164,0.0
2015-10-28,304.4420970193,1.542,3.693,3.609,6.22,5.851,17.553,56.368,4.875,0.125,0.164,0.0
2015-10-29,314.8794623027,1.805,3.794,3.683,6.091,5.759,17.42,56.262,4.897,0.126,0.164,0.0
2015-10-30,328.4923211572,2.216,4.226,3.502,6.06,5.616,17.151,56.001,4.936,0.128,0.163,0.0
2015-10-31,314.1195081823,1.514,5.089,3.385,6.148,5.611,17.143,55.887,4.931,0.129,0.163,0.0
2015-11-01,329.8542276447,1.316,5.296,3.634,6.109,5.619,17.058,55.739,4.938,0.129,0.163,0.0
2015-11-02,364.6166279953,1.958,5.16,3.704,5.935,5.614,16.962,55.436,4.939,0.129,0.162,0.0
2015-11-03,400.9231052016,3.369,5.018,3.574,5.773,5.64,16.595,54.831,4.91,0.128,0.161,0.0
2015-11-04,405.4816814728,3.877,5.808,3.465,5.559,5.47,16.31,54.338,4.887,0.127,0.16,0.0
2015-11-05,384.341222969,2.75,7.371,3.697,6.047,5.014,15.895,53.997,4.942,0.127,0.159,0.0
2015-11-06,372.9754178843,1.96,7.731,4.066,6.224,4.958,15.85,53.942,4.983,0.127,0.159,0.0
2015-11-07,386.5045508475,1.727,8.19,4.194,5.541,5.592,15.659,53.868,4.945,0.126,0.159,0.0
2015-11-08,372.4001297487,1.493,8.287,4.369,5.534,5.579,15.668,53.659,5.124,0.127,0.159,0.0
2015-11-09,380.49564436,2.387,7.774,4.593,5.502,5.587,15.174,53.487,5.211,0.127,0.159,0.0
2015-11-10,337.8305023378,2.366,6.989,5.337,5.518,5.587,15.159,53.419,5.336,0.128,0.16,0.0
2015-11-11,308.9221858562,1.708,6.06,6.816,5.344,5.786,15.051,53.447,5.499,0.129,0.16,0.0
2015-11-12,337.5229886032,1.806,5.426,7.501,5.289,5.793,14.995,53.251,5.649,0.129,0.16,0.0
2015-11-13,337.2789582116,1.463,5.707,7.544,5.477,5.792,14.899,53.048,5.777,0.132,0.16,0.0
2015-11-14,333.0471174752,0.942,5.911,7.855,5.578,5.789,14.773,52.831,6.028,0.133,0.16,0.0
2015-11-15,319.9280216248,0.927,5.713,7.998,5.612,5.827,14.757,52.651,6.22,0.134,0.16,0.0
2015-11-16,331.1327250146,1.494,4.984,8.179,5.599,5.867,14.718,52.484,6.379,0.135,0.16,0.0
2015-11-17,335.84978609,2.475,4.327,8.381,5.277,5.876,14.645,52.143,6.58,0.135,0.16,0.0
2015-11-18,335.7445049679,1.551,4.932,8.709,5.27,5.915,14.674,51.754,6.895,0.139,0.16,0.0
2015-11-19,326.2321455289,1.288,4.931,8.986,5.296,5.929,14.543,51.512,7.216,0.141,0.161,0.0
2015-11-20,321.940475453,1.093,4.523,9.574,5.31,5.943,14.451,51.239,7.564,0.142,0.161,0.0
2015-11-21,325.9052311514,0.777,4.752,9.629,5.344,5.985,14.369,51.056,7.782,0.145,0.16,0.0
2015-11-22,323.7169661017,0.745,4.756,9.684,5.305,6.03,14.364,50.848,7.963,0.145,0.16,0.0
2015-11-23,323.0125563413,0.95,4.125,10.071,5.297,6.063,14.374,50.725,8.088,0.146,0.16,0.0
2015-11-24,319.9613565272,1.029,3.531,10.612,5.282,6.083,14.134,50.632,8.39,0.146,0.161,0.0
2015-11-25,328.9604573349,1.135,3.135,10.722,5.481,6.11,14.084,50.485,8.542,0.146,0.161,0.0
2015-11-26,356.255292519,1.322,3.303,10.487,5.523,6.131,14.03,50.231,8.666,0.146,0.16,0.0
2015-11-27,359.2688243717,2.091,3.759,10.024,5.653,6.127,13.435,49.467,9.139,0.146,0.16,0.0
2015-11-28,356.5673226184,1.185,4.747,9.828,5.782,5.987,12.992,49.461,9.711,0.146,0.16,0.0
2015-11-29,371.7076125073,0.985,5.023,9.563,5.884,6.162,12.944,49.139,9.994,0.147,0.16,0.0
2015-11-30,377.3898398597,1.817,4.636,9.371,5.889,6.051,12.913,48.798,10.217,0.147,0.16,0.0
2015-12-01,362.5323758036,1.379,4.367,9.949,6.029,6.079,12.887,48.602,10.403,0.147,0.16,0.0
2015-12-02,359.2224041496,1.755,4.29,9.604,6.213,6.051,12.827,48.32,10.633,0.147,0.16,0.0
2015-12-03,361.2100680888,1.992,4.131,9.166,6.637,6.057,12.789,47.769,11.152,0.147,0.16,0.0
2015-12-04,363.2416317943,1.488,4.595,8.579,7.35,6.077,12.364,47.734,11.498,0.157,0.16,0.0
2015-12-05,389.362958796,1.729,4.542,8.205,7.837,5.991,12.288,47.507,11.586,0.156,0.159,0.0
2015-12-06,393.3191297487,1.684,5.18,7.837,7.916,5.922,12.191,47.107,11.848,0.157,0.159,0.0
2015-12-07,395.3465882525,1.822,5.17,7.755,7.99,5.973,12.138,46.815,12.023,0.157,0.159,0.0
2015-12-08,413.7986604325,2.29,4.902,7.771,7.985,5.956,11.911,46.76,12.109,0.157,0.158,0.0
2015-12-09,417.6326712449,2.558,5.339,7.426,8.264,5.826,11.637,46.391,12.244,0.157,0.157,0.0
2015-12-10,415.7299243133,2.25,5.622,7.44,8.246,5.966,11.617,46.115,12.431,0.157,0.157,0.0
2015-12-11,453.8614801286,2.771,5.583,7.379,8.278,5.891,11.56,45.667,12.558,0.157,0.157,0.0
2015-12-12,435.8557223846,2.062,6.163,7.641,8.295,5.856,11.525,45.476,12.669,0.157,0.157,0.0
2015-12-13,434.4034663939,1.643,6.315,7.692,8.654,5.831,11.476,45.315,12.758,0.157,0.157,0.0
2015-12-14,442.9916896552,2.468,5.835,7.818,8.561,5.719,11.444,45.044,12.799,0.158,0.156,0.0
2015-12-15,464.6178717124,2.972,5.613,7.868,8.54,5.689,11.339,44.707,12.959,0.158,0.155,0.0
2015-12-16,454.1424924021,2.645,5.673,7.944,8.835,5.648,11.33,44.589,13.023,0.157,0.156,0.0
2015-12-17,456.2401346113,2.705,5.448,7.896,9.216,5.605,11.308,44.437,13.067,0.162,0.155,0.0
2015-12-18,463.1757697253,2.112,5.904,6.773,10.663,5.547,11.243,44.255,13.182,0.167,0.155,0.0
2015-12-19,461.3999079486,1.856,6.018,7.227,10.609,5.589,11.034,43.405,13.933,0.175,0.155,0.0
2015-12-20,442.1539900643,1.535,6.126,7.5,10.611,5.537,11.023,43.296,14.042,0.175,0.155,0.0
2015-12-21,437.6401294565,2.291,5.314,7.741,10.514,5.516,10.985,42.256,15.054,0.175,0.155,0.0
2015-12-22,435.2683790181,2.253,5.242,7.95,10.5,5.496,10.933,42.197,15.1,0.175,0.155,0.0
2015-12-23,442.6657270602,2.158,5.221,8.252,10.497,5.441,10.905,41.977,15.219,0.175,0.154,0.0
2015-12-24,455.8787130333,1.989,5.259,8.62,10.413,5.45,10.879,40.666,16.395,0.175,0.154,0.0
2015-12-25,455.7188258328,1.244,5.787,8.877,9.97,5.85,10.889,40.589,16.464,0.175,0.154,0.0
2015-12-26,418.2215315605,1.335,5.444,9.016,10.045,5.827,10.918,40.524,16.559,0.176,0.154,0.0
2015-12-27,422.7058945061,1.015,5.468,9.164,10.226,5.833,10.903,40.311,16.748,0.177,0.154,0.0
2015-12-28,421.0528796026,1.838,4.397,9.344,10.279,5.827,10.93,40.25,16.8,0.181,0.154,0.0
2015-12-29,431.3400213326,1.493,4.215,9.9,10.255,5.862,10.898,40.064,16.979,0.181,0.154,0.0
2015-12-30,426.0436469901,1.352,3.876,10.344,10.281,5.914,10.792,40.057,17.048,0.181,0.154,0.0
2015-12-31,429.6771534191,1.345,3.547,10.618,10.237,5.878,11.229,39.628,17.184,0.181,0.154,0.0
2016-01-01,434.678006429,0.855,3.979,10.554,10.389,5.84,10.215,40.606,17.226,0.182,0.154,0.0
2016-01-02,434.4398772648,0.782,3.814,10.515,10.712,5.832,10.185,40.53,17.291,0.185,0.154,0.0
2016-01-03,430.1361800117,1.003,3.696,10.356,10.882,5.764,9.688,40.915,17.357,0.185,0.154,0.0
2016-01-04,433.4489710696,1.278,3.204,10.24,11.265,5.76,9.591,40.806,17.513,0.19,0.154,0.0
2016-01-05,432.66950263,1.578,3.026,9.818,11.654,5.756,9.54,40.599,17.683,0.191,0.154,0.0
2016-01-06,430.6778696669,1.512,3.267,9.679,11.684,5.689,9.552,40.429,17.844,0.191,0.154,0.0
2016-01-07,459.2089400935,2.0,3.244,9.58,11.691,5.651,9.483,40.042,17.964,0.191,0.154,0.0
2016-01-08,454.1344237288,1.608,3.932,9.211,11.951,5.731,9.751,39.473,17.998,0.19,0.153,0.0
2016-01-09,449.8452162478,1.254,4.297,8.791,12.399,5.727,9.74,39.373,18.075,0.191,0.154,0.0
2016-01-10,448.5802162478,1.435,4.435,8.54,12.567,5.417,9.911,39.239,18.111,0.19,0.153,0.0
2016-01-11,449.0330590298,1.969,4.38,8.506,12.418,5.385,9.741,38.89,18.368,0.19,0.154,0.0
2016-01-12,441.768157218,1.597,4.704,8.636,12.252,5.501,9.741,38.796,18.429,0.19,0.154,0.0
2016-01-13,432.3106452367,1.845,4.482,8.564,12.422,5.529,9.682,38.77,18.362,0.191,0.154,0.0
2016-01-14,429.8232247224,1.73,4.328,8.447,12.788,5.54,9.665,38.311,18.845,0.192,0.154,0.0
2016-01-15,367.8231998831,1.825,4.348,8.109,12.921,5.494,9.727,38.311,18.917,0.193,0.154,0.0
2016-01-16,388.0712045587,1.556,4.58,8.072,13.075,5.492,9.687,38.173,19.017,0.194,0.154,0.0
2016-01-17,382.4820864991,1.204,4.657,8.176,13.23,5.52,9.354,38.422,19.089,0.195,0.154,0.0
2016-01-18,384.8651665693,1.757,3.863,8.369,13.28,5.518,9.067,38.674,19.123,0.194,0.155,0.0
2016-01-19,378.1617250146,1.623,4.009,8.447,13.2,5.51,9.066,38.603,19.192,0.194,0.155,0.0
2016-01-20,420.6229241683,2.103,3.786,8.346,13.229,5.494,9.06,38.457,19.174,0.195,0.155,0.0
2016-01-21,409.2984596727,2.142,3.993,7.664,13.666,5.515,9.061,38.378,19.232,0.195,0.155,0.0
2016-01-22,381.0464593805,2.049,4.35,7.65,13.899,5.581,9.075,37.615,19.425,0.201,0.156,0.0
2016-01-23,386.3706025716,1.468,4.331,8.318,14.117,5.568,9.1,37.265,19.479,0.198,0.156,0.0
2016-01-24,403.4469266511,1.589,4.534,8.212,13.921,5.596,9.123,37.152,19.521,0.197,0.156,0.0
2016-01-25,391.9860973115,2.201,4.375,8.158,13.588,5.623,9.096,37.054,19.553,0.198,0.155,0.0
2016-01-26,391.1429351257,1.784,4.829,8.266,13.549,5.665,9.06,36.892,19.603,0.198,0.155,0.0
2016-01-27,394.6275303741,2.102,4.517,8.324,13.525,5.67,9.044,36.728,19.737,0.198,0.155,0.0
2016-01-28,378.9009956166,2.156,4.472,8.505,13.172,5.853,9.068,36.608,19.813,0.198,0.156,0.0
2016-01-29,378.9999948229,2.254,4.886,8.334,12.593,6.043,9.063,36.579,19.892,0.2,0.156,0.0
2016-01-30,377.2627790766,1.501,5.671,8.642,12.427,6.019,8.946,36.459,19.978,0.201,0.156,0.0
2016-01-31,366.3416876096,1.41,5.598,8.844,12.314,6.111,8.482,36.832,20.051,0.201,0.156,0.0
2016-02-01,371.2234350906,2.724,4.554,9.181,11.516,6.341,8.493,36.827,20.004,0.203,0.157,0.0
2016-02-02,372.9276312098,2.284,5.034,9.33,10.976,6.678,8.489,36.769,20.08,0.204,0.157,0.0
2016-02-03,368.0982066043,2.124,4.964,9.228,10.857,7.109,8.441,36.782,20.134,0.204,0.157,0.0
2016-02-04,389.723081239,2.099,4.847,9.626,10.728,7.153,8.412,36.627,20.143,0.207,0.157,0.0
2016-02-05,384.3984139831,2.169,4.617,9.662,11.432,6.619,8.384,35.339,21.413,0.208,0.157,0.0
2016-02-06,374.6315555231,1.595,5.324,9.459,11.52,6.642,8.318,35.264,21.511,0.209,0.157,0.0
2016-02-07,375.1539175921,1.457,5.223,9.709,11.434,6.106,8.954,35.189,21.561,0.21,0.157,0.0
2016-02-08,370.8143503273,1.68,4.536,10.166,11.326,6.213,8.934,35.166,21.612,0.211,0.157,0.0
2016-02-09,373.5116128609,1.888,4.118,9.994,11.739,6.237,8.92,35.082,21.652,0.212,0.157,0.0
2016-02-10,379.0826116306,2.004,3.818,10.366,11.643,6.251,8.869,35.026,21.654,0.212,0.158,0.0
2016-02-11,377.6391651081,1.979,3.903,10.196,11.492,6.566,8.854,34.957,21.682,0.213,0.157,0.0
2016-02-12,382.2944564582,1.865,3.719,10.435,11.633,6.52,8.817,34.899,21.741,0.213,0.157,0.0
2016-02-13,389.5984324722,1.487,4.062,10.381,11.758,6.554,8.802,34.793,21.791,0.214,0.157,0.0
2016-02-14,406.1506694915,1.396,4.259,10.297,11.85,6.547,8.723,34.764,21.79,0.215,0.157,0.0
2016-02-15,399.267618647,2.1,3.953,9.701,11.966,6.798,8.683,34.673,21.753,0.217,0.157,0.0
2016-02-16,407.0353094681,2.474,4.121,9.131,12.386,6.566,8.652,34.543,21.751,0.218,0.157,0.0
2016-02-17,415.324113384,2.505,4.32,9.104,11.136,7.797,8.568,34.392,21.803,0.219,0.157,0.0
2016-02-18,421.2896629819,1.92,4.897,9.088,11.26,7.773,8.531,34.325,21.829,0.22,0.157,0.0
2016-02-19,419.6265285412,1.991,4.995,8.97,11.387,7.72,8.525,34.216,21.819,0.221,0.157,0.0
2016-02-20,440.1957600818,1.681,5.413,8.91,11.505,7.713,8.308,33.902,22.189,0.223,0.156,0.0
2016-02-21,438.7186126815,1.62,5.537,8.87,11.533,7.728,8.328,33.815,22.188,0.224,0.156,0.0
2016-02-22,437.5352950941,1.989,5.102,9.008,11.525,7.696,8.368,33.76,22.17,0.226,0.156,0.0
2016-02-23,420.0325926096,1.964,4.779,9.161,10.904,8.469,8.415,33.725,22.2,0.228,0.156,0.0
2016-02-24,423.9951125073,2.044,4.422,9.401,10.937,8.527,8.434,33.635,22.215,0.23,0.155,0.0
2016-02-25,424.0908702513,1.738,4.99,9.141,10.923,8.607,8.376,33.58,22.228,0.26,0.155,0.0
2016-02-26,431.7622419638,1.833,4.852,9.128,11.053,8.588,8.39,33.492,22.241,0.268,0.155,0.0
2016-02-27,432.9478459965,1.584,5.137,9.175,11.032,8.579,8.386,33.424,22.258,0.271,0.155,0.0
2016-02-28,433.1022627119,1.56,5.29,9.017,11.153,8.577,8.394,33.343,22.239,0.272,0.154,0.0
2016-02-29,437.7758725891,2.196,5.0,8.915,11.096,8.529,8.385,30.117,25.333,0.275,0.154,0.0
2016-03-01,432.8078671537,2.693,5.093,8.995,11.086,8.428,8.352,26.655,28.269,0.276,0.153,0.0
2016-03-02,423.0797893922,2.132,5.57,8.802,11.315,8.487,8.261,25.677,29.326,0.279,0.152,0.0
2016-03-03,419.2688213326,2.43,5.816,8.622,11.043,8.533,8.27,25.509,29.345,0.279,0.152,0.0
2016-03-04,407.9901542957,2.431,6.109,8.37,11.017,8.548,8.216,24.222,30.654,0.281,0.152,0.0
2016-03-05,397.3144539451,2.367,6.493,8.229,11.695,7.825,8.158,24.127,30.671,0.285,0.15,0.0
2016-03-06,403.7051874635,1.708,7.039,8.239,11.005,8.68,8.103,24.132,30.658,0.286,0.15,0.0
2016-03-07,413.2293661601,2.673,5.899,8.574,11.769,7.89,7.968,24.15,30.637,0.289,0.15,0.0
2016-03-08,411.4259532437,1.855,6.199,9.116,11.701,7.978,7.87,24.169,30.666,0.295,0.15,0.0
2016-03-09,412.5407035067,1.955,6.009,9.233,11.48,8.238,7.624,24.275,30.737,0.298,0.15,0.0
2016-03-10,416.3409286967,1.805,6.358,9.279,11.262,8.294,7.511,24.313,30.725,0.302,0.15,0.0
2016-03-11,419.511934249,2.342,5.679,9.496,11.233,8.347,7.487,24.221,30.742,0.304,0.149,0.0
2016-03-12,410.2641632963,1.511,6.048,9.873,11.321,8.367,7.489,24.119,30.815,0.309,0.149,0.0
2016-03-13,411.8058824664,1.361,5.903,10.184,11.291,8.269,7.654,24.026,30.855,0.308,0.149,0.0
2016-03-14,415.0269572764,1.969,4.713,10.685,11.375,8.332,7.647,22.527,32.293,0.309,0.15,0.0
2016-03-15,415.2664002922,2.006,4.744,10.876,11.16,8.574,7.403,22.378,32.399,0.31,0.15,0.0
2016-03-16,417.0241184687,1.649,5.241,10.706,11.3,8.439,7.551,22.221,32.433,0.312,0.148,0.0
2016-03-17,418.6053638223,1.791,4.97,10.647,11.519,8.498,7.486,22.154,32.47,0.316,0.149,0.0
2016-03-18,408.901587405,1.763,4.637,10.672,11.885,8.484,7.48,22.105,32.504,0.321,0.148,0.0
2016-03-19,409.1244298656,1.264,5.016,10.814,11.794,8.614,7.466,21.993,32.557,0.335,0.148,0.0
2016-03-20,412.0569538282,1.179,4.767,10.957,11.959,8.437,7.708,21.62,32.886,0.338,0.149,0.0
2016-03-21,411.6017740503,1.777,4.196,11.014,11.842,8.56,7.678,21.115,33.316,0.352,0.149,0.0
2016-03-22,416.5816538282,1.69,4.163,11.145,11.901,8.575,7.66,21.072,33.287,0.359,0.149,0.0
2016-03-23,417.3782995324,1.792,4.017,11.084,11.995,8.609,7.664,21.014,33.312,0.365,0.149,0.0
2016-03-24,413.5602399182,1.542,4.599,10.935,11.834,8.606,7.633,20.987,33.34,0.376,0.149,0.0
2016-03-25,416.373243834,2.179,4.337,10.635,11.891,8.607,7.613,20.863,33.344,0.381,0.149,0.0
2016-03-26,416.8230966686,1.645,5.258,10.575,11.546,8.676,7.56,20.842,33.361,0.388,0.15,0.0
2016-03-27,425.454959848,2.083,4.98,10.476,11.486,8.745,6.755,21.561,33.369,0.394,0.15,0.0
2016-03-28,422.9174468147,1.844,5.425,10.164,11.648,8.778,6.616,21.632,33.318,0.425,0.15,0.0
2016-03-29,415.8638287551,2.486,4.961,10.096,11.531,8.822,6.473,21.737,33.31,0.436,0.15,0.0
2016-03-30,412.7776977791,1.641,5.878,9.934,11.664,8.838,6.349,21.799,33.302,0.444,0.15,0.0
2016-03-31,415.9568112215,1.618,6.191,9.446,12.116,8.657,6.354,21.757,33.25,0.461,0.15,0.0
2016-04-01,417.2006602572,1.68,6.104,9.428,12.268,8.66,6.3,21.776,33.16,0.476,0.15,0.0
2016-04-02,419.763056692,1.136,6.313,9.399,12.657,8.666,6.288,21.747,33.144,0.498,0.151,0.0
2016-04-03,420.0735789012,1.186,5.219,10.281,12.824,8.711,6.274,21.733,33.102,0.519,0.151,0.0
2016-04-04,419.5407278784,2.577,4.046,9.756,13.172,8.705,6.277,21.683,33.101,0.532,0.151,0.0
2016-04-05,422.5013644068,1.778,4.818,9.663,13.193,8.844,6.26,21.67,33.046,0.576,0.151,0.0
2016-04-06,421.9071912332,2.098,4.924,9.551,12.971,8.884,6.211,21.616,33.006,0.588,0.151,0.0
2016-04-07,421.4672200468,2.477,5.164,9.707,12.722,8.735,5.981,21.528,32.903,0.633,0.151,0.0
2016-04-08,418.6434605494,1.78,6.063,9.621,12.606,8.762,5.982,21.487,32.535,1.013,0.151,0.0
2016-04-09,418.7586353594,1.111,6.729,9.512,12.654,8.848,5.944,21.466,32.515,1.071,0.151,0.0
2016-04-10,421.9544885447,1.257,6.731,8.902,13.358,8.856,5.832,21.37,32.456,1.088,0.151,0.0
2016-04-11,423.2730440094,1.678,5.374,9.832,13.317,8.93,5.861,21.322,32.43,1.105,0.151,0.0
2016-04-12,427.4276645821,1.924,5.398,9.668,13.24,8.95,5.901,21.254,32.397,1.117,0.151,0.0
2016-04-13,424.8725181181,1.756,5.283,9.761,12.542,9.796,5.986,21.198,32.398,1.13,0.151,0.0
2016-04-14,425.8565949737,1.573,4.86,10.403,12.567,9.801,5.86,21.244,32.401,1.141,0.151,0.0
2016-04-15,430.724418761,1.864,4.417,10.579,12.301,10.085,5.861,20.934,32.658,1.149,0.151,0.0
2016-04-16,432.2163130333,1.511,5.03,10.432,11.783,10.512,5.897,20.881,32.609,1.192,0.151,0.0
2016-04-17,429.3399687317,1.038,5.347,10.595,11.482,10.854,5.887,20.839,32.59,1.218,0.151,0.0
2016-04-18,429.6569336645,1.66,4.749,10.471,11.553,10.907,5.899,20.801,32.575,1.234,0.151,0.0
2016-04-19,437.5687261835,1.75,4.6,10.591,11.48,10.974,5.911,20.738,32.55,1.255,0.151,0.0
2016-04-20,442.6616533022,1.841,4.468,10.683,11.516,10.984,5.925,20.668,32.494,1.271,0.151,0.0
2016-04-21,452.1647028054,1.8,4.807,10.518,11.493,10.95,5.933,20.604,32.469,1.275,0.151,0.0
2016-04-22,448.1344213326,1.562,4.829,10.704,11.55,10.976,5.947,20.54,32.457,1.284,0.151,0.0
2016-04-23,453.914722969,1.198,4.663,11.182,11.527,11.11,5.925,20.505,32.415,1.324,0.151,0.0
2016-04-24,463.3828714202,1.186,4.748,11.075,11.613,11.171,5.902,20.459,32.277,1.418,0.151,0.0
2016-04-25,465.3160066628,2.604,4.306,10.344,11.526,11.16,5.961,20.323,32.175,1.452,0.15,0.0
2016-04-26,469.6087645237,2.683,4.549,9.469,12.2,11.136,6.004,20.257,32.095,1.458,0.15,0.0
2016-04-27,445.7411130918,2.649,4.232,9.81,12.196,11.109,6.021,20.23,32.104,1.498,0.15,0.0
2016-04-28,451.0600617767,2.361,4.5,9.851,12.35,10.988,6.042,20.172,32.049,1.536,0.15,0.0
2016-04-29,457.009965225,2.245,4.593,9.999,12.334,10.857,6.163,20.106,31.965,1.589,0.15,0.0
2016-04-30,449.900484512,1.643,5.018,9.951,12.5,10.881,6.227,20.076,31.953,1.602,0.15,0.0
2016-05-01,455.0107311514,1.593,5.066,9.955,12.365,11.029,6.329,19.972,31.934,1.606,0.15,0.0
2016-05-02,444.9330611923,2.018,4.533,10.113,12.282,11.048,6.339,19.97,31.885,1.661,0.151,0.0
2016-05-03,451.6288503799,2.054,4.271,10.222,12.428,10.839,6.559,19.939,31.876,1.662,0.151,0.0
2016-05-04,448.3679675628,2.225,4.65,9.592,12.574,10.6,6.774,19.911,31.857,1.667,0.151,0.0
2016-05-05,449.3360724722,1.699,5.085,9.499,12.647,10.401,7.126,19.88,31.843,1.67,0.151,0.0
2016-05-06,461.6938623612,2.556,4.234,9.336,12.929,10.322,7.184,19.814,31.798,1.677,0.151,0.0
2016-05-07,461.3618424898,1.744,5.098,8.801,13.535,10.339,7.194,19.705,31.754,1.678,0.15,0.0
2016-05-08,461.3788722969,1.637,5.252,8.574,13.645,10.444,7.195,19.671,31.746,1.686,0.15,0.0
2016-05-09,463.4622316774,1.913,4.838,8.466,13.917,10.385,7.261,19.658,31.719,1.692,0.15,0.0
2016-05-10,451.0796683226,2.071,4.569,8.457,14.034,10.334,7.336,19.646,31.706,1.697,0.15,0.0
2016-05-11,453.8963052601,2.309,4.346,8.624,13.942,10.274,7.345,19.618,31.693,1.699,0.15,0.0
2016-05-12,455.6072559322,2.226,4.401,8.515,14.103,10.316,7.333,19.592,31.658,1.707,0.151,0.0
2016-05-13,457.2419026885,2.081,4.154,8.832,14.049,10.269,7.533,19.587,31.63,1.714,0.151,0.0
2016-05-14,458.1195248393,1.482,4.675,8.882,14.202,10.212,7.537,19.543,31.6,1.718,0.151,0.0
2016-05-15,460.8577206312,1.36,4.669,8.856,14.305,10.269,7.562,19.521,31.583,1.724,0.151,0.0
2016-05-16,455.2240773232,1.957,4.056,8.555,14.428,10.524,7.575,19.51,31.508,1.736,0.151,0.0
2016-05-17,453.545777031,1.977,3.996,8.791,14.16,10.793,7.622,19.285,31.48,1.747,0.151,0.0
2016-05-18,454.4861841029,2.507,3.56,8.926,13.959,10.84,7.625,19.252,31.425,1.756,0.151,0.0
2016-05-19,437.724187142,2.341,3.938,8.688,13.943,10.918,7.631,19.194,31.432,1.764,0.151,0.0
2016-05-20,442.3967992402,2.384,4.156,8.404,14.345,10.659,7.637,19.097,31.389,1.778,0.151,0.0
2016-05-21,444.0782071888,1.495,5.044,8.299,14.294,9.765,8.735,19.059,31.372,1.788,0.151,0.0
2016-05-22,440.5586688486,1.289,5.232,8.213,14.293,9.873,8.757,19.007,31.392,1.794,0.151,0.0
2016-05-23,444.2050572764,1.903,4.693,8.255,14.204,9.969,8.678,18.97,31.379,1.799,0.151,0.0
2016-05-24,445.6744549386,2.102,4.589,8.315,14.054,10.01,8.637,18.937,31.396,1.81,0.151,0.0
2016-05-25,450.5495271771,1.964,4.257,8.808,14.105,11.145,7.478,18.878,31.399,1.815,0.15,0.0
2016-05-26,454.4337223846,2.136,4.032,8.964,14.101,9.967,8.623,18.205,32.008,1.815,0.151,0.0
2016-05-27,471.8201172998,2.818,4.108,8.811,13.997,9.849,8.538,18.094,31.815,1.814,0.156,0.0
2016-05-28,530.910597896,2.636,5.175,8.551,13.834,9.778,8.47,17.956,31.637,1.809,0.155,0.0
2016-05-29,527.5497124489,2.792,5.508,8.648,13.473,9.81,8.436,17.84,31.539,1.798,0.155,0.0
2016-05-30,533.4931490357,2.751,6.164,8.504,12.969,10.11,8.362,17.758,31.428,1.799,0.154,0.0
2016-05-31,530.9436928112,2.697,6.254,8.937,12.62,10.123,8.364,17.69,31.352,1.81,0.154,0.0
2016-06-01,537.6136788428,2.53,6.85,8.834,12.58,10.056,8.338,17.46,31.382,1.816,0.154,0.0
2016-06-02,538.7712431911,2.325,7.41,8.691,12.553,10.022,8.355,17.35,31.322,1.82,0.153,0.0
2016-06-03,570.1759882525,2.377,7.271,8.85,12.667,10.02,8.342,17.265,31.232,1.824,0.153,0.0
2016-06-04,574.2662016365,2.213,6.906,9.285,12.82,10.085,8.324,17.186,31.197,1.831,0.153,0.0
2016-06-05,575.1376380479,2.186,6.976,9.263,12.916,10.065,8.347,17.101,31.168,1.827,0.153,0.0
2016-06-06,585.8571490357,2.871,5.838,9.724,13.194,10.009,8.352,17.023,31.014,1.822,0.152,0.0
2016-06-07,578.469240678,2.959,5.774,9.838,13.169,10.015,8.385,16.958,30.928,1.821,0.152,0.0
2016-06-08,583.0975853302,2.72,5.71,10.328,13.167,9.864,8.472,16.891,30.876,1.821,0.152,0.0
