,the_date,mvrv_zscore,price_usd
1847,2015-10-22,-0.009315,275.4149564582
1848,2015-10-23,0.005983,278.6127780269
1849,2015-10-24,0.030287,283.6111428989
1850,2015-10-25,0.041721,286.0496934541
1851,2015-10-26,0.044411,286.7033828171
1852,2015-10-27,0.087295,295.5629137931
1853,2015-10-28,0.129765,304.4420970193
1854,2015-10-29,0.179123,314.8794623027
1855,2015-10-30,0.242657,328.4923211572
1856,2015-10-31,0.16867,314.1195081823
1857,2015-11-01,0.245721,329.8542276447
1858,2015-11-02,0.414516,364.6166279953
1859,2015-11-03,0.58746,400.9231052016
1860,2015-11-04,0.599872,405.4816814728
1861,2015-11-05,0.487986,384.341222969
1862,2015-11-06,0.43041,372.9754178843
1863,2015-11-07,0.494922,386.5045508475
1864,2015-11-08,0.424257,372.4001297487
1865,2015-11-09,0.462424,380.49564436
1866,2015-11-10,0.252362,337.8305023378
1867,2015-11-11,0.110929,308.9221858562
1868,2015-11-12,0.254271,337.5229886032
1869,2015-11-13,0.252133,337.2789582116
1870,2015-11-14,0.23075,333.0471174752
1871,2015-11-15,0.165483,319.9280216248
1872,2015-11-16,0.222177,331.1327250146
1873,2015-11-17,0.243782,335.84978609
1874,2015-11-18,0.24288,335.7445049679
1875,2015-11-19,0.195322,326.2321455289
1876,2015-11-20,0.174045,321.940475453
1877,2015-11-21,0.194118,325.9052311514
1878,2015-11-22,0.182714,323.7169661017
1879,2015-11-23,0.179403,323.0125563413
1880,2015-11-24,0.164203,319.9613565272
1881,2015-11-25,0.209513,328.9604573349
1882,2015-11-26,0.345561,356.255292519
1883,2015-11-27,0.359247,359.2688243717
1884,2015-11-28,0.345078,356.5673226184
1885,2015-11-29,0.420594,371.7076125073
1886,2015-11-30,0.446465,377.3898398597
1887,2015-12-01,0.371174,362.5323758036
1888,2015-12-02,0.35414,359.2224041496
1889,2015-12-03,0.363953,361.2100680888
1890,2015-12-04,0.373579,363.2416317943
1891,2015-12-05,0.503721,389.362958796
1892,2015-12-06,0.521172,393.3191297487
1893,2015-12-07,0.529026,395.3465882525
1894,2015-12-08,0.619356,413.7986604325
1895,2015-12-09,0.632928,417.6326712449
1896,2015-12-10,0.621353,415.7299243133
1897,2015-12-11,0.809056,453.8614801286
1898,2015-12-12,0.715869,435.8557223846
1899,2015-12-13,0.707222,434.4034663939
1900,2015-12-14,0.74625,442.9916896552
1901,2015-12-15,0.850968,464.6178717124
1902,2015-12-16,0.79629,454.1424924021
1903,2015-12-17,0.804732,456.2401346113
1904,2015-12-18,0.83657,463.1757697253
1905,2015-12-19,0.825331,461.3999079486
1906,2015-12-20,0.727182,442.1539900643
1907,2015-12-21,0.703917,437.6401294565
1908,2015-12-22,0.691003,435.2683790181
1909,2015-12-23,0.726465,442.6657270602
1910,2015-12-24,0.791179,455.8787130333
1911,2015-12-25,0.787602,455.7188258328
1912,2015-12-26,0.598482,418.2215315605
1913,2015-12-27,0.621273,422.7058945061
1914,2015-12-28,0.612982,421.0528796026
1915,2015-12-29,0.664646,431.3400213326
1916,2015-12-30,0.637457,426.0436469901
1917,2015-12-31,0.654273,429.6771534191
1918,2016-01-01,0.679164,434.678006429
1919,2016-01-02,0.677549,434.4398772648
1920,2016-01-03,0.65476,430.1361800117
1921,2016-01-04,0.670734,433.4489710696
1922,2016-01-05,0.666002,432.66950263
1923,2016-01-06,0.655257,430.6778696669
1924,2016-01-07,0.794315,459.2089400935
1925,2016-01-08,0.76676,454.1344237288
1926,2016-01-09,0.744282,449.8452162478
1927,2016-01-10,0.73484,448.5802162478
1928,2016-01-11,0.735114,449.0330590298
1929,2016-01-12,0.697261,441.768157218
1930,2016-01-13,0.649486,432.3106452367
1931,2016-01-14,0.636925,429.8232247224
1932,2016-01-15,0.326523,367.8231998831
1933,2016-01-16,0.429437,388.0712045587
1934,2016-01-17,0.401278,382.4820864991
1935,2016-01-18,0.414187,384.8651665693
1936,2016-01-19,0.380689,378.1617250146
1937,2016-01-20,0.593449,420.6229241683
1938,2016-01-21,0.535944,409.2984596727
1939,2016-01-22,0.400939,381.0464593805
1940,2016-01-23,0.427861,386.3706025716
1941,2016-01-24,0.513472,403.4469266511
1942,2016-01-25,0.454431,391.9860973115
1943,2016-01-26,0.450006,391.1429351257
1944,2016-01-27,0.467554,394.6275303741
1945,2016-01-28,0.389176,378.9009956166
1946,2016-01-29,0.391525,378.9999948229
1947,2016-01-30,0.382256,377.2627790766
1948,2016-01-31,0.327477,366.3416876096
1949,2016-02-01,0.355484,371.2234350906
1950,2016-02-02,0.364698,372.9276312098
1951,2016-02-03,0.34125,368.0982066043
1952,2016-02-04,0.449872,389.723081239
1953,2016-02-05,0.423007,384.3984139831
1954,2016-02-06,0.373956,374.6315555231
1955,2016-02-07,0.376591,375.1539175921
1956,2016-02-08,0.355255,370.8143503273
1957,2016-02-09,0.369831,373.5116128609
1958,2016-02-10,0.397718,379.0826116306
1959,2016-02-11,0.390104,377.6391651081
1960,2016-02-12,0.413482,382.2944564582
1961,2016-02-13,0.450202,389.5984324722
1962,2016-02-14,0.533082,406.1506694915
1963,2016-02-15,0.497417,399.267618647
1964,2016-02-16,0.534869,407.0353094681
1965,2016-02-17,0.574201,415.324113384
1966,2016-02-18,0.60316,421.2896629819
1967,2016-02-19,0.592758,419.6265285412
1968,2016-02-20,0.695326,440.1957600818
1969,2016-02-21,0.68665,438.7186126815
1970,2016-02-22,0.679254,437.5352950941
1971,2016-02-23,0.590038,420.0325926096
1972,2016-02-24,0.609105,423.9951125073
1973,2016-02-25,0.609069,424.0908702513
1974,2016-02-26,0.647028,431.7622419638
1975,2016-02-27,0.652402,432.9478459965
1976,2016-02-28,0.651658,433.1022627119
1977,2016-02-29,0.672348,437.7758725891
1978,2016-03-01,0.643929,432.8078671537
1979,2016-03-02,0.593995,423.0797893922
1980,2016-03-03,0.573827,419.2688213326
1981,2016-03-04,0.51672,407.9901542957
1982,2016-03-05,0.462149,397.3144539451
1983,2016-03-06,0.494666,403.7051874635
1984,2016-03-07,0.54193,413.2293661601
1985,2016-03-08,0.532601,411.4259532437
1986,2016-03-09,0.538884,412.5407035067
1987,2016-03-10,0.557492,416.3409286967
1988,2016-03-11,0.572999,419.511934249
1989,2016-03-12,0.525617,410.2641632963
1990,2016-03-13,0.533191,411.8058824664
1991,2016-03-14,0.548869,415.0269572764
1992,2016-03-15,0.549656,415.2664002922
1993,2016-03-16,0.557885,417.0241184687
1994,2016-03-17,0.565174,418.6053638223
1995,2016-03-18,0.515481,408.901587405
1996,2016-03-19,0.516922,409.1244298656
1997,2016-03-20,0.531726,412.0569538282
1998,2016-03-21,0.528564,411.6017740503
1999,2016-03-22,0.552937,416.5816538282
2000,2016-03-23,0.556554,417.3782995324
2001,2016-03-24,0.536312,413.5602399182
2002,2016-03-25,0.549822,416.373243834
2003,2016-03-26,0.551329,416.8230966686
2004,2016-03-27,0.594244,425.454959848
2005,2016-03-28,0.58017,422.9174468147
2006,2016-03-29,0.5438,415.8638287551
2007,2016-03-30,0.527832,412.7776977791
2008,2016-03-31,0.543406,415.9568112215
2009,2016-04-01,0.549279,417.2006602572
2010,2016-04-02,0.561885,419.763056692
2011,2016-04-03,0.563016,420.0735789012
2012,2016-04-04,0.559895,419.5407278784
2013,2016-04-05,0.574263,422.5013644068
2014,2016-04-06,0.569684,421.9071912332
2015,2016-04-07,0.563809,421.4672200468
2016,2016-04-08,0.549336,418.6434605494
2017,2016-04-09,0.549768,418.7586353594
2018,2016-04-10,0.564215,421.9544885447
2019,2016-04-11,0.570374,423.2730440094
2020,2016-04-12,0.590325,427.4276645821
2021,2016-04-13,0.576861,424.8725181181
2022,2016-04-14,0.581532,425.8565949737
2023,2016-04-15,0.605624,430.724418761
2024,2016-04-16,0.612612,432.2163130333
2025,2016-04-17,0.597659,429.3399687317
2026,2016-04-18,0.598855,429.6569336645
2027,2016-04-19,0.638248,437.5687261835
2028,2016-04-20,0.663034,442.6616533022
2029,2016-04-21,0.70987,452.1647028054
2030,2016-04-22,0.687767,448.1344213326
2031,2016-04-23,0.715748,453.914722969
2032,2016-04-24,0.7628,463.3828714202
2033,2016-04-25,0.769262,465.3160066628
2034,2016-04-26,0.788512,469.6087645237
2035,2016-04-27,0.666779,445.7411130918
2036,2016-04-28,0.692848,451.0600617767
2037,2016-04-29,0.722131,457.009965225
2038,2016-04-30,0.685337,449.900484512
2039,2016-05-01,0.70983,455.0107311514
2040,2016-05-02,0.657997,444.9330611923
2041,2016-05-03,0.691702,451.6288503799
2042,2016-05-04,0.674404,448.3679675628
2043,2016-05-05,0.678806,449.3360724722
2044,2016-05-06,0.740191,461.6938623612
2045,2016-05-07,0.737326,461.3618424898
2046,2016-05-08,0.736623,461.3788722969
2047,2016-05-09,0.74626,463.4622316774
2048,2016-05-10,0.682397,451.0796683226
2049,2016-05-11,0.695754,453.8963052601
2050,2016-05-12,0.703659,455.6072559322
2051,2016-05-13,0.711454,457.2419026885
2052,2016-05-14,0.714719,458.1195248393
2053,2016-05-15,0.728076,460.8577206312
2054,2016-05-16,0.699126,455.2240773232
2055,2016-05-17,0.68497,453.545777031
2056,2016-05-18,0.689056,454.4861841029
2057,2016-05-19,0.603235,437.724187142
2058,2016-05-20,0.626152,442.3967992402
2059,2016-05-21,0.634356,444.0782071888
2060,2016-05-22,0.616149,440.5586688486
2061,2016-05-23,0.63396,444.2050572764
2062,2016-05-24,0.64101,445.6744549386
2063,2016-05-25,0.664593,450.5495271771
2064,2016-05-26,0.683307,454.4337223846
2065,2016-05-27,0.766153,471.8201172998
2066,2016-05-28,1.060231,530.910597896
2067,2016-05-29,1.037521,527.5497124489
2068,2016-05-30,1.062455,533.4931490357
2069,2016-05-31,1.045059,530.9436928112
2070,2016-06-01,1.074979,537.6136788428
2071,2016-06-02,1.07529,538.7712431911
2072,2016-06-03,1.230778,570.1759882525
2073,2016-06-04,1.247769,574.2662016365
2074,2016-06-05,1.248467,575.1376380479
2075,2016-06-06,1.297339,585.8571490357
2076,2016-06-07,1.256295,578.469240678
2077,2016-06-08,1.27542,583.0975853302
2078,2016-06-09,1.241938,577.1016997078
2079,2016-06-10,1.252037,579.814993571
2080,2016-06-11,1.377725,605.4495569842
2081,2016-06-12,1.693306,670.3923743425
2082,2016-06-13,1.842706,704.3217781414
2083,2016-06-14,1.736354,684.9483194039
2084,2016-06-15,1.774577,695.0014684395
2085,2016-06-16,2.112704,767.4200312683
2086,2016-06-17,2.013928,750.0146339275
2087,2016-06-18,2.04619,758.2887801286
2088,2016-06-19,2.080806,766.767132671
2089,2016-06-20,1.852973,722.497452367
2090,2016-06-21,1.583417,669.6042046756
2091,2016-06-22,1.215694,594.8329746347
2092,2016-06-23,1.37713,627.67785564
2093,2016-06-24,1.554504,664.1269856809
2094,2016-06-25,1.572972,668.8726841029
2095,2016-06-26,1.380764,630.4342421391
2096,2016-06-27,1.485538,652.2448077148
2097,2016-06-28,1.457995,647.2187683811
2098,2016-06-29,1.413673,638.5863456458
2099,2016-06-30,1.584437,674.2848147282
2100,2016-07-01,1.596099,677.5123857393
2101,2016-07-02,1.716397,702.7393167738
2102,2016-07-03,1.514282,662.5500859147
2103,2016-07-04,1.596334,679.8424533606
2104,2016-07-05,1.534278,668.1659812975
2105,2016-07-06,1.577307,677.6513331385
2106,2016-07-07,1.390621,640.0532361192
2107,2016-07-08,1.510483,665.0517083577
2108,2016-07-09,1.442053,651.9419140269
2109,2016-07-10,1.429323,649.9593409702
2110,2016-07-11,1.427308,650.2725946815
2111,2016-07-12,1.520922,670.0231279953
2112,2016-07-13,1.460891,658.333613384
2113,2016-07-14,1.471043,660.9059601987
2114,2016-07-15,1.497275,666.758671128
2115,2016-07-16,1.487433,665.2756221508
2116,2016-07-17,1.560062,681.0896019871
2117,2016-07-18,1.528078,675.1185791935
2118,2016-07-19,1.521335,674.6603603156
2119,2016-07-20,1.483312,667.3053648743
2120,2016-07-21,1.47884,666.8517393337
2121,2016-07-22,1.398035,650.5629116306
2122,2016-07-23,1.429755,657.3779429573
2123,2016-07-24,1.444185,661.3939798364
2124,2016-07-25,1.411409,655.1195778492
2125,2016-07-26,1.406608,654.6263391584
2126,2016-07-27,1.411644,656.2751468732
2127,2016-07-28,1.409107,656.1964533606
2128,2016-07-29,1.413321,657.5575675044
2129,2016-07-30,1.400286,655.3617301578
2130,2016-07-31,1.252463,624.804487142
2131,2016-08-01,1.165017,606.5092479252
2132,2016-08-02,0.790769,526.9811483343
2133,2016-08-03,0.999825,570.3470409117
2134,2016-08-04,1.060083,583.5421580362
2135,2016-08-05,1.048395,581.2798056692
2136,2016-08-06,1.093748,590.7954029807
2137,2016-08-07,1.11149,594.732324021
2138,2016-08-08,1.095712,591.6292838691
2139,2016-08-09,1.077645,587.9321382233
2140,2016-08-10,1.087782,589.9687583285
2141,2016-08-11,1.085489,589.5858846873
2142,2016-08-12,1.07321,587.1916495617
2143,2016-08-13,1.06358,585.3635816482
2144,2016-08-14,0.995963,571.3870625365
2145,2016-08-15,0.972929,566.5644413209
2146,2016-08-16,1.028631,578.4149241379
2147,2016-08-17,1.005507,573.6637444185
2148,2016-08-18,1.002973,573.263191993
2149,2016-08-19,1.005476,573.9584579193
2150,2016-08-20,1.039444,581.7970701344
2151,2016-08-21,1.033649,580.7921925774
2152,2016-08-22,1.052695,584.9718977206
2153,2016-08-23,1.040881,582.6277473992
2154,2016-08-24,1.021917,578.7018316774
2155,2016-08-25,1.005521,576.0334365868
2156,2016-08-26,1.018067,578.8746534191
2157,2016-08-27,0.976308,570.2009937463
2158,2016-08-28,0.999125,575.1052325541
2159,2016-08-29,0.991259,573.4292675628
2160,2016-08-30,1.000769,575.695698422
2161,2016-08-31,0.982681,572.2727583285
2162,2016-09-01,0.981965,572.2217020456
2163,2016-09-02,1.003163,576.8467673875
2164,2016-09-03,1.113515,600.3744067797
2165,2016-09-04,1.160033,610.5389133255
2166,2016-09-05,1.143951,607.526964173
2167,2016-09-06,1.167627,612.99545827
2168,2016-09-07,1.178318,615.6598191116
2169,2016-09-08,1.246256,630.5501720047
2170,2016-09-09,1.208197,622.9778840444
2171,2016-09-10,1.21501,624.7526404442
2172,2016-09-11,1.135406,608.2466759205
2173,2016-09-12,1.131932,607.707372706
2174,2016-09-13,1.134118,608.6942963179
2175,2016-09-14,1.136152,609.413087668
2176,2016-09-15,1.123801,607.070262595
2177,2016-09-16,1.125486,607.8064380479
2178,2016-09-17,1.122399,607.3814496786
2179,2016-09-18,1.140772,611.5334603156
2180,2016-09-19,1.127112,608.8713063121
2181,2016-09-20,1.121586,608.3717486265
2182,2016-09-21,1.067152,596.9457566335
2183,2016-09-22,1.060098,595.56471654
2184,2016-09-23,1.091219,602.3787849211
2185,2016-09-24,1.092354,602.6873597312
2186,2016-09-25,1.080568,600.6100548802
2187,2016-09-26,1.108132,606.7788106371
2188,2016-09-27,1.099013,605.1516137347
2189,2016-09-28,1.095843,604.6864943892
2190,2016-09-29,1.09733,605.2025619521
2191,2016-09-30,1.113627,608.8658407364
2192,2016-10-01,1.143059,615.4084788428
2193,2016-10-02,1.124892,611.7485783168
2194,2016-10-03,1.126495,612.5903473992
2195,2016-10-04,1.112112,610.0078813559
2196,2016-10-05,1.120794,612.1477809468
2197,2016-10-06,1.117673,611.7608627703
2198,2016-10-07,1.145028,617.9057051432
2199,2016-10-08,1.150077,619.3010017534
2200,2016-10-09,1.138686,617.1010413209
2201,2016-10-10,1.141909,618.0852
2202,2016-10-11,1.2541,642.9813872589
2203,2016-10-12,1.220206,636.5979322034
2204,2016-10-13,1.213126,635.4440953244
2205,2016-10-14,1.230665,639.5860902981
2206,2016-10-15,1.218551,637.283759322
2207,2016-10-16,1.243014,642.9130425482
2208,2016-10-17,1.221772,639.1375364699
2209,2016-10-18,1.202515,635.5765085915
2210,2016-10-19,1.173395,629.6407080362
2211,2016-10-20,1.167335,628.5989011105
2212,2016-10-21,1.175297,630.9062033898
2213,2016-10-22,1.282639,654.508630976
2214,2016-10-23,1.268891,651.9619567504
2215,2016-10-24,1.257464,650.0271671537
2216,2016-10-25,1.281109,655.7925050847
2217,2016-10-26,1.365923,675.1098693162
2218,2016-10-27,1.413024,686.5233270602
2219,2016-10-28,1.427749,690.3906549386
2220,2016-10-29,1.538347,715.4454693162
2221,2016-10-30,1.461887,699.3334109877
2222,2016-10-31,1.455635,698.8977279953
2223,2016-11-01,1.595872,730.5784800117
2224,2016-11-02,1.636056,740.3670555231
2225,2016-11-03,1.40249,689.939206955
2226,2016-11-04,1.47057,705.4320166569
2227,2016-11-05,1.474675,706.8193255698
2228,2016-11-06,1.513552,715.8968797779
2229,2016-11-07,1.466404,706.1812167738
2230,2016-11-08,1.48774,711.8358465809
2231,2016-11-09,1.527237,721.5015099357
2232,2016-11-10,1.487129,713.4076156049
2233,2016-11-11,1.494525,715.7033106371
2234,2016-11-12,1.438574,703.8475511397
2235,2016-11-13,1.43572,703.626435301
2236,2016-11-14,1.442242,705.6435841613
2237,2016-11-15,1.469345,712.3471528346
2238,2016-11-16,1.597035,742.0501175921
2239,2016-11-17,1.561593,735.3180805377
2240,2016-11-18,1.621414,749.578727294
2241,2016-11-19,1.625469,751.2138194039
2242,2016-11-20,1.528763,730.3508136178
2243,2016-11-21,1.553118,736.5069839275
2244,2016-11-22,1.600404,747.9976779661
2245,2016-11-23,1.562654,741.2403179427
2246,2016-11-24,1.538762,737.354975979
2247,2016-11-25,1.546507,739.6852001753
2248,2016-11-26,1.521003,734.6529258913
2249,2016-11-27,1.487393,727.7411158387
2250,2016-11-28,1.494824,730.0824837522
2251,2016-11-29,1.499265,731.6464357101
2252,2016-11-30,1.543016,742.204451315
2253,2016-12-01,1.589726,753.674910111
2254,2016-12-02,1.666955,772.3023827294
2255,2016-12-03,1.623548,766.1104681473
2256,2016-12-04,1.621798,766.3801390999
2257,2016-12-05,1.557253,752.670726242
2258,2016-12-06,1.582875,759.1173257744
2259,2016-12-07,1.605185,764.9876500877
2260,2016-12-08,1.612305,767.6592246347
2261,2016-12-09,1.627865,771.9023210988
2262,2016-12-10,1.63902,775.4745613092
2263,2016-12-11,1.613999,770.4961504968
2264,2016-12-12,1.645286,778.5065990649
2265,2016-12-13,1.643066,778.9306945646
2266,2016-12-14,1.630409,776.9639614845
2267,2016-12-15,1.622343,776.1767819988
2268,2016-12-16,1.645158,782.2302158971
2269,2016-12-17,1.673647,789.6029322034
2270,2016-12-18,1.673732,790.632966526
2271,2016-12-19,1.668738,790.2790316774
2272,2016-12-20,1.705041,799.7775207481
2273,2016-12-21,1.820752,828.4836792519
2274,2016-12-22,1.941503,858.5014339568
2275,2016-12-23,2.174313,915.5624383402
2276,2016-12-24,2.061138,891.1552720631
2277,2016-12-25,2.075651,896.0032793103
2278,2016-12-26,2.099233,903.2012466394
2279,2016-12-27,2.187991,925.9508104617
2280,2016-12-28,2.405477,979.9609739918
2281,2016-12-29,2.363165,973.4625594389
2282,2016-12-30,2.299586,961.1826581531
2283,2016-12-31,2.325486,968.9705970193
2284,2017-01-01,2.436304,997.2573579778
2285,2017-01-02,2.506368,1017.07788609
2286,2017-01-03,2.55691,1032.6090531853
2287,2017-01-04,2.962125,1134.4964453536
2288,2017-01-05,2.366933,1000.4981289305
2289,2017-01-06,1.907875,892.46395564
2290,2017-01-07,1.950923,903.4532836353
2291,2017-01-08,1.984078,912.4849970777
2292,2017-01-09,1.940653,903.508666803
2293,2017-01-10,1.948305,906.4989473992
2294,2017-01-11,1.453222,788.3146559906
2295,2017-01-12,1.531606,807.1098335476
2296,2017-01-13,1.61189,826.7469274109
2297,2017-01-14,1.582139,820.0451572764
2298,2017-01-15,1.598717,824.5470651666
2299,2017-01-16,1.622748,830.8380350672
2300,2017-01-17,1.930603,906.0268281122
2301,2017-01-18,1.822708,881.2598153711
2302,2017-01-19,1.905376,902.2638699591
2303,2017-01-20,1.871528,895.1745161894
2304,2017-01-21,1.988163,924.4682594974
2305,2017-01-22,1.973687,922.4670773816
2306,2017-01-23,1.954135,919.1157441262
2307,2017-01-24,1.818663,887.7431938048
2308,2017-01-25,1.84607,895.6900332554
2309,2017-01-26,1.926944,916.6674685564
2310,2017-01-27,1.937807,920.4544634717
2311,2017-01-28,1.943178,922.7749485681
2312,2017-01-29,1.905529,915.6320231444
2313,2017-01-30,1.920012,920.3132607832
2314,2017-01-31,2.110848,968.4991056692
2315,2017-02-01,2.18065,987.532590415
2316,2017-02-02,2.253815,1007.7043659848
2317,2017-02-03,2.273788,1015.3020394506
2318,2017-02-04,2.340715,1033.7859729983
2319,2017-02-05,2.254898,1014.5678757452
2320,2017-02-06,2.281542,1023.3174811806
2321,2017-02-07,2.393056,1053.6244590298
2322,2017-02-08,2.378246,1052.3676453536
2323,2017-02-09,2.090288,982.7519394506
2324,2017-02-10,2.137575,996.6501531268
2325,2017-02-11,2.191633,1011.3753222092
2326,2017-02-12,2.164926,1006.2964648743
2327,2017-02-13,2.132242,999.9531849795
2328,2017-02-14,2.174556,1012.2134635301
2329,2017-02-15,2.175744,1013.9038405026
2330,2017-02-16,2.259539,1036.8068647575
2331,2017-02-17,2.335267,1058.669920339
2332,2017-02-18,2.335267,1060.6688048802
2333,2017-02-19,2.32039,1058.7864003507
2334,2017-02-20,2.429966,1088.6884292227
2335,2017-02-21,2.575961,1128.8552931619
2336,2017-02-22,2.563594,1129.7017906487
2337,2017-02-23,2.779204,1188.8617855056
2338,2017-02-24,2.745066,1185.4888915839
2339,2017-02-25,2.603048,1151.604736879
2340,2017-02-26,2.710681,1181.7108658679
2341,2017-02-27,2.746222,1194.1524501461
2342,2017-02-28,2.712203,1188.3999407364
2343,2017-03-01,2.850566,1228.4596506137
2344,2017-03-02,2.96422,1262.9314673875
2345,2017-03-03,3.043949,1289.3631911163
