d,price_usd,realized_cap
2016-12-30,961.1826581531,6927092884.7732
2016-12-31,968.9705970193,6940193869.0305
2017-01-01,997.2573579778,6965068886.1615
2017-01-02,1017.07788609,7003064569.6801
2017-01-03,1032.6090531853,7043145830.728
2017-01-04,1134.4964453536,7133884540.225
2017-01-05,1000.4981289305,7193867991.6324
2017-01-06,892.46395564,7172604674.1687
2017-01-07,903.4532836353,7176913740.8518
2017-01-08,912.4849970777,7186615940.3548
2017-01-09,903.508666803,7195983174.7673
2017-01-10,906.4989473992,7205038629.0586
2017-01-11,788.3146559906,7175193703.3612
2017-01-12,807.1098335476,7175547969.8125
2017-01-13,826.7469274109,7180887220.526
2017-01-14,820.0451572764,7180850196.2464
2017-01-15,824.5470651666,7184718393.9068
2017-01-16,830.8380350672,7188691586.4423
2017-01-17,906.0268281122,7214962404.8756
2017-01-18,881.2598153711,7220051300.8389
2017-01-19,902.2638699591,7232696154.1095
2017-01-20,895.1745161894,7239607927.0898
2017-01-21,924.4682594974,7253388586.3962
2017-01-22,922.4670773816,7266493910.1288
2017-01-23,919.1157441262,7277340884.0166
2017-01-24,887.7431938048,7285885990.6683
2017-01-25,895.6900332554,7299317071.3581
2017-01-26,916.6674685564,7314728500.0955
2017-01-27,920.4544634717,7323809285.2548
2017-01-28,922.7749485681,7330205017.4613
2017-01-29,915.6320231444,7351872936.3118
2017-01-30,920.3132607832,7361028893.3183
2017-01-31,968.4991056692,7381186416.7717
2017-02-01,987.532590415,7401857626.135
2017-02-02,1007.7043659848,7425401191.518
2017-02-03,1015.3020394506,7453526289.9496
2017-02-04,1033.7859729983,7471248254.4152
2017-02-05,1014.5678757452,7483238242.4139
2017-02-06,1023.3174811806,7502631333.3471
2017-02-07,1053.6244590298,7532261857.4501
2017-02-08,1052.3676453536,7552057911.7655
2017-02-09,982.7519394506,7558590571.5552
2017-02-10,996.6501531268,7581073895.3781
2017-02-11,1011.3753222092,7588495186.9042
2017-02-12,1006.2964648743,7598607163.255
2017-02-13,999.9531849795,7613249800.2513
2017-02-14,1012.2134635301,7627417544.273
2017-02-15,1013.9038405026,7635204193.9468
2017-02-16,1036.8068647575,7651994597.8401
2017-02-17,1058.669920339,7682232595.1272
2017-02-18,1060.6688048802,7696620089.4393
2017-02-19,1058.7864003507,7708550736.3651
2017-02-20,1088.6884292227,7727426132.5471
2017-02-21,1128.8552931619,7759543323.1135
2017-02-22,1129.7017906487,7799958203.7851
2017-02-23,1188.8617855056,7846416749.4823
2017-02-24,1185.4888915839,7903158383.5594
2017-02-25,1151.604736879,7913761737.6097
2017-02-26,1181.7108658679,7930100322.0792
2017-02-27,1194.1524501461,7955583549.8566
2017-02-28,1188.3999407364,7975313401.4317
2017-03-01,1228.4596506137,8016757381.1847
2017-03-02,1262.9314673875,8065386586.3835
2017-03-03,1289.3631911163,8121081024.2604
2017-03-04,1268.9406644068,8142410403.9616
2017-03-05,1276.273682934,8164800281.358
2017-03-06,1282.2546566336,8201968628.7005
2017-03-07,1234.476462069,8218482051.4386
2017-03-08,1152.1393892461,8224362770.4692
2017-03-09,1193.4555265926,8241255052.744
2017-03-10,1098.5301490357,8233258058.4715
2017-03-11,1176.822921391,8253865655.8176
2017-03-12,1231.7483566336,8277306551.1305
2017-03-13,1239.3962963179,8335630060.921
2017-03-14,1246.5365648743,8359331843.7835
2017-03-15,1258.6513814728,8398478916.6089
2017-03-16,1178.0207503799,8414218511.6371
2017-03-17,1072.0825381648,8400490000.8086
2017-03-18,962.569056166,8384057294.4266
2017-03-19,1020.2202535359,8397117314.2173
2017-03-20,1037.7563458796,8399875717.8987
2017-03-21,1111.8182635885,8433443802.0512
2017-03-22,1037.3025701344,8439904682.1107
2017-03-23,1028.1728562829,8437876604.1631
2017-03-24,935.0634962011,8429440809.9072
2017-03-25,968.5433292811,8441424805.7913
2017-03-26,962.958054588,8450051907.2973
2017-03-27,1042.9191977791,8474243476.0811
2017-03-28,1045.1629316189,8490516010.6771
2017-03-29,1039.6886157803,8498462800.3808
2017-03-30,1037.9876614261,8509765256.8233
2017-03-31,1081.7435310929,8543455004.3803
2017-04-01,1089.5247718293,8558433471.5389
2017-04-02,1105.5629557569,8572765957.5603
2017-04-03,1144.6647710111,8603333718.9441
2017-04-04,1141.9219187025,8620510588.9488
2017-04-05,1135.8116437756,8639231792.867
2017-04-06,1194.5964593805,8672568800.9047
2017-04-07,1191.7314510812,8703823256.9907
2017-04-08,1184.417720339,8715759766.5114
2017-04-09,1213.6341398013,8739595054.035
2017-04-10,1211.6498762127,8760713352.4638
2017-04-11,1229.7849329047,8786130132.4972
2017-04-12,1216.1143678551,8808771079.7015
2017-04-13,1172.5583396844,8812737939.8861
2017-04-14,1174.3332335476,8826257579.2292
2017-04-15,1175.5621890123,8833737591.1141
2017-04-16,1173.6913798948,8839673951.8394
2017-04-17,1191.9012014611,8869394536.0739
2017-04-18,1202.1314580362,8889608855.0551
2017-04-19,1209.5609088837,8906383968.8829
2017-04-20,1235.8030745178,8933244188.9894
2017-04-21,1247.3360702513,8951653024.71
2017-04-22,1243.5503925774,8961968664.5398
2017-04-23,1250.0014832262,8975428161.0508
2017-04-24,1257.239442256,9000656957.6649
2017-04-25,1279.8647174167,9030095756.9465
2017-04-26,1296.4854574518,9059002607.5721
2017-04-27,1345.8899556692,9101666968.794
2017-04-28,1347.9851555231,9150512276.8059
2017-04-29,1357.7152534191,9175140885.442
2017-04-30,1381.9563722969,9209709000.7703
2017-05-01,1436.9414880187,9276810065.843
2017-05-02,1463.8190684687,9335116409.1677
2017-05-03,1519.4089444769,9395504290.8074
2017-05-04,1539.8300515488,9486733319.176
2017-05-05,1529.8504430158,9557851273.4216
2017-05-06,1573.2855096143,9609477624.3795
2017-05-07,1526.2677717125,9633266886.035
2017-05-08,1685.0864963179,9750419174.4536
2017-05-09,1719.2280135593,9845309473.0635
2017-05-10,1782.499,9930377521.555
2017-05-11,1835.4875482174,10048705477.1442
2017-05-12,1704.6616410871,10089212169.4758
2017-05-13,1779.840256692,10143540323.3156
2017-05-14,1794.5935505552,10176366055.9569
2017-05-15,1736.8828461134,10219981714.2308
2017-05-16,1757.0269485681,10267508491.7709
2017-05-17,1808.746064699,10362505725.3611
2017-05-18,1894.2472645529,10430810763.3358
2017-05-19,1967.5455476914,10533552193.5847
2017-05-20,2048.1176779953,10625857114.3425
2017-05-21,2045.2224931619,10704225594.046
2017-05-22,2078.9435000292,10875467828.9659
2017-05-23,2257.2883638223,11090205800.1321
2017-05-24,2415.0072266511,11296972580.6564
2017-05-25,2319.6013786675,11503989788.8343
2017-05-26,2279.4185836353,11623392820.4864
2017-05-27,2044.3004998247,11628317836.5206
2017-05-28,2225.7008666277,11706342361.3257
2017-05-29,2284.7157974869,11785240187.6106
2017-05-30,2167.2644779077,11835750771.9601
2017-05-31,2299.4326102572,11972603940.69
2017-06-01,2399.8876319404,12115505109.3902
2017-06-02,2479.4238943308,12216808580.6122
2017-06-03,2549.5519515196,12329962891.9189
2017-06-04,2524.9938335476,12413760395.3969
2017-06-05,2685.3189167154,12568788322.6978
2017-06-06,2871.3416773524,12752198143.7134
2017-06-07,2706.7600088545,12828919239.2366
2017-06-08,2802.5635468147,12968040761.2914
2017-06-09,2804.8722669199,13094619060.1787
2017-06-10,2916.3278597896,13258693675.5484
2017-06-11,2974.2145592051,13388008892.4356
2017-06-12,2665.4332699591,13531642783.1654
2017-06-13,2707.137824021,13689118280.4022
2017-06-14,2443.8244513735,13719151421.3786
2017-06-15,2409.886764173,13747158807.8964
2017-06-16,2476.3590953828,13837060898.2327
2017-06-17,2652.7553633548,13908670415.0623
2017-06-18,2508.2142074226,14005532092.6486
2017-06-19,2589.642213384,14123032345.3416
2017-06-20,2733.2265562829,14252268662.3024
2017-06-21,2639.2613142022,14311153483.8882
2017-06-22,2686.6475143191,14416101096.1516
2017-06-23,2685.8704710111,14488772773.9362
2017-06-24,2562.1891487434,14502471097.3684
2017-06-25,2497.7289413793,14515499460.2295
2017-06-26,2426.3650511981,14524703329.8884
2017-06-27,2530.3455360023,14588235786.998
2017-06-28,2562.7922642022,14660520420.922
2017-06-29,2540.4430316189,14720444531.9356
2017-06-30,2452.7120642899,14786868624.7952
2017-07-01,2412.3662131502,14803768952.4538
2017-07-02,2518.8721873758,14857117015.4632
2017-07-03,2551.9274317358,14934899044.2409
2017-07-04,2599.7447499123,14993496385.1945
2017-07-05,2608.1048911748,15077199344.6701
2017-07-06,2603.1954736996,15126524395.5379
2017-07-07,2495.7809222092,15185582142.5078
2017-07-08,2553.4941581239,15226015178.9967
2017-07-09,2506.1732135593,15239766997.1809
2017-07-10,2319.36689737,15211503452.992
2017-07-11,2319.1674406195,15228086545.9732
2017-07-12,2374.8862664524,15250542587.5865
2017-07-13,2343.7383482466,15276314198.1701
2017-07-14,2214.8252372881,15271399075.583
2017-07-15,1989.6331902396,15211158477.0135
2017-07-16,1910.7495416131,15167450890.6246
2017-07-17,2215.7462961426,15272832005.5512
2017-07-18,2303.7611458796,15330276001.4387
2017-07-19,2257.0652358855,15362059845.1652
2017-07-20,2823.8979263589,15596849069.6283
2017-07-21,2666.1397182934,15656301706.3383
2017-07-22,2829.7540549679,15756527715.505
2017-07-23,2753.2438649328,15805072304.2823
2017-07-24,2755.1595242256,15879838010.7234
2017-07-25,2558.692998948,16012397068.005
2017-07-26,2522.3246462887,16056237090.552
2017-07-27,2665.1475464933,16207018715.5191
2017-07-28,2793.8334848627,16581296584.3135
2017-07-29,2706.4507654588,16825358677.6735
2017-07-30,2749.3845277031,17199051662.3832
2017-07-31,2862.6112908825,17706920198.0694
2017-08-01,2727.3891819988,17893595431.5824
2017-08-02,2690.1456719755,18051267837.9279
2017-08-03,2789.7463124489,18277681996.3106
2017-08-04,2860.2728432496,18663922574.4924
2017-08-05,3237.4233632963,19027512047.0175
2017-08-06,3230.1167089421,19417149119.1371
2017-08-07,3392.5624186441,19861913474.756
2017-08-08,3425.6766165985,20204349195.1679
2017-08-09,3347.2154316189,20429974754.5162
2017-08-10,3437.0321554646,20628726076.7492
2017-08-11,3660.5205372881,20857434229.9203
2017-08-12,3871.0824061952,21151523706.0033
2017-08-13,4063.8010527177,21438661385.4768
2017-08-14,4304.6039312098,21826730305.9832
2017-08-15,4160.0305458796,22044669984.6925
2017-08-16,4364.6785746347,22314820290.5026
2017-08-17,4308.5168614261,22632499094.353
2017-08-18,4108.5071621859,22803579745.693
2017-08-19,4160.3324568673,23077702318.3088
2017-08-20,4085.8103943308,23358262881.1887
2017-08-21,3992.6260352426,23483076266.0793
2017-08-22,4074.3304612507,23683887857.5416
2017-08-23,4146.9153452367,23916725187.3257
2017-08-24,4325.8164279953,24084804573.3364
2017-08-25,4353.1317725599,24241114851.7784
2017-08-26,4341.9787167738,24378349664.1538
2017-08-27,4344.9034447691,24500204781.8407
2017-08-28,4379.7639206897,24678217855.2721
2017-08-29,4600.456830976,25028005549.7619
2017-08-30,4586.6327367037,25222057918.1651
2017-08-31,4740.3562177089,25559888308.3415
2017-09-01,4918.166244886,25883011205.1125
2017-09-02,4595.0200178258,26029058323.4143
2017-09-03,4625.296314436,26160376453.6693
2017-09-04,4374.7534964933,26303473247.4315
2017-09-05,4454.0525376973,26440218637.5573
2017-09-06,4607.5165298071,26641401517.5577
2017-09-07,4635.1118758036,26957151116.7908
2017-09-08,4345.4576563413,26978942967.8196
2017-09-09,4335.593449737,27030571266.4641
2017-09-10,4261.8435210403,27152366405.8264
2017-09-11,4212.5475733489,27200308321.5404
2017-09-12,4164.319434249,27248866987.1406
2017-09-13,3887.1185867914,27190312154.9634
2017-09-14,3247.4687390415,26963493355.7328
2017-09-15,3699.2229438925,27080998195.9988
2017-09-16,3711.2343506721,27140277931.2099
2017-09-17,3711.8562039743,27161639481.3492
2017-09-18,4080.4284430158,27279497826.8073
2017-09-19,3925.7361902396,27329306396.1936
2017-09-20,3895.777078609,27369596109.6193
2017-09-21,3617.2434658095,27346457598.6846
2017-09-22,3619.2137182934,27381750991.8652
2017-09-23,3775.600594097,27431482899.9144
2017-09-24,3676.8969441847,27439826341.0891
2017-09-25,3918.7380713033,27743823403.4582
2017-09-26,3890.090936879,27809137344.0968
2017-09-27,4207.7874853887,27958927902.6107
2017-09-28,4187.7697963179,28075324544.6609
2017-09-29,4155.010119813,28148925424.6966
2017-09-30,4334.5446125073,28299664415.311
2017-10-01,4382.0868980129,28390529741.6291
2017-10-02,4386.8757150789,28542671384.7688
2017-10-03,4306.5646420222,28629227504.11
2017-10-04,4216.6848214494,28687821953.377
2017-10-05,4319.4209158387,28888732683.1109
2017-10-06,4365.9157104033,28990008231.0497
2017-10-07,4438.8559330801,29073592610.9358
2017-10-08,4600.7397966102,29223796182.0619
2017-10-09,4777.5346569258,29508880830.1284
2017-10-10,4741.077914962,29708154726.8458
2017-10-11,4814.9671180596,29829554912.3454
2017-10-12,5393.6689827586,30146294020.4012
2017-10-13,5614.0775146113,30590485427.1997
2017-10-14,5785.7383150205,30810017287.2631
2017-10-15,5689.8650596143,31007919533.5294
2017-10-16,5756.148811806,31297278543.2032
2017-10-17,5590.4163243717,31511371294.7734
2017-10-18,5583.8704257744,31677951784.7067
2017-10-19,5708.312990941,31981670690.2691
2017-10-20,6000.8831303331,32223741218.7507
2017-10-21,6030.2078927528,32408582087.3994
2017-10-22,5996.5981388077,32734134248.509
2017-10-23,5888.2500166569,33336962813.2406
2017-10-24,5517.7753533022,33518492292.4343
2017-10-25,5736.017801578,33720776510.0973
2017-10-26,5900.3177291058,33908906231.0485
2017-10-27,5771.9450461718,34048449986.6309
2017-10-28,5762.3885768556,34137771791.8855
2017-10-29,6174.7288448276,34358491556.4609
2017-10-30,6119.256383986,34590400849.6817
2017-10-31,6428.5146370544,34873281542.6221
2017-11-01,6726.4118345997,35326641510.6455
2017-11-02,7043.7779389246,35911938507.7205
2017-11-03,7198.6321107539,36350664997.2649
2017-11-04,7420.498078609,36642638909.0289
2017-11-05,7371.1390298071,37006203518.2004
2017-11-06,6985.2638439509,37215234718.857
2017-11-07,7118.202543834,37541282332.0846
2017-11-08,7451.2127866745,37898127691.4341
2017-11-09,7117.7380496786,38254471525.54
2017-11-10,6620.567336353,38479623257.7595
2017-11-11,6346.7214491525,38691116796.1577
2017-11-12,5829.0978275862,39360420176.8854
2017-11-13,6519.4451721216,39877707892.3892
2017-11-14,6592.3743971362,40120645949.9737
2017-11-15,7257.3732121566,40678401684.7109
2017-11-16,7833.7044333723,41416233229.9522
2017-11-17,7729.0332700175,42069186612.2304
2017-11-18,7796.1542410871,42411671708.1247
2017-11-19,8018.3206884863,42799981176.6759
2017-11-20,8269.8742574518,43353016374.0057
2017-11-21,8091.9980835769,43902594029.3803
2017-11-22,8249.5973302163,44234258187.3454
2017-11-23,8071.6698214495,44546617390.0093
2017-11-24,8232.4223331385,45084160613.2599
2017-11-25,8760.1654421391,45749792520.0652
2017-11-26,9319.9033147282,46489190754.8721
2017-11-27,9730.7285794857,47365983169.915
2017-11-28,9932.1941800117,48463021894.1843
2017-11-29,9800.0275517241,49379974329.6743
2017-11-30,9996.7149719462,50024398907.4744
2017-12-01,10808.9583325541,50848750925.8885
2017-12-02,10934.8599856809,51557629528.1747
2017-12-03,11213.9426554646,52076908771.8011
2017-12-04,11562.1285669199,52911224642.3638
2017-12-05,11736.7540672122,53726464160.1162
2017-12-06,13992.1323372297,55573162988.5842
2017-12-07,17032.2933763881,60401987169.0291
2017-12-08,16298.4873386908,62724085009.6427
2017-12-09,15050.0219541204,63512148886.4167
2017-12-10,15474.9995432496,64599823562.7262
2017-12-11,16873.4977849211,66347463428.8885
2017-12-12,17433.9307381648,68830784756.2532
2017-12-13,16515.15257218,70241410775.5826
2017-12-14,16602.8928033314,71281419388.4972
2017-12-15,17702.0021721216,72670097773.352
2017-12-16,19640.5138834015,74230678338.4789
2017-12-17,19250.467650789,75827043368.1766
2017-12-18,18982.0250242548,76988404921.6152
2017-12-19,17653.3260894214,77711922773.0492
2017-12-20,16453.6272603741,78935560568.9366
2017-12-21,15633.8336504968,79343081021.0537
2017-12-22,14305.7183436587,79639863724.328
2017-12-23,14910.8581049094,80104986756.1508
2017-12-24,14026.3468661601,80372294839.4444
2017-12-25,14080.9422600818,80572449790.3472
2017-12-26,15727.1454792519,81429828760.5483
2017-12-27,15389.0005739334,82403672893.9575
2017-12-28,14289.4522095266,82620448455.7179
2017-12-29,14571.7460821157,83098425835.5142
2017-12-30,12948.7158828171,83453010471.9707
2017-12-31,13921.4806414378,83782591210.1722
2018-01-01,13464.6536116306,83841120873.071
2018-01-02,14754.322204851,84621433103.6133
2018-01-03,15010.2861595558,85086698666.2999
2018-01-04,15070.3007986558,85909025021.1729
2018-01-05,16997.2274079486,87458707327.6749
2018-01-06,17103.589279661,88424557641.2299
2018-01-07,16231.6949994155,89557927689.4414
2018-01-08,14937.4150894214,89525228754.023
2018-01-09,14378.5862174167,89754021493.672
2018-01-10,14669.0882656341,90132198891.4879
2018-01-11,13186.7549427236,90260087885.45
2018-01-12,13789.4436639392,90573646445.2148
2018-01-13,14231.2250645821,90868820059.5084
2018-01-14,13681.0654611338,91004912381.4835
2018-01-15,13591.6961966686,91070016465.3202
2018-01-16,11431.0401052016,90589067573.5297
2018-01-17,11159.6085905903,90455041771.6775
2018-01-18,11246.0397302747,90306893903.3063
2018-01-19,11440.2555616598,90306880392.8963
2018-01-20,12768.4045856224,90562813405.586
2018-01-21,11422.3942589129,90350093848.3647
2018-01-22,10737.3505774401,90179512463.6769
2018-01-23,10849.3918793103,90010051474.3794
2018-01-24,11225.8961747516,90042931935.2042
2018-01-25,11130.4649473992,90040462787.5835
2018-01-26,11035.5546098773,90241336635.5299
2018-01-27,11320.9701852718,90350534668.5002
2018-01-28,11615.95871128,90767348335.6197
2018-01-29,11132.5543138515,90730287716.6041
2018-01-30,9959.5467153711,90190984574.4968
2018-01-31,10050.0957971946,90108848141.5447
2018-02-01,9039.8650751023,89708169455.777
2018-02-02,8786.0773798948,89058462171.6356
2018-02-03,9132.1003223261,88974760793.4592
2018-02-04,8250.5268959673,88989123065.9827
2018-02-05,6849.542559322,88206669343.5062
2018-02-06,7738.6439596727,88047022803.172
2018-02-07,7624.5953895383,87715910429.8084
2018-02-08,8218.580851841,87619728875.4355
2018-02-09,8660.4534678551,87615495894.6933
2018-02-10,8530.2928047925,87606482398.1927
2018-02-11,8096.7284812975,87518177381.3494
2018-02-12,8907.670179135,87645668285.0449
2018-02-13,8523.9669319112,87518137164.6559
2018-02-14,9467.3010327294,87751185602.0751
2018-02-15,10106.7330835769,88106889604.363
2018-02-16,10189.3164833431,88259457005.8265
2018-02-17,11085.5984143776,88485757539.3274
2018-02-18,10452.0919772063,88573560215.6413
2018-02-19,11139.3557305669,88883782328.2922
2018-02-20,11245.9323179427,89197257519.0113
2018-02-21,10458.8650888369,89236281121.6201
