d,price_usd,terminal_price
2013-02-24,29.8828484924,44.84
2013-02-25,30.352033095,46.3
2013-02-26,31.1555373507,46.59
2013-02-27,31.240261083,46.65
2013-02-28,33.3752939366,47.74
2013-03-01,34.6062570341,48.02
2013-03-02,34.143515924,48.17
2013-03-03,34.4517404845,48.32
2013-03-04,36.3762652507,48.5
2013-03-05,40.6729539903,49.16
2013-03-06,43.2849961852,50.62
2013-03-07,41.9474407158,51.38
2013-03-08,43.902928915,51.57
2013-03-09,46.8885866123,52.21
2013-03-10,46.066038459,52.39
2013-03-11,48.2750745772,52.79
2013-03-12,44.4135452582,53.27
2013-03-13,47.0161908516,53.74
2013-03-14,46.9255625535,54.15
2013-03-15,46.9025172478,54.59
2013-03-16,47.1570156996,54.79
2013-03-17,47.3334997838,55.1
2013-03-18,51.3654363913,55.32
2013-03-19,59.4986011114,56.0
2013-03-20,63.6874854982,56.64
2013-03-21,70.9175250053,58.03
2013-03-22,69.8460845418,59.52
2013-03-23,64.3831163705,60.31
2013-03-24,71.6904242065,61.21
2013-03-25,74.3140892496,62.56
2013-03-26,78.614197432,63.55
2013-03-27,88.8520799138,64.78
2013-03-28,87.6731739608,66.02
2013-03-29,90.2956993583,67.06
2013-03-30,92.1899599883,69.14
2013-03-31,93.8992384231,69.5
2013-04-01,103.5803469112,73.14
2013-04-02,116.6799442412,75.01
2013-04-03,131.3848093782,81.68
2013-04-04,133.0071204757,83.73
2013-04-05,142.626065488,90.59
2013-04-06,143.0818229649,92.89
2013-04-07,162.8522145769,95.47
2013-04-08,186.351161848,100.29
2013-04-09,230.6829966952,115.8
2013-04-10,161.192889661,125.26
2013-04-11,82.901585038,129.49
2013-04-12,111.476373194,130.92
2013-04-13,97.6090718703,132.39
2013-04-14,88.8614913998,133.57
2013-04-15,80.874693166,134.72
2013-04-16,68.2831387271,136.9
2013-04-17,92.8640369135,137.87
2013-04-18,108.6283450923,138.24
2013-04-19,119.012283239,138.99
2013-04-20,128.208288893,139.77
2013-04-21,118.4832437563,141.27
2013-04-22,126.3142717598,142.1
2013-04-23,142.1272180532,144.06
2013-04-24,154.1332778045,146.57
2013-04-25,141.0086592785,147.97
2013-04-26,137.2096004196,148.39
2013-04-27,128.2266696052,149.49
2013-04-28,134.6235695617,149.95
2013-04-29,143.8103781926,150.89
2013-04-30,139.1296475453,151.48
2013-05-01,116.1138010403,153.01
2013-05-02,106.3409846973,153.67
2013-05-03,96.3168402741,155.48
2013-05-04,112.4976363691,155.64
2013-05-05,116.488715827,156.26
2013-05-06,112.1185961952,156.55
2013-05-07,111.6092128735,157.03
2013-05-08,113.1360618548,157.26
2013-05-09,111.9745327107,157.7
2013-05-10,117.6910368837,158.49
2013-05-11,115.4997776628,159.36
2013-05-12,114.8856755596,159.53
2013-05-13,117.4044566461,159.73
2013-05-14,107.8655665693,160.23
2013-05-15,108.9868524255,161.13
2013-05-16,112.9178740503,161.39
2013-05-17,117.284616014,161.68
2013-05-18,118.1698766803,162.63
2013-05-19,117.033880187,162.72
2013-05-20,117.8186364699,162.94
2013-05-21,117.2520409117,163.14
2013-05-22,118.9781735827,163.4
2013-05-23,123.7261560491,163.64
2013-05-24,128.9710806546,163.99
2013-05-25,128.8449152542,166.45
2013-05-26,130.1586011105,166.44
2013-05-27,126.392905903,166.78
2013-05-28,125.9045952659,167.12
2013-05-29,129.5648123904,167.88
2013-05-30,126.5130683811,168.47
2013-05-31,127.8164888954,169.71
2013-06-01,128.7911510812,169.93
2013-06-02,122.6267089421,170.31
2013-06-03,122.9491879018,170.62
2013-06-04,120.1899687317,171.39
2013-06-05,120.8699238457,172.87
2013-06-06,119.0539756698,174.28
2013-06-07,110.1977314436,174.96
2013-06-08,109.1785453413,175.15
2013-06-09,99.9036034483,176.14
2013-06-10,104.3575666277,176.2
2013-06-11,107.5075204559,176.89
2013-06-12,106.3781163063,176.92
2013-06-13,101.3238977206,177.02
2013-06-14,99.2132443016,177.68
2013-06-15,99.875037405,177.83
2013-06-16,99.0383512566,178.03
2013-06-17,100.1263050847,178.03
2013-06-18,104.2891763822,178.12
2013-06-19,104.417150789,178.36
2013-06-20,104.3234997078,178.48
2013-06-21,101.4168573933,178.52
2013-06-22,100.0395084746,178.59
2013-06-23,100.3147445938,178.69
2013-06-24,99.0456832262,178.98
2013-06-25,97.83278872,179.65
2013-06-26,98.6517007598,179.89
2013-06-27,96.8039495991,180.23
2013-06-28,89.4245067212,180.77
2013-06-29,88.7972910579,181.44
2013-06-30,89.4809076563,181.71
2013-07-01,82.8675701344,183.35
2013-07-02,87.8164666861,183.91
2013-07-03,77.6913308007,184.81
2013-07-04,79.1348708358,184.98
2013-07-05,67.4476238527,185.53
2013-07-06,66.3416808884,185.6
2013-07-07,72.1095223729,185.63
2013-07-08,73.9885537697,185.67
2013-07-09,74.8919108708,185.7
2013-07-10,85.013679135,186.38
2013-07-11,87.4975493863,186.55
2013-07-12,90.0466987142,187.19
2013-07-13,91.592597896,187.64
2013-07-14,89.8922692759,187.63
2013-07-15,93.7961525424,187.72
2013-07-16,91.7810356517,187.89
2013-07-17,91.0313512566,188.18
2013-07-18,84.9617291175,188.32
2013-07-19,86.2387945996,188.4
2013-07-20,84.9108591467,188.53
2013-07-21,85.6643502618,188.63
2013-07-22,85.6490286382,188.84
2013-07-23,86.977056692,188.98
2013-07-24,88.1517305669,189.05
2013-07-25,90.1660922268,189.32
2013-07-26,89.9839859731,189.42
2013-07-27,88.1652758621,189.4
2013-07-28,92.7458421975,189.62
2013-07-29,93.2986972531,190.1
2013-07-30,96.659552893,190.59
2013-07-31,98.0244199299,191.16
2013-08-01,96.5680178258,191.39
2013-08-02,96.0745306838,192.64
2013-08-03,95.5067095266,195.75
2013-08-04,96.3654821742,195.78
2013-08-05,97.5271338399,196.17
2013-08-06,97.6712066043,196.24
2013-08-07,97.0542068966,196.47
2013-08-08,94.2572717709,196.76
2013-08-09,92.4727767387,196.84
2013-08-10,93.293552893,197.01
2013-08-11,94.2713123904,197.2
2013-08-12,95.4464707773,197.48
2013-08-13,97.7590750847,200.48
2013-08-14,99.1212875511,200.92
2013-08-15,98.1063331385,201.64
2013-08-16,98.2909602572,202.11
2013-08-17,99.6305043834,202.25
2013-08-18,99.1780397428,202.32
2013-08-19,102.7840122735,202.62
2013-08-20,104.5002109877,203.18
2013-08-21,110.8016037405,203.57
2013-08-22,109.5232168323,203.71
2013-08-23,107.6975715956,204.03
2013-08-24,108.8826750438,204.0
2013-08-25,113.0825634132,204.04
2013-08-26,112.1181148451,204.23
2013-08-27,117.7597907656,204.49
2013-08-28,118.3174143776,204.8
2013-08-29,118.8356382233,206.2
2013-08-30,124.8853796026,206.65
2013-08-31,128.3779789597,207.24
2013-09-01,130.5363720047,207.64
2013-09-02,129.5653717124,208.14
2013-09-03,129.1828036236,209.09
2013-09-04,122.5292387493,209.42
2013-09-05,122.370085038,209.56
2013-09-06,117.8611464056,209.71
2013-09-07,119.8149894798,209.96
2013-09-08,118.0573863238,209.97
2013-09-09,121.2592726476,211.26
2013-09-10,122.2155301894,211.41
2013-09-11,127.0882270602,211.89
2013-09-12,126.7807235535,212.78
2013-09-13,127.4077451783,212.9
2013-09-14,124.3484774985,213.62
2013-09-15,125.0764178843,213.75
2013-09-16,126.2046659848,214.05
2013-09-17,126.8972501461,214.22
2013-09-18,126.9038194039,215.08
2013-09-19,124.1809573349,216.59
2013-09-20,122.9216358854,216.62
2013-09-21,123.5082568673,216.96
2013-09-22,123.1249351257,217.29
2013-09-23,122.8656990064,217.41
2013-09-24,123.7973576856,217.77
2013-09-25,123.614078609,218.26
2013-09-26,124.6856744594,218.4
2013-09-27,126.6053477499,218.52
2013-09-28,126.7965517241,218.57
2013-09-29,127.1086277031,218.8
2013-09-30,126.0902618352,219.22
2013-10-01,127.5754243133,219.59
2013-10-02,104.1050929281,220.81
2013-10-03,117.5754950321,221.15
2013-10-04,121.9303477499,221.17
2013-10-05,121.3934026885,221.41
2013-10-06,122.4752612507,221.57
2013-10-07,123.9068725891,224.27
2013-10-08,124.7665289305,224.37
2013-10-09,125.9335203127,225.26
2013-10-10,126.7046504968,225.54
2013-10-11,127.2552992402,225.77
2013-10-12,127.8512630041,225.81
2013-10-13,132.4156586791,226.08
2013-10-14,135.3391949153,226.45
2013-10-15,141.493908533,226.88
2013-10-16,138.327921917,229.09
2013-10-17,143.7471338399,229.65
2013-10-18,152.77557218,230.29
2013-10-19,165.7727171245,231.43
2013-10-20,166.5001510812,232.44
2013-10-21,179.9106285798,241.51
2013-10-22,190.4027814144,245.86
2013-10-23,204.6003509643,250.06
2013-10-24,194.4100437651,251.24
2013-10-25,185.643787626,262.75
2013-10-26,179.8082180012,263.49
2013-10-27,194.5461332554,264.51
2013-10-28,196.2746873174,264.97
2013-10-29,204.4281741672,266.59
2013-10-30,197.900599421,267.06
2013-10-31,203.2836499123,268.42
2013-11-01,203.0371098494,269.47
2013-11-02,204.7928813559,269.85
2013-11-03,210.2753826117,270.71
2013-11-04,228.7910388662,274.95
2013-11-05,243.6416689071,278.59
2013-11-06,263.2095839871,281.15
2013-11-07,290.1242261835,288.46
2013-11-08,333.750656512,294.28
2013-11-09,331.0511484512,298.91
2013-11-10,327.5586534997,303.32
2013-11-11,342.6976928697,308.32
2013-11-12,354.6454883109,314.04
2013-11-13,394.5044952244,321.65
2013-11-14,416.7063033027,332.66
2013-11-15,408.3987973349,340.35
2013-11-16,435.7984427674,346.96
2013-11-17,485.3365768556,359.49
2013-11-18,657.7785038749,379.69
2013-11-19,546.8783973115,395.78
2013-11-20,595.3390996493,414.76
2013-11-21,720.7644252601,423.49
2013-11-22,802.9169337183,439.23
2013-11-23,834.2953399891,453.16
2013-11-24,807.1666954997,461.9
2013-11-25,816.243386616,500.7
2013-11-26,916.0971601403,547.8
2013-11-27,962.9105609117,577.61
2013-11-28,1007.387163647,606.66
2013-11-29,1128.7254880187,629.2
2013-11-30,1119.2967147867,639.34
2013-12-01,964.4857936879,649.7
2013-12-02,1040.8082177089,662.49
2013-12-03,1053.6210274483,671.7
2013-12-04,1134.9322308884,678.46
2013-12-05,1027.411772827,688.09
2013-12-06,824.5817103378,693.5
2013-12-07,703.7483760257,701.22
2013-12-08,783.5733483343,703.75
2013-12-09,896.079289889,706.92
2013-12-10,977.165367329,711.01
2013-12-11,875.4640342724,717.92
2013-12-12,873.3248059877,720.64
2013-12-13,879.156135301,724.93
2013-12-14,852.856120526,729.66
2013-12-15,864.0616578609,734.16
2013-12-16,677.8941068013,744.18
2013-12-17,682.626772706,746.2
2013-12-18,526.1209763267,758.51
2013-12-19,685.5251289597,761.32
2013-12-20,600.2169542607,768.76
2013-12-21,597.0335025482,857.11
2013-12-22,615.0130352718,858.87
2013-12-23,657.9266341555,860.21
2013-12-24,650.6647451783,863.78
2013-12-25,678.2901580947,885.13
2013-12-26,749.9965949562,886.47
2013-12-27,722.5705674927,893.9
2013-12-28,715.8523630789,893.86
2013-12-29,727.2712156634,895.32
2013-12-30,735.7419970777,896.23
2013-12-31,729.5575829106,897.31
2014-01-01,752.4045499446,898.04
2014-01-02,784.9549213144,900.79
2014-01-03,807.2229390298,903.57
2014-01-04,828.6020626184,913.85
2014-01-05,902.487380263,921.17
2014-01-06,914.4599608416,923.99
2014-01-07,803.3517961987,927.1
2014-01-08,820.6900095032,933.22
2014-01-09,831.3347504874,934.75
2014-01-10,853.2988548446,935.99
2014-01-11,889.5558371193,948.38
2014-01-12,845.1913322209,952.31
2014-01-13,822.8770121975,954.16
2014-01-14,815.2936027119,960.71
2014-01-15,841.0898573641,964.36
2014-01-16,815.8548002981,967.96
2014-01-17,792.8295064757,969.42
2014-01-18,809.7835283564,970.27
2014-01-19,838.4284747341,974.4
2014-01-20,828.8852165926,976.52
2014-01-21,823.8179637639,978.71
2014-01-22,818.9763863238,982.65
2014-01-23,810.9224251958,983.69
2014-01-24,781.0425139509,987.13
2014-01-25,804.4032408007,989.44
2014-01-26,814.4993813735,990.09
2014-01-27,742.7013749708,993.4
2014-01-28,790.1764018761,994.99
2014-01-29,793.3844249094,997.91
2014-01-30,799.4744798364,1000.28
2014-01-31,803.2375987849,1001.05
2014-02-01,813.2195492168,1004.15
2014-02-02,814.4908704267,1005.4
2014-02-03,806.9974283725,1005.94
2014-02-04,800.0782318936,1008.84
2014-02-05,784.4736927778,1133.04
2014-02-06,763.5693822326,1139.11
2014-02-07,711.5712734191,1142.29
2014-02-08,677.6823009414,1143.29
2014-02-09,687.4060545763,1144.68
2014-02-10,685.4574988369,1147.7
2014-02-11,671.8996916902,1150.11
2014-02-12,653.7657809117,1152.95
2014-02-13,612.918414962,1153.75
2014-02-14,668.7886026593,1155.38
2014-02-15,654.3770601987,1156.09
2014-02-16,623.2503219486,1157.62
2014-02-17,631.3345963063,1158.02
2014-02-18,627.2717614155,1162.55
2014-02-19,623.5401369462,1162.99
2014-02-20,563.7685610988,1165.57
2014-02-21,580.3243159731,1166.53
2014-02-22,607.1246333372,1166.33
2014-02-23,610.0823237463,1167.37
2014-02-24,542.2666507539,1170.0
2014-02-25,533.707644436,1176.28
2014-02-26,587.5785882992,1176.81
2014-02-27,585.3939256501,1177.54
2014-02-28,551.2947703098,1182.82
2014-03-01,567.5342354413,1188.95
2014-03-02,558.5277071566,1190.76
2014-03-03,676.505732782,1194.88
2014-03-04,674.5113994331,1197.25
2014-03-05,670.3388510995,1200.93
2014-03-06,667.7128340035,1202.46
2014-03-07,631.7702952133,1313.83
2014-03-08,621.5241144962,1314.88
2014-03-09,640.578889322,1381.01
2014-03-10,628.151241166,1389.75
2014-03-11,633.733838235,1392.22
2014-03-12,634.6468237171,1395.65
2014-03-13,643.4321008591,1396.88
2014-03-14,628.3085900058,1397.14
2014-03-15,636.2186500614,1397.03
2014-03-16,634.1689009709,1397.1
2014-03-17,622.7602086499,1397.7
2014-03-18,614.3095137171,1400.08
2014-03-19,610.5112034746,1402.83
2014-03-20,586.6075957101,1405.41
2014-03-21,569.6945179953,1412.85
2014-03-22,564.7000267037,1414.49
2014-03-23,558.9588616914,1414.03
2014-03-24,585.023250519,1414.88
2014-03-25,583.7711890941,1416.09
2014-03-26,579.243850401,1416.46
2014-03-27,483.1640126125,1418.51
2014-03-28,498.6613289492,1420.21
2014-03-29,489.5170235476,1420.16
2014-03-30,458.9663282759,1420.88
2014-03-31,455.3553540561,1421.25
2014-04-01,479.0084658679,1421.17
2014-04-02,439.0114925248,1420.97
2014-04-03,449.4411515196,1425.5
2014-04-04,449.719869737,1424.77
2014-04-05,461.6753314822,1428.61
2014-04-06,458.6334805445,1430.95
2014-04-07,448.6552750664,1430.56
2014-04-08,452.803098796,1430.0
2014-04-09,442.8379849322,1433.11
2014-04-10,366.9118660634,1435.12
2014-04-11,421.9435280713,1435.89
2014-04-12,424.2742126476,1435.03
2014-04-13,416.362321654,1434.3
2014-04-14,461.1082465866,1434.24
2014-04-15,521.6152996061,1434.67
2014-04-16,531.481846732,1442.58
2014-04-17,499.8375515447,1444.14
2014-04-18,483.0200135336,1444.11
2014-04-19,504.3655951785,1443.29
2014-04-20,501.5571844492,1443.25
2014-04-21,498.084530301,1442.83
2014-04-22,489.5035100292,1443.16
2014-04-23,490.6329675433,1444.53
2014-04-24,503.2918010286,1444.74
2014-04-25,466.4261713442,1444.46
2014-04-26,459.2267098188,1443.77
2014-04-27,438.7093637173,1443.15
2014-04-28,441.5478054681,1443.08
2014-04-29,447.709930772,1443.38
2014-04-30,448.875715514,1442.98
2014-05-01,460.194698256,1442.5
2014-05-02,452.2397797617,1442.16
2014-05-03,438.9785880058,1441.36
2014-05-04,436.6753986447,1440.64
2014-05-05,432.3381790354,1440.73
2014-05-06,430.1282053945,1440.28
2014-05-07,442.1828760959,1440.19
2014-05-08,440.4027627119,1439.81
2014-05-09,452.6979997236,1439.11
2014-05-10,456.7558462887,1438.45
2014-05-11,439.1144760374,1437.89
2014-05-12,441.2809555815,1437.3
2014-05-13,439.0057749854,1436.62
2014-05-14,444.8482057276,1438.55
2014-05-15,446.9615587376,1438.21
2014-05-16,448.7421537113,1437.57
2014-05-17,449.2222893045,1436.72
2014-05-18,446.9626414378,1436.28
2014-05-19,447.4048568089,1436.04
2014-05-20,490.335648159,1436.15
2014-05-21,493.9334918177,1436.18
2014-05-22,526.8142884278,1436.49
2014-05-23,523.6993202805,1436.63
2014-05-24,527.6912431327,1441.11
2014-05-25,573.312458796,1443.41
2014-05-26,584.8479748685,1444.46
2014-05-27,573.9282692455,1459.39
2014-05-28,579.1893188194,1459.78
2014-05-29,570.3493109293,1459.86
2014-05-30,620.8463606078,1461.6
2014-05-31,627.8924206897,1463.76
2014-06-01,630.0749535359,1465.19
2014-06-02,663.5057238457,1466.44
2014-06-03,672.3878971362,1467.35
2014-06-04,643.8873687902,1468.41
2014-06-05,661.5035581531,1468.94
2014-06-06,650.1333158971,1469.91
2014-06-07,656.8002717709,1469.89
2014-06-08,657.8199748685,1470.22
2014-06-09,648.3363223261,1472.63
2014-06-10,650.936609585,1478.04
2014-06-11,631.4890222092,1484.8
2014-06-12,591.9750771479,1513.38
2014-06-13,597.0449997078,1514.48
2014-06-14,575.5594617183,1513.95
2014-06-15,589.7246464056,1513.15
2014-06-16,590.5674821742,1513.72
2014-06-17,609.0800029223,1513.58
2014-06-18,607.6297960257,1513.65
2014-06-19,595.7514769141,1513.87
2014-06-20,591.5315227937,1513.64
2014-06-21,592.7643495032,1513.16
2014-06-22,599.6346335476,1512.96
2014-06-23,589.5522998247,1514.08
2014-06-24,579.9737185856,1516.96
2014-06-25,562.2367799532,1516.49
2014-06-26,580.7492302747,1517.39
2014-06-27,600.638305377,1517.29
2014-06-28,594.3903042081,1516.51
2014-06-29,600.8405184103,1522.82
2014-06-30,638.9461139684,1524.7
2014-07-01,642.9565967271,1526.29
2014-07-02,651.2983477499,1528.65
2014-07-03,646.4133891303,1530.68
2014-07-04,630.6355029223,1530.44
2014-07-05,630.4683419053,1530.38
2014-07-06,634.6726744594,1530.01
2014-07-07,622.8549789597,1530.13
2014-07-08,624.8943310929,1529.47
2014-07-09,621.9390917592,1531.87
2014-07-10,616.5228497954,1532.32
2014-07-11,634.4943781414,1531.83
2014-07-12,636.9239579345,1531.72
2014-07-13,629.8757504383,1531.17
2014-07-14,619.1974590883,1531.03
2014-07-15,621.9346014027,1531.02
2014-07-16,616.3518822326,1530.75
2014-07-17,624.2592749854,1531.24
2014-07-18,630.7501402688,1531.61
2014-07-19,629.1733644068,1532.5
2014-07-20,625.2486762127,1532.73
2014-07-21,621.3053313852,1534.62
2014-07-22,619.8232644652,1535.0
2014-07-23,619.7728167738,1537.86
2014-07-24,602.8796455289,1539.09
2014-07-25,601.5785143191,1539.31
2014-07-26,594.7026072472,1539.05
2014-07-27,591.5754441847,1539.2
2014-07-28,587.4930049679,1540.56
2014-07-29,584.1123933372,1541.23
2014-07-30,562.9146250731,1542.14
2014-07-31,581.9755619521,1542.55
2014-08-01,596.5067592051,1545.34
2014-08-02,589.757261543,1545.45
2014-08-03,586.7537367037,1545.22
2014-08-04,587.6083354763,1547.78
2014-08-05,581.8819886032,1560.11
2014-08-06,582.2483714202,1561.01
2014-08-07,586.0466335476,1561.75
2014-08-08,589.0244126242,1561.59
2014-08-09,588.9785213326,1561.53
2014-08-10,589.3735020456,1561.33
2014-08-11,573.4414839275,1561.23
2014-08-12,568.3075201636,1561.53
2014-08-13,548.3701753361,1562.38
2014-08-14,505.1074997078,1562.61
2014-08-15,500.3230601327,1563.23
2014-08-16,521.7479628872,1563.1
2014-08-17,497.7646589714,1563.22
2014-08-18,468.9579181765,1564.39
2014-08-19,486.7943506721,1564.32
2014-08-20,515.1203538866,1564.2
2014-08-21,519.3078521333,1566.58
2014-08-22,516.1593687902,1567.33
2014-08-23,497.1257594974,1569.72
2014-08-24,508.4307419638,1569.23
2014-08-25,501.6102866745,1570.88
2014-08-26,511.8523217417,1571.11
2014-08-27,510.1623237873,1570.92
2014-08-28,506.2851516657,1574.85
2014-08-29,508.8665718878,1577.98
2014-08-30,501.2757232613,1577.74
2014-08-31,478.5114254822,1577.79
2014-09-01,474.5414897721,1579.03
2014-09-02,474.4306706604,1579.4
2014-09-03,473.9592033898,1579.46
2014-09-04,489.5552013442,1580.28
2014-09-05,478.7497828755,1581.46
2014-09-06,480.6424918177,1584.0
2014-09-07,478.3655008767,1584.35
2014-09-08,468.9754959088,1583.95
2014-09-09,473.5120271771,1586.84
2014-09-10,477.7784175921,1587.55
2014-09-11,477.2706820573,1587.64
2014-09-12,473.9972822911,1587.99
2014-09-13,477.9609739918,1587.29
2014-09-14,475.6480639977,1586.75
2014-09-15,472.6556297487,1587.72
2014-09-16,464.1777545295,1587.35
2014-09-17,456.3398912916,1587.56
2014-09-18,426.880106955,1588.66
2014-09-19,393.8938907072,1589.23
2014-09-20,411.041342782,1592.78
2014-09-21,400.4045306838,1592.94
2014-09-22,400.8816221508,1592.23
2014-09-23,438.4918009936,1592.42
2014-09-24,423.7000917592,1591.98
2014-09-25,409.5377498539,1591.54
2014-09-26,405.2982518995,1592.09
2014-09-27,400.5993345996,1591.42
2014-09-28,375.5499897721,1591.85
2014-09-29,373.0645578609,1593.29
2014-09-30,389.2640404115,1593.62
2014-10-01,382.9093658679,1593.62
2014-10-02,372.5256990064,1593.7
2014-10-03,357.6657136178,1595.09
2014-10-04,328.8261130918,1595.72
2014-10-05,322.826261543,1600.73
2014-10-06,326.8035327294,1602.83
2014-10-07,333.5701949153,1603.12
2014-10-08,354.4073343074,1603.96
2014-10-09,361.7164248977,1603.91
2014-10-10,358.8903908101,1605.13
2014-10-11,361.9083769725,1604.27
2014-10-12,377.8712437171,1604.95
2014-10-13,391.9942089421,1605.52
2014-10-14,400.8805920544,1605.6
2014-10-15,394.6258798948,1607.05
2014-10-16,382.3214763296,1606.78
2014-10-17,382.2007895967,1606.99
2014-10-18,391.2931770894,1606.09
2014-10-19,388.6844979544,1605.57
2014-10-20,381.1908585622,1605.0
2014-10-21,385.2046335412,1604.25
2014-10-22,380.7787632963,1604.56
2014-10-23,357.3447931034,1604.79
2014-10-24,357.4884339568,1605.43
2014-10-25,345.8112466394,1604.73
2014-10-26,353.081956166,1603.87
2014-10-27,350.0157118644,1603.57
2014-10-28,354.6538050847,1603.19
2014-10-29,333.5993500877,1602.93
2014-10-30,344.6093822326,1602.5
2014-10-31,337.1829126242,1602.28
2014-11-01,324.3713150205,1602.2
2014-11-02,324.2485666277,1601.5
2014-11-03,325.3618655757,1600.92
2014-11-04,329.6577039743,1600.94
2014-11-05,338.8057653419,1600.83
2014-11-06,349.6899117475,1601.01
2014-11-07,342.1332881356,1603.93
2014-11-08,345.7163325541,1604.23
2014-11-09,363.6100517241,1604.64
2014-11-10,365.5022539451,1604.43
2014-11-11,367.8254669784,1604.38
2014-11-12,422.5914196376,1604.96
2014-11-13,421.914471654,1606.64
2014-11-14,398.3888828171,1606.84
2014-11-15,377.9938407364,1606.21
2014-11-16,390.205823495,1605.54
2014-11-17,387.5010315605,1605.52
2014-11-18,373.8645645821,1605.21
2014-11-19,377.6133980129,1605.6
2014-11-20,356.1812653419,1605.91
2014-11-21,350.7488588545,1605.4
2014-11-22,352.4555146113,1604.53
2014-11-23,367.773242256,1603.65
2014-11-24,376.9942238457,1603.18
2014-11-25,376.7556300409,1603.01
2014-11-26,367.5302080655,1603.07
2014-11-27,369.5302273524,1602.39
2014-11-28,377.8969319112,1617.24
2014-11-29,376.0763354763,1616.86
2014-11-30,378.6903971362,1616.36
2014-12-01,379.1119789597,1616.69
2014-12-02,382.9467963179,1617.49
2014-12-03,375.916019287,1617.42
2014-12-04,368.8455680888,1621.71
2014-12-05,378.4283296318,1621.2
2014-12-06,375.1379511981,1620.5
2014-12-07,376.6397931034,1620.52
2014-12-08,363.2156767972,1628.02
2014-12-09,351.1068378141,1633.56
2014-12-10,347.8813939217,1633.74
2014-12-11,348.5930061368,1633.46
2014-12-12,353.1906125073,1633.07
2014-12-13,349.2429450614,1632.36
2014-12-14,356.0797215079,1631.63
2014-12-15,347.0951814728,1631.3
