d,price_usd,address_10k
2022-05-31,31831.4095251315,96.0
2022-06-01,29825.9221992987,95.0
2022-06-02,30504.2679997078,96.0
2022-06-03,29662.6709708942,95.0
2022-06-04,29792.4076779077,97.0
2022-06-05,29915.4093009936,99.0
2022-06-06,31333.6770197545,99.0
2022-06-07,31175.0324289889,98.0
2022-06-08,30228.464698422,98.0
2022-06-09,30064.4855289305,98.0
2022-06-10,29070.4000300994,99.0
2022-06-11,28360.7899231444,100.0
2022-06-12,26830.2839456458,99.0
2022-06-13,22316.2570400351,99.0
2022-06-14,22072.8663085915,97.0
2022-06-15,22520.7910087668,95.0
2022-06-16,20310.1769848042,93.0
2022-06-17,20464.9290873174,95.0
2022-06-18,19013.8672536528,96.0
2022-06-19,20492.2951683226,95.0
2022-06-20,20571.6292247224,95.0
2022-06-21,20688.4651312098,96.0
2022-06-22,20003.1683375219,95.0
2022-06-23,21097.1028331385,96.0
2022-06-24,21299.0769853887,98.0
2022-06-25,21468.3431566335,98.0
2022-06-26,21066.6209430158,98.0
2022-06-27,20751.0516960842,97.0
2022-06-28,20263.2196393922,96.0
2022-06-29,20080.9480864991,97.0
2022-06-30,19332.9121294565,96.0
2022-07-01,19341.8631240795,95.0
2022-07-02,19231.8317083577,94.0
2022-07-03,19276.5146639392,94.0
2022-07-04,20226.2984745763,94.0
2022-07-05,20193.3427938048,94.0
2022-07-06,20560.8438126826,94.0
2022-07-07,21651.4191423144,95.0
2022-07-08,21813.7871239042,95.0
2022-07-09,21585.1321922852,95.0
2022-07-10,20831.2733915839,95.0
2022-07-11,19971.3294704851,95.0
2022-07-12,19339.1534734074,96.0
2022-07-13,20155.5278386908,95.0
2022-07-14,20552.8990289304,95.0
2022-07-15,20831.722700526,96.0
2022-07-16,21196.5091428989,96.0
2022-07-17,21184.32,96.0
2022-07-19,23371.2026601403,97.0
2022-07-20,23280.9356680304,97.0
2022-07-21,23152.4093112215,97.0
2022-07-22,22706.0835554646,99.0
2022-07-23,22484.4592317358,99.0
2022-07-24,22653.3570260082,99.0
2022-07-25,21510.1255874342,99.0
2022-07-26,21181.6591967855,101.0
2022-07-27,22898.4150683226,101.0
2022-07-28,23838.5568838691,100.0
2022-07-29,23950.7403798948,100.0
2022-07-30,23623.4349611338,100.0
2022-07-31,23356.1722215079,100.0
2022-08-01,23331.4426969608,100.0
2022-08-02,23031.4268834015,101.0
2022-08-03,23324.0,101.0
2022-08-04,22628.3320821157,99.0
2022-08-05,23248.9715023378,98.0
2022-08-06,22996.2750452952,98.0
2022-08-07,23153.6584713618,98.0
2022-08-08,23803.6505154296,98.0
2022-08-09,23186.2917464641,99.0
2022-08-10,23923.0584830508,98.0
2022-08-11,23934.4390561075,98.0
2022-08-12,24396.3088462887,98.0
2022-08-13,24426.2225748101,98.0
2022-08-14,24314.2021315021,98.0
2022-08-15,24083.9539748685,98.0
2022-08-16,23868.8193530099,98.0
2022-08-17,23336.3489310345,98.0
2022-08-18,23221.1706028638,98.0
2022-08-19,20906.7663141438,99.0
2022-08-20,21146.6548021625,99.0
2022-08-21,21553.9961717125,99.0
2022-08-22,21301.0840581531,98.0
2022-08-23,21534.5143521333,97.0
2022-08-24,21424.9728232028,97.0
2022-08-25,21587.8395844535,96.0
2022-08-26,20246.1655733489,95.0
2022-08-27,20043.9909485681,95.0
2022-08-28,19673.5412188778,95.0
2022-08-29,20270.960383986,96.0
2022-08-30,19825.4632066043,97.0
2022-08-31,20024.6716059614,97.0
2022-09-01,20105.4626072472,97.0
2022-09-02,19948.8567472823,98.0
2022-09-03,19803.8332697253,98.0
2022-09-04,19961.9118907072,98.0
2022-09-05,19797.7967884278,97.0
2022-09-06,18846.150537405,97.0
2022-09-07,19292.9070745178,97.0
2022-09-08,19319.1248512566,97.0
2022-09-09,21363.1894485681,98.0
2022-09-10,21715.5972516072,98.0
2022-09-11,21732.8643576856,98.0
2022-09-12,22364.7235803624,98.0
2022-09-13,20165.0421607247,97.0
2022-09-14,20246.3660424313,97.0
2022-09-15,19696.8698661601,97.0
2022-09-16,19741.5776168907,97.0
2022-09-17,20120.7023459965,97.0
2022-09-18,19427.1002626534,97.0
2022-09-19,19557.9769582116,97.0
2022-09-20,18872.9498667446,97.0
2022-09-21,18506.7607481005,97.0
2022-09-22,19414.5396449445,97.0
2022-09-23,19326.8648199883,97.0
2022-09-24,18924.7677872589,97.0
2022-09-25,18793.1561531268,97.0
2022-09-26,19201.1317209234,98.0
2022-09-27,19106.7389135009,99.0
2022-09-28,19454.937210111,99.0
2022-09-29,19540.8664105786,98.0
2022-09-30,19435.1946917008,99.0
2022-10-01,19311.861629398,98.0
2022-10-02,19015.2928050847,98.0
2022-10-03,19633.4325859147,98.0
2022-10-04,20339.9712811221,98.0
2022-10-05,20155.0996987142,99.0
2022-10-06,19950.5477957335,100.0
2022-10-07,19539.1439216832,99.0
2022-10-08,19416.1772291058,99.0
2022-10-09,19428.3671323787,99.0
2022-10-10,19154.4042346581,99.0
2022-10-11,19039.2820683811,99.0
2022-10-12,19156.9115645821,100.0
2022-10-13,19387.8336806546,99.0
2022-10-14,19177.6941031561,99.0
2022-10-15,19069.8749272355,99.0
2022-10-16,19261.7497878434,99.0
2022-10-17,19557.0218106371,99.0
2022-10-18,19341.4075543542,102.0
2022-10-19,19132.1544254822,101.0
2022-10-20,19033.3760239626,101.0
2022-10-21,19174.8763487434,102.0
2022-10-22,19207.6285078901,102.0
2022-10-23,19565.4123243717,102.0
2022-10-24,19341.460210111,103.0
2022-10-25,20094.9611215663,103.0
2022-10-26,20797.0308258328,104.0
2022-10-27,20280.1751280538,103.0
2022-10-28,20604.6138535944,103.0
2022-10-29,20803.8999205143,104.0
2022-10-30,20616.7033766803,104.0
2022-10-31,20490.8581808884,105.0
2022-11-01,20483.966530976,106.0
2022-11-02,20148.2845537697,105.0
2022-11-03,20198.1111860316,106.0
2022-11-04,21157.2449275278,117.0
2022-11-05,21283.4715999416,117.0
2022-11-06,20946.8030359439,117.0
2022-11-07,20568.5651183518,115.0
2022-11-08,18520.971163647,116.0
2022-11-09,15758.2912819988,117.0
2022-11-10,17541.5602866745,117.0
2022-11-11,16916.8506312098,117.0
2022-11-12,16771.2426718293,120.0
2022-11-13,16320.4983375219,120.0
2022-11-14,16629.4784146698,120.0
2022-11-15,16855.59378609,120.0
2022-11-16,16659.6063345996,120.0
2022-11-17,16675.1790204559,120.0
2022-11-18,16661.5229576271,120.0
2022-11-19,16696.0040581531,120.0
2022-11-20,16246.8446992987,120.0
2022-11-21,15778.0174047341,121.0
2022-11-22,16172.8893445354,121.0
2022-11-23,16574.0617299825,116.0
2022-11-24,16583.5243445354,115.0
2022-11-25,16522.3887767388,115.0
2022-11-26,16448.6413077148,115.0
2022-11-27,16436.0707688486,115.0
2022-11-28,16212.5814161309,115.0
2022-11-29,16443.0368199883,114.0
2022-11-30,17176.8986914085,113.0
2022-12-01,16961.2918042081,113.0
2022-12-02,17075.1091370544,114.0
2022-12-03,16899.5073831093,115.0
2022-12-04,17121.7149824664,115.0
2022-12-05,16961.3517866745,116.0
2022-12-06,17070.5158281707,116.0
2022-12-07,16848.2518243717,116.0
2022-12-08,17231.4563223261,115.0
2022-12-09,17136.1490008767,115.0
2022-12-10,17124.2146797195,115.0
2022-12-11,17094.3606592636,115.0
2022-12-12,17195.5249962011,114.0
2022-12-13,17774.9166320865,115.0
2022-12-14,17809.7240835769,114.0
2022-12-15,17344.0544569258,114.0
2022-12-16,16606.1101750438,113.0
2022-12-17,16774.3853702513,115.0
2022-12-18,16776.1159254822,114.0
2022-12-19,16424.1313857393,115.0
2022-12-20,16901.8169362946,115.0
2022-12-21,16800.5329707773,113.0
2022-12-22,16814.2225791935,113.0
2022-12-23,16780.5169798363,115.0
2022-12-24,16837.612170076,115.0
2022-12-25,16824.8389736996,115.0
2022-12-26,16879.9382273524,115.0
2022-12-27,16698.9112708942,115.0
2022-12-28,16536.2942001753,114.0
2022-12-29,16630.5931551724,114.0
2022-12-30,16593.6888287551,114.0
2022-12-31,16524.2178024547,114.0
2023-01-01,16606.7520432496,114.0
2023-01-02,16688.7192729398,114.0
2023-01-03,16670.0773836937,115.0
2023-01-04,16848.3660391584,116.0
2023-01-05,16824.8001826417,115.0
2023-01-06,16957.8622738165,114.0
2023-01-07,16917.49,114.0
2023-01-08,17059.2399444769,114.0
2023-01-09,17182.3198521333,114.0
2023-01-10,17433.9146320865,114.0
2023-01-11,17833.7107656341,114.0
2023-01-12,18869.7044842198,113.0
2023-01-13,19868.7247454705,113.0
2023-01-14,21010.9227200468,112.0
2023-01-15,20876.0085561075,112.0
2023-01-16,21180.4119485681,112.0
2023-01-17,21178.2993962595,112.0
2023-01-18,20709.6686040327,111.0
2023-01-19,21071.8334152542,111.0
2023-01-20,22660.7169421391,112.0
2023-01-21,22803.172761543,113.0
2023-01-22,22716.2771966686,113.0
2023-01-23,22929.0248936295,112.0
2023-01-24,22611.1268787259,111.0
2023-01-25,23109.0845189947,112.0
2023-01-26,23008.6894766219,113.0
2023-01-27,23070.4964582116,114.0
2023-01-28,23008.8094649328,114.0
2023-01-29,23774.9963679135,115.0
2023-01-30,22799.427261543,115.0
2023-01-31,23130.0519132087,114.0
2023-02-01,23727.2026075395,113.0
2023-02-02,23505.6048430742,113.0
2023-02-03,23445.8131773816,115.0
2023-02-04,23355.5243863238,115.0
2023-02-05,22957.2251905319,115.0
2023-02-06,22745.1650371128,114.0
2023-02-07,23266.2692036821,114.0
2023-02-08,22937.5799453536,115.0
2023-02-09,21818.1989456458,114.0
2023-02-10,21620.5667837522,115.0
2023-02-11,21864.8626414378,115.0
2023-02-12,21772.1373252484,115.0
2023-02-13,21798.7157168323,115.0
2023-02-14,22222.415043834,114.0
2023-02-15,24304.6129827586,115.0
2023-02-16,23742.4488354763,114.0
2023-02-17,24607.3356054939,113.0
2023-02-18,24636.5266127995,113.0
2023-02-19,24366.9907606663,113.0
2023-02-20,24797.8430359439,113.0
2023-02-21,24400.3893898305,114.0
2023-02-22,24163.7389812975,114.0
2023-02-23,23910.0342104033,115.0
2023-02-24,23175.8242036821,113.0
2023-02-25,23159.8154403857,113.0
2023-02-26,23542.0964281122,113.0
2023-02-27,23504.1894178843,114.0
2023-02-28,23145.9491277031,115.0
2023-03-01,23610.6590902981,116.0
2023-03-02,23470.0254815897,116.0
2023-03-03,22350.0962340736,116.0
2023-03-04,22334.2852638808,116.0
2023-03-05,22419.8171390999,115.0
2023-03-06,22414.7033056692,115.0
2023-03-07,22174.6484725307,115.0
2023-03-08,21701.3846227352,115.0
2023-03-09,20349.8141732905,115.0
2023-03-10,19951.37,115.0
2023-03-17,27450.6282933957,115.0
2023-03-18,26985.7359915254,115.0
2023-03-19,28185.2043319696,116.0
2023-03-20,27834.3361090006,115.0
2023-03-21,28172.7950558153,115.0
2023-03-22,27341.5571297487,115.0
2023-03-23,28387.8897495617,117.0
2023-03-24,27464.1249453536,117.0
2023-03-25,27518.62,117.0
2023-03-27,27154.9963702513,116.0
2023-03-28,27283.9634029807,115.0
2023-03-29,28389.2917784921,116.0
2023-03-30,28021.5583009936,118.0
2023-03-31,28514.6813062537,117.0
2023-04-01,28494.5638863238,118.0
2023-04-02,28161.9980362361,118.0
2023-04-03,27850.9799436002,118.0
2023-04-04,28113.9585187025,119.0
2023-04-05,28190.3116063705,119.0
2023-04-06,28049.0744763296,118.0
2023-04-07,27936.8042609585,119.0
2023-04-08,27964.0512498539,119.0
2023-04-09,28357.8072703098,119.0
2023-04-10,29687.5651846873,118.0
2023-04-11,30247.0959193454,119.0
2023-04-12,29913.0035463472,119.0
2023-04-13,30370.82207218,118.0
2023-04-14,30458.9700414962,117.0
2023-04-15,30342.0591084161,117.0
2023-04-16,30312.9308533022,117.0
2023-04-17,29469.5050727645,115.0
2023-04-18,30366.8723813559,115.0
2023-04-19,28796.7440952659,116.0
2023-04-20,28251.2763790181,116.0
2023-04-21,27292.0211052016,115.0
2023-04-22,27827.5475920514,115.0
2023-04-23,27604.6855742256,116.0
2023-04-24,27520.1996729982,116.0
2023-04-25,28302.6942180012,116.0
2023-04-26,28384.2340333139,116.0
2023-04-27,29465.5514272355,115.0
2023-04-28,29350.811886616,114.0
2023-04-29,29221.5145075979,114.0
2023-04-30,29362.0867974868,114.0
2023-05-01,28114.9531873174,114.0
2023-05-02,28690.5809959088,114.0
2023-05-03,29045.0427735243,115.0
2023-05-04,28855.8574465225,115.0
2023-05-05,29552.9695236704,113.0
2023-05-06,28899.4629602572,113.0
2023-05-07,28761.738434249,116.0
2023-05-08,27727.2854091175,116.0
2023-05-09,27642.4281092928,116.0
2023-05-10,27646.004902104,116.0
2023-05-11,26986.271065751,116.0
2023-05-12,26773.3443591467,116.0
2023-05-13,26841.3982913501,116.0
2023-05-14,26918.261597896,116.0
2023-05-15,27231.6216052016,114.0
2023-05-16,27025.7181864407,114.0
2023-05-17,27401.0440610754,114.0
2023-05-18,26843.2350938048,113.0
2023-05-19,26889.503631502,114.0
2023-05-20,27100.8582878434,114.0
2023-05-21,26777.0977831677,114.0
2023-05-22,26858.7370637054,115.0
2023-05-23,27226.8558763881,115.0
2023-05-24,26341.4306446522,114.0
2023-05-25,26484.8359234366,114.0
2023-05-26,26720.3838071303,113.0
2023-05-27,26854.5403702513,114.0
2023-05-28,28097.5211259497,114.0
2023-05-29,27765.0728693746,115.0
2023-05-30,27712.4915844535,114.0
2023-05-31,27217.6832580362,113.0
2023-06-01,26825.3713451198,114.0
2023-06-02,27255.2279941555,113.0
2023-06-03,27079.4084643483,113.0
2023-06-04,27158.25456955,113.0
2023-06-05,25785.8514842198,113.0
2023-06-06,27213.7705187025,114.0
2023-06-07,26339.5790292227,113.0
2023-06-08,26521.693600526,113.0
2023-06-09,26470.6775780245,113.0
2023-06-10,25863.2138506721,114.0
2023-06-11,25906.8281516657,114.0
2023-06-12,25906.7519354179,114.0
2023-06-13,25880.8599734074,114.0
2023-06-14,25097.5853796026,115.0
2023-06-15,25559.1433293396,114.0
2023-06-16,26331.8200943892,113.0
2023-06-17,26514.1713495032,114.0
2023-06-18,26353.962682934,113.0
2023-06-19,26778.0634415547,112.0
2023-06-20,28305.4204573349,111.0
2023-06-21,30099.5153509643,111.0
2023-06-22,29952.5112866745,111.0
2023-06-23,30638.3537644652,110.0
2023-06-24,30549.0162872589,110.0
2023-06-25,30467.4403705435,110.0
2023-06-26,30255.8861241964,109.0
2023-06-27,30656.2,109.0
2023-06-28,30104.0432717709,110.0
2023-06-29,30460.792978083,110.0
2023-06-30,30484.503257744,110.0
2023-07-01,30581.6889655172,108.0
2023-07-02,30594.2164736996,108.0
2023-07-03,31135.3575993571,108.0
2023-07-04,30799.9474558738,108.0
2023-07-05,30497.8221282876,108.0
2023-07-06,29979.7298094681,108.0
2023-07-07,30329.8829786674,107.0
2023-07-08,30263.6196341321,108.0
2023-07-09,30163.2210563998,108.0
2023-07-10,30394.6555806546,108.0
2023-07-11,30616.247094097,108.0
2023-07-12,30385.6087852133,108.0
2023-07-13,31434.7354704851,108.0
2023-07-14,30310.6720204559,108.0
2023-07-15,30290.8905958504,108.0
2023-07-16,30249.7729658095,108.0
2023-07-17,30143.7462744009,108.0
2023-07-18,29835.7474076563,108.0
2023-07-19,29913.0294646406,108.0
2023-07-20,29805.6065707189,108.0
2023-07-21,29919.6934921099,107.0
2023-07-22,29726.0096271186,107.0
2023-07-23,29882.43,107.0
2023-07-26,29361.5917580362,107.0
2023-07-27,29201.6865175336,107.0
2023-07-28,29316.3130751023,107.0
2023-07-29,29360.376179135,107.0
2023-07-30,29262.8367337814,107.0
2023-07-31,29219.8201887785,107.0
2023-08-01,29499.5875385739,107.0
2023-08-02,29143.1519620105,107.0
2023-08-03,29192.3448617767,107.0
2023-08-04,29057.2532437171,107.0
2023-08-05,29053.0956975453,107.0
2023-08-06,29048.0433275862,107.0
2023-08-07,29164.3585873758,107.0
2023-08-08,29779.511383986,108.0
2023-08-09,29582.9442375804,108.0
2023-08-10,29430.1599117475,108.0
2023-08-11,29399.784739626,108.0
2023-08-12,29415.733902104,108.0
2023-08-13,29286.1176110462,108.0
2023-08-14,29408.9717127411,107.0
2023-08-15,29167.59721654,107.0
2023-08-16,28754.2924079486,107.0
2023-08-17,26660.5627264757,107.0
2023-08-18,26037.3658474576,108.0
2023-08-19,26093.981808007,108.0
2023-08-20,26176.4721642315,108.0
2023-08-21,26128.9050160725,108.0
2023-08-22,25978.2096914085,108.0
2023-08-23,26452.1935882525,108.0
2023-08-24,26126.7943331385,108.0
2023-08-25,26040.881255114,108.0
2023-08-26,26006.1740800701,108.0
2023-08-27,26086.3612594974,108.0
2023-08-28,26103.2765730567,109.0
2023-08-29,27672.2221306254,107.0
2023-08-30,27298.997779661,107.0
2023-08-31,25954.8665935126,107.0
2023-09-01,25802.7885298071,107.0
2023-09-02,25868.2960976037,107.0
2023-09-03,25962.5475689655,107.0
2023-09-04,25799.5256870251,107.0
2023-09-05,25782.3622200468,107.0
2023-09-06,25754.7902676797,107.0
2023-09-07,26210.6045637054,107.0
2023-09-08,25904.6982127411,107.0
2023-09-09,25894.6205976037,107.0
2023-09-10,25856.26,107.0
2023-09-11,25135.0393781414,107.0
2023-09-12,25859.7018068381,107.0
2023-09-13,26226.8667524839,107.0
2023-09-14,26556.056943308,107.0
2023-09-15,26672.6160818235,107.0
2023-09-16,26555.6361031561,107.0
2023-09-17,26502.4321189363,107.0
2023-09-18,26474.89,107.0
2023-09-19,27215.0504848042,107.0
2023-09-20,27133.4037235535,107.0
2023-09-21,26571.5952919345,107.0
2023-09-22,26581.1476116306,107.0
2023-09-23,26575.776386616,107.0
2023-09-24,26286.6410488019,108.0
2023-09-25,26288.8095005845,108.0
2023-09-26,26194.5378880772,108.0
2023-09-27,26336.0825973115,108.0
2023-09-28,27033.4254415546,107.0
2023-09-29,26911.2514739918,107.0
2023-09-30,26977.6933126826,107.0
2023-10-01,27950.1453594389,107.0
2023-10-02,27565.8892954413,107.0
2023-10-03,27439.1422393337,108.0
2023-10-04,27797.251176505,107.0
2023-10-05,27426.3450926359,106.0
2023-10-06,27941.9633760959,106.0
2023-10-07,27972.7515704266,107.0
2023-10-08,27936.3261157218,107.0
2023-10-09,27591.3467618352,108.0
2023-10-10,27419.7971803039,108.0
2023-10-11,26828.1725710111,108.0
2023-10-12,26741.3405990649,108.0
2023-10-13,26842.4467703098,108.0
2023-10-14,26861.9892375804,108.0
2023-10-15,27130.3067092344,108.0
2023-10-16,28506.7936741671,108.0
2023-10-17,28433.2051522501,108.0
2023-10-18,28328.0750195792,108.0
2023-10-19,28690.358041204,107.0
2023-10-20,29704.9853673291,108.0
2023-10-21,29922.5464044418,109.0
2023-10-22,29984.1593196961,110.0
2023-10-23,32954.1690482174,108.0
2023-10-24,33880.9566537113,108.0
2023-10-25,34488.6589210988,109.0
2023-10-26,34181.4922521917,110.0
2023-10-27,33896.938528346,111.0
2023-10-28,34091.5890327294,112.0
2023-10-29,34574.3377206312,112.0
2023-10-30,34495.1050207481,112.0
2023-10-31,34636.4264736996,111.0
2023-11-01,35431.9794532437,111.0
2023-11-02,34882.9173366452,110.0
2023-11-03,34708.2218804792,110.0
2023-11-04,35091.0763062537,110.0
2023-11-05,35105.0420265926,110.0
2023-11-06,35017.7151484512,110.0
2023-11-07,35418.4768901227,111.0
2023-11-08,35797.8946090006,110.0
2023-11-09,36675.3264333723,109.0
2023-11-10,37367.4943722969,112.0
2023-11-11,36979.9312405026,112.0
2023-11-12,37053.3410514319,112.0
2023-11-13,36543.2680870836,112.0
2023-11-14,35590.6835645821,111.0
2023-11-15,37840.5534894798,111.0
2023-11-16,36160.4044509059,110.0
2023-11-17,36569.7120534775,110.0
2023-11-18,36577.4249617183,110.0
2023-11-19,37442.7285119813,110.0
2023-11-20,37516.0503708358,110.0
2023-11-21,36035.0330862069,108.0
2023-11-22,37403.0347168323,108.0
2023-11-23,37311.7192156634,108.0
2023-11-24,37718.7841630625,108.0
2023-11-25,37800.1260932203,109.0
2023-11-26,37482.7055260082,109.0
2023-11-27,37229.2452197545,108.0
2023-11-28,37828.4655911748,107.0
2023-11-29,37846.8531227352,108.0
2023-11-30,37712.7114789597,107.0
2023-12-01,38703.5536820573,107.0
2023-12-02,39462.2799272355,107.0
2023-12-03,39978.2226104617,107.0
2023-12-04,41910.2994815897,108.0
2023-12-05,44067.0054763296,106.0
2023-12-06,43745.8343907072,106.0
2023-12-07,43282.6182261835,105.0
2023-12-08,44205.0522089421,105.0
2023-12-09,43740.0063927528,105.0
2023-12-10,43732.7120900059,105.0
2023-12-11,41209.8947904734,105.0
2023-12-12,41467.2735698422,105.0
2023-12-13,42939.0607583285,105.0
2023-12-14,43033.1371560491,105.0
2023-12-15,41978.0970195792,105.0
2023-12-16,42203.2140450029,104.0
2023-12-17,41428.6657855056,104.0
2023-12-18,42635.7331911163,107.0
2023-12-19,42271.863025716,107.0
2023-12-20,43605.1555549386,108.0
2023-12-21,43870.2382340736,108.0
2023-12-22,44009.5016551724,107.0
2023-12-23,43768.8067518995,106.0
2023-12-24,43097.8093258329,107.0
2023-12-25,43623.7504029807,108.0
2023-12-26,42491.1229079486,109.0
2023-12-27,43436.9594269433,108.0
2023-12-28,42670.6797180012,107.0
2023-12-29,41998.6033442431,108.0
2023-12-30,42204.4917744009,107.0
2023-12-31,42217.1587913501,106.0
2024-01-01,44049.4735534775,107.0
2024-01-02,44941.160493571,107.0
2024-01-03,42773.6515423729,107.0
2024-01-04,44250.7452670953,106.0
2024-01-05,44146.3222022209,105.0
2024-01-06,43917.9798147282,105.0
2024-01-07,43844.195949737,105.0
2024-01-08,46981.3242995324,105.0
2024-01-09,46084.005795149,105.0
2024-01-10,46818.1592764465,105.0
2024-01-11,46380.8708082992,105.0
2024-01-12,42817.4305356517,106.0
2024-01-13,42846.9544699006,105.0
2024-01-14,41888.1513068381,105.0
2024-01-15,42528.9192489772,105.0
2024-01-16,43171.4472241379,108.0
2024-01-17,42689.304327294,107.0
2024-01-18,41261.9076177674,108.0
2024-01-19,41606.8535330216,110.0
2024-01-20,41668.6904102864,110.0
2024-01-21,41537.1123562244,110.0
2024-01-22,39577.0998603156,111.0
2024-01-23,39737.3143617767,111.0
2024-01-24,40101.8568980129,111.0
2024-01-25,39917.6611461134,111.0
2024-01-26,41860.7310458796,111.0
2024-01-27,42125.3014155465,111.0
2024-01-28,41983.0202744009,111.0
2024-01-29,43218.3470821157,111.0
2024-01-30,42950.0541277031,109.0
2024-01-31,42589.4708059614,111.0
2024-02-01,43020.3596548802,110.0
2024-02-02,43155.3852030976,110.0
2024-02-03,42982.3789979544,110.0
2024-02-04,42576.2913050847,110.0
2024-02-05,42619.2742738165,111.0
2024-02-06,43102.7062632963,111.0
2024-02-07,44253.0314731151,111.0
2024-02-08,45332.09157218,110.0
2024-02-09,47176.9665137347,110.0
2024-02-10,47792.8972156634,110.0
2024-02-11,48200.7986057861,111.0
2024-02-12,49989.80371654,110.0
2024-02-13,49628.0941528346,109.0
2024-02-14,51844.2929193454,109.0
2024-02-15,51939.1472919345,108.0
2024-02-16,52157.3123977206,107.0
2024-02-17,51674.8158521333,107.0
2024-02-18,52148.0645365283,107.0
2024-02-19,51804.8051537113,108.0
2024-02-20,52308.0531712449,108.0
2024-02-21,51744.321808007,109.0
2024-02-22,51292.3252574518,109.0
2024-02-23,50789.1431759205,109.0
2024-02-24,51578.2349164231,109.0
2024-02-25,51746.4789669784,109.0
2024-02-26,54551.8259184687,108.0
2024-02-27,57049.888220339,109.0
2024-02-28,62460.740619813,109.0
2024-02-29,61394.7818515488,109.0
2024-03-01,62524.401817066,109.0
2024-03-02,62049.6145637054,109.0
2024-03-04,68091.8388243717,110.0
2024-03-05,63950.524329924,109.0
2024-03-06,66103.7215400351,110.0
2024-03-07,67070.3791484512,111.0
2024-03-08,68343.7149552893,111.0
2024-03-09,68502.5053392753,111.0
2024-03-10,68882.2513395675,111.0
2024-03-11,72198.0875341905,110.0
2024-03-12,71432.7283018702,111.0
2024-03-13,73081.5759053185,109.0
2024-03-14,71505.2729076563,109.0
2024-03-15,69424.9141753361,110.0
2024-03-16,65433.6819006429,110.0
2024-03-17,68285.0891691993,110.0
2024-03-18,67770.8865245471,110.0
2024-03-19,61969.3075394506,110.0
2024-03-20,67848.1076396844,111.0
2024-03-21,65454.7357232612,111.0
2024-03-22,63486.4849997078,110.0
2024-03-23,64361.2429047341,110.0
2024-03-24,67289.5658310929,110.0
2024-03-25,70042.0204237288,104.0
2024-03-26,70071.0472144945,104.0
2024-03-27,69267.8879815897,104.0
2024-03-28,70826.8968714202,104.0
2024-03-29,69917.0430070134,105.0
2024-03-30,69663.0119073641,106.0
2024-03-31,71227.4517939801,105.0
2024-04-01,69791.6277305669,105.0
2024-04-02,65533.7548351841,106.0
2024-04-03,66130.2162393337,105.0
2024-04-04,68438.135024547,104.0
2024-04-05,67904.9094766219,104.0
2024-04-06,69136.0710783168,105.0
2024-04-07,69392.6830108124,105.0
2024-04-08,71712.7972840444,105.0
2024-04-09,69074.5418638223,106.0
2024-04-10,70579.4456767972,107.0
2024-04-11,70046.5536057861,107.0
2024-04-12,67098.113691993,106.0
2024-04-13,64551.6482875512,106.0
2024-04-14,65648.8099602572,105.0
2024-04-15,63393.325166277,105.0
2024-04-16,63784.8203340152,105.0
2024-04-17,61324.2184286967,105.0
2024-04-18,63510.14500263,104.0
2024-04-19,63762.6310300994,104.0
2024-04-20,64907.9928366452,104.0
2024-04-21,64968.192619813,104.0
2024-04-22,66944.5960911748,105.0
2024-04-23,66385.3002919345,103.0
2024-04-25,64515.3874725307,104.0
2024-04-26,63777.4715002922,104.0
2024-04-27,63429.3099649328,104.0
2024-04-29,63908.3888766803,
2024-04-30,60636.3261633548,105.0
2024-05-01,58141.7772799532,105.0
2024-05-02,59170.1088936295,105.0
2024-05-03,62983.6554783752,105.0
2024-05-04,63881.1305429573,105.0
2024-05-05,64067.5959918177,105.0
2024-05-06,63228.1031341321,106.0
2024-05-07,62396.999720339,106.0
2024-05-08,61079.27442782,105.0
2024-05-09,62998.4903381064,105.0
2024-05-10,60896.6418880772,106.0
2024-05-11,60843.5729240211,106.0
2024-05-12,61431.2746879018,106.0
2024-05-13,62886.9394491526,106.0
2024-05-14,61555.5670046756,106.0
2024-05-15,66281.5322542373,105.0
2024-05-16,65269.2603246639,
2024-05-17,66956.4409476914,106.0
2024-05-18,66977.6006914085,106.0
2024-05-19,66259.4704260666,106.0
2024-05-20,71202.2025902981,105.0
2024-05-21,70217.2546914085,106.0
2024-05-22,69074.9141350088,106.0
2024-05-23,67758.7306586791,106.0
2024-05-24,68608.998279661,106.0
2024-05-25,69282.7925976037,106.0
2024-05-26,68445.0069532437,106.0
2024-05-27,69347.815260374,106.0
2024-05-28,68342.8204488603,109.0
2024-05-29,67584.2632402104,109.0
2024-05-30,68375.4760260082,106.0
2024-05-31,67377.7626122151,104.0
2024-06-01,67714.3526399766,104.0
2024-06-02,67805.4855742256,104.0
2024-06-03,68833.3028351841,103.0
2024-06-04,70554.0894330801,104.0
2024-06-05,71087.4433158971,103.0
2024-06-06,70788.5013755114,104.0
2024-06-07,69338.1573240795,103.0
2024-06-08,69310.1092618352,104.0
2024-06-09,69644.0190894214,104.0
2024-06-10,69465.9362478083,105.0
2024-06-11,67368.263506429,105.0
2024-06-12,68213.8346838106,105.0
2024-06-13,66783.4902767388,106.0
2024-06-14,65982.1865195792,106.0
2024-06-15,66204.904308007,106.0
2024-06-16,66622.5999336645,106.0
2024-06-17,66483.8785260082,106.0
2024-06-18,65112.1230020456,106.0
2024-06-19,64878.7141525424,107.0
2024-06-20,64897.7011542957,105.0
2024-06-21,64086.0489228521,105.0
2024-06-22,64258.135506429,106.0
