d,price_usd,usdt,usdc,dai,busd,pax,gusd,stablecoins
2020-07-01,9241.3396123904,6041954632.08,1002322136.36,110721762.08,174574159.47,243959688.16,10366029.33,7583898407.48
2020-07-02,9094.3872867914,6038166000.73,998455959.72,119223404.75,177747735.48,240663931.12,9999871.2,7584256903.0
2020-07-03,9066.6906966102,6039174391.26,1038434302.97,111933329.41,168722101.14,245969666.94,10008944.94,7614242736.66
2020-07-04,9126.2195549386,6038470730.42,1038700266.21,113749395.67,168722051.82,245897415.05,10038955.96,7615578815.13
2020-07-05,9079.6140180888,6041612314.45,1038461203.16,114854598.26,174137980.04,246046933.2,10027915.76,7625140944.87
2020-07-06,9338.9425911748,6038651456.47,1047161237.86,117711013.59,174298738.97,246474813.26,10227543.54,7634524803.69
2020-07-07,9252.1587326125,6038739785.65,1045852610.88,115651552.91,172978413.34,251379428.89,10227977.44,7634829769.11
2020-07-08,9434.5679564582,6040937618.24,1069656678.77,111138987.74,178718925.15,251551639.08,10351738.58,7662355587.56
2020-07-09,9231.5023475161,6037573525.33,1099346579.04,110950654.98,167188284.56,239981646.8,10311017.14,7665351707.85
2020-07-10,9285.2210154296,6038204031.14,1110778333.31,110457728.9,165862255.82,239337877.74,10275065.1,7674915292.01
2020-07-11,9237.1710081824,6038499881.36,1109446540.34,110440374.08,173549748.07,240143653.09,10276234.23,7682356431.17
2020-07-12,9289.0979769141,6039089074.3,1108701108.32,110142643.14,173511917.2,240040161.1,10336769.8,7681821673.86
2020-07-13,9236.6225011689,6034316607.58,1106442368.2,110539538.57,165718132.59,238664675.92,10358407.07,7666039729.93
2020-07-14,9260.3569868498,6037577497.53,1101972322.47,107550881.02,162657844.89,239463845.45,10941860.41,7660164251.77
2020-07-15,9196.7255589714,6031802788.23,1107461084.86,106825777.18,163240725.05,234626586.84,10744448.23,7654701410.39
2020-07-16,9132.5923120982,6034929504.17,1104590994.84,108363878.29,166770579.86,229848028.97,11182075.11,7655685061.24
2020-07-17,9156.4687097604,6037226801.67,1105558303.22,107488422.46,172042219.78,231714527.3,11292848.06,7665323122.49
2020-07-18,9175.9053085915,6040163253.93,1124852932.17,116338097.4,174615212.7,235763672.07,11275386.89,7703008555.16
2020-07-19,9218.8423108124,6040650727.55,1124865082.24,149412360.52,185023473.03,235916361.62,11346102.05,7747214107.01
2020-07-20,9167.1905675044,6039794430.32,1110226757.32,170432450.98,172857735.03,237022287.42,11571935.6,7741905596.67
2020-07-21,9388.5743497954,6041133989.27,1118083789.21,179652055.99,183220156.56,238546801.49,11738971.1,7772375763.62
2020-07-22,9531.2574301578,6167540327.83,1118651103.81,187010469.41,185540062.26,240113371.59,11926080.98,7910781415.88
2020-07-23,9609.1667153711,6163896851.32,1113750158.0,225646122.04,176766644.51,244318332.65,11821534.18,7936199642.7
2020-07-24,9548.1007270602,6164488802.74,1109718990.03,233573040.22,178097282.82,246334318.39,11785858.21,7943998292.41
2020-07-25,9702.4527904734,6165135529.18,1108826555.95,158343360.85,178098775.48,246309124.04,11811974.36,7868525319.86
2020-07-26,9933.9065542373,6163419679.58,1167762720.08,130665457.51,171997792.81,252060460.57,11732170.38,7897638280.93
2020-07-27,11046.5083295149,6288581496.5,1172279151.16,129992951.35,169229872.38,253011516.15,10752571.58,8023847559.12
2020-07-28,10944.6129789012,6409080600.53,1169631831.83,130234756.7,148490728.1,253317441.82,10566613.1,8121321972.08
2020-07-29,11115.7712819988,6402096380.99,1165265301.0,166034265.7,151572414.99,252831987.19,10549961.68,8148350311.55
2020-07-30,11135.3907261835,6404572675.27,1146738617.67,193183589.02,147056650.31,250967404.96,10886409.93,8153405347.16
2020-07-31,11338.1973407949,6406834794.24,1080388575.37,190251397.3,159268950.58,253760529.79,11072316.49,8101576563.77
2020-08-01,11797.5821265342,6524956840.65,1086297218.24,208737574.02,152192501.65,256358526.19,11088826.64,8239631487.39
2020-08-02,11094.0206841321,6519372985.15,1100136296.3,186544310.85,161629779.18,253170003.66,10949878.71,8231803253.85
2020-08-03,11236.0956805377,6523045740.06,1085791815.22,158238149.06,157577611.35,251786058.57,10859798.81,8187299173.07
2020-08-04,11202.651909059,6639373524.27,1084037936.7,157675013.02,159550422.64,251694244.4,10923811.84,8303254952.87
2020-08-05,11721.4384715956,6644126458.53,1078969338.05,163388211.89,163274123.51,257641878.26,10880840.98,8318280851.22
2020-08-06,11769.3091081239,6763225885.23,1094003717.09,169972254.38,163341870.85,264338608.48,10921401.97,8465803738.0
2020-08-07,11598.9690585038,6884563412.07,1110257943.37,161429506.21,165560052.17,261854313.33,11847988.8,8595513215.95
2020-08-08,11743.0086350088,6882890412.59,1147716661.2,159464639.56,178990619.64,260770210.01,11817348.64,8641649891.64
2020-08-09,11680.5173661601,6881356130.94,1146659305.22,159679512.4,180146822.22,261951919.46,12063693.65,8641857383.89
2020-08-10,11870.3695447107,7384080883.23,1123231282.51,161435889.14,169726801.09,255386788.77,12278570.78,9106140215.52
2020-08-11,11392.6440884278,7377598012.98,1133247161.58,160818450.21,160725368.2,252519683.23,12379088.11,9097287764.31
2020-08-12,11575.5124736996,7378349952.48,1161757789.67,160694836.52,173455355.51,253862628.93,12615943.16,9140736506.27
2020-08-13,11773.4481155465,7386190142.73,1178760561.26,178483281.47,179079702.67,253273492.41,9704841.3,9185492021.84
2020-08-14,11774.4082518995,7507157618.33,1205708287.92,206600579.06,192778196.47,257944500.16,9560915.19,9379750097.13
2020-08-15,11866.9103613092,7500724224.02,1202393271.53,212864974.76,188748322.23,257924017.4,9563200.61,9372218010.55
2020-08-16,11899.6427535944,7500582151.13,1202489853.82,213144787.16,188770469.85,257978917.42,9549781.06,9372515960.44
2020-08-17,12315.7624166569,7506263462.34,1222053599.34,215210436.66,200975595.14,259694111.97,9477932.23,9413675137.68
2020-08-18,11992.6959962595,7503118515.3,1249214474.76,225759015.11,209644515.24,262114769.17,9846061.9,9459697351.48
2020-08-19,11736.8490645237,7498559214.82,1274483853.67,215618495.47,195595815.41,254726654.78,9739036.56,9448723070.71
2020-08-20,11867.5203439509,8504937636.16,1308410277.79,213861331.68,201352482.98,258423915.89,9822476.66,10496808121.16
2020-08-21,11524.6989491525,8618183237.93,1338458324.36,215297665.18,197111006.98,260522239.09,9601662.14,10639174135.68
2020-08-22,11682.2891503799,8620755610.43,1337365159.45,220591115.13,203605966.31,262151729.49,9802182.05,10654271762.86
2020-08-23,11665.6092735243,8620915561.46,1356519098.0,219336262.92,213033068.06,263726420.56,9796970.59,10683327381.59
2020-08-24,11771.4080537405,8619258358.48,1363385363.96,250532042.89,204300208.15,265598433.82,9821670.01,10712896077.31
2020-08-25,11358.4543202805,8621261975.45,1381465446.67,233842388.03,197150267.13,267660888.27,9852923.79,10711233889.34
2020-08-26,11472.0491204559,8619998569.47,1400884256.65,229864161.35,196138209.31,266259448.37,10924240.99,10724068886.14
2020-08-27,11314.6737410286,8619552696.43,1425660048.06,237349689.31,199631705.21,279834987.37,10834899.36,10772864025.74
2020-08-28,11527.8830322326,8621151687.94,1426496842.93,234532767.81,196170939.11,278510616.86,10971850.13,10767834704.78
2020-08-29,11490.7623477499,8615709061.55,1464801520.71,237218912.91,187542074.93,276068283.39,11022089.03,10792361942.52
2020-08-30,11698.9758329632,8618282771.35,1472877218.65,251065489.69,187613685.29,276209711.09,10985084.02,10817033960.09
2020-08-31,11678.3482268849,8618110378.59,1478666751.54,251527937.12,190082026.1,268588151.5,11073193.4,10818048438.25
2020-09-01,11970.364856166,8740787918.92,1523641099.38,281733504.61,185201274.92,268129720.85,11284911.94,11010778430.62
2020-09-02,11414.5209336645,8745793133.98,1523119718.3,316398092.57,184268164.51,272253128.13,11379541.23,11053211778.72
2020-09-03,10261.4944095266,8748795111.57,1585202091.04,339875649.08,186675417.94,274014156.73,11677434.32,11146239860.68
2020-09-04,10471.9664133255,8895536196.94,1653526813.11,307328926.5,193439713.23,289451365.11,11547658.15,11350830673.04
2020-09-05,10128.64358609,8889430130.44,1692270157.71,289186280.22,192081257.15,287869032.97,11533498.28,11362370356.77
2020-09-06,10253.2998980129,8885787125.46,1732031003.58,287952678.31,197928292.37,295614065.27,11491376.09,11410804541.08
2020-09-07,10367.8783543542,8892005938.83,1791797330.41,286206266.83,200872967.4,294763341.69,11634840.49,11477280685.65
2020-09-08,10108.6354501461,8886914902.03,1793632051.33,297646578.19,216006183.19,284845731.87,11400336.78,11490445783.39
2020-09-09,10223.1114091175,8886767567.63,1837419770.85,282720334.79,255592557.62,286870543.18,11501964.66,11560872738.73
2020-09-10,10334.6307302162,8889225024.17,1849460515.56,313021476.15,288185625.96,285622098.03,12238219.43,11637752959.3
2020-09-11,10387.0207419638,8891518791.33,1917316166.35,318590094.52,296648907.98,290091651.43,12282406.71,11726448018.32
2020-09-12,10436.9778322618,8886426521.98,1957183964.32,322761714.02,299293240.97,296166795.44,12245375.33,11774077612.06
2020-09-13,10322.5236148451,8886396824.05,1997411694.2,321729420.14,308120335.3,296335773.02,12353760.33,11822347807.04
2020-09-14,10662.719912332,8883585994.49,2020053762.11,416367109.23,352677813.87,292652504.78,12052119.65,11977389304.13
2020-09-15,10779.3810249562,9886232610.19,2077574920.79,493503026.86,371911242.15,284478163.56,13278788.34,13126978751.89
2020-09-16,10968.3205465809,9888645020.45,2082755106.05,426498732.88,397320591.45,284500432.92,13463834.74,13093183718.49
2020-09-17,10936.2927505552,10037078969.3,2110016415.01,485856820.84,392879468.17,290631718.79,13524682.56,13329988074.67
2020-09-18,10920.1128439509,10036958713.72,2181866770.33,522463647.12,390523402.17,313551105.33,13374336.65,13458737975.32
2020-09-19,11073.7795478083,10185735572.51,2285311956.33,596737135.32,404260296.91,318489088.26,13831676.43,13804365725.76
2020-09-20,10921.2180998247,10185250128.65,2344157488.89,589209029.81,407384275.56,317881775.26,13655837.34,13857538535.51
2020-09-21,10455.3799623027,10181100532.69,2395096401.85,594052439.5,406764251.47,318992754.71,13702054.93,13909708435.15
2020-09-22,10519.8391641146,10186645158.32,2398686685.12,599062306.04,414899016.28,322981689.06,13910194.47,13936185049.29
2020-09-23,10233.2995687317,10182683137.89,2443550573.69,612883587.47,434877230.86,320257222.41,13910194.47,14008161946.79
2020-09-24,10739.0427094097,10187541174.34,2508597193.9,605235143.49,433834183.96,315902831.88,14143119.69,14065253647.26
2020-09-25,10683.6305806546,10190486118.85,2511711546.53,604038914.71,455545731.22,312482299.2,14121906.66,14088386517.17
2020-09-26,10742.0304202221,10189056987.27,2552016318.04,630231885.42,465936284.36,314536031.21,14145499.96,14165923006.26
2020-09-27,10758.8242899474,10187509144.13,2599629390.14,630752913.58,478869750.67,307716930.02,14274987.35,14218753115.89
2020-09-28,10727.3750541204,10181589132.8,2543815626.34,622769472.89,466073732.59,292357197.04,14314979.23,14120920140.89
2020-09-29,10841.1427444769,10184323282.35,2539520660.75,617541894.41,476359652.39,292352500.07,14277500.97,14124375490.94
2020-09-30,10772.351766803,10187853213.34,2533950840.37,609196512.73,503507923.96,293947914.59,14536894.64,14142993299.63
2020-10-01,10606.6173325541,10334026751.18,2536902756.14,609723610.03,518201281.15,296889167.8,14673875.52,14310417441.82
2020-10-02,10570.1056777908,10337650128.7,2595566245.96,612580270.48,545941967.86,297176985.88,10642059.0,14399557657.88
2020-10-03,10555.7054339567,10337243959.22,2638416816.48,606452895.94,555775725.34,295407323.28,10672461.36,14443969181.62
2020-10-04,10665.618622443,10337872416.43,2646199156.3,599391806.64,567634790.83,297370868.41,10759122.18,14459228160.79
2020-10-05,10772.6355995909,10338518174.63,2665667770.26,600741899.86,570801568.45,296076385.55,11096701.79,14482902500.54
2020-10-06,10596.3735493863,10334211624.63,2673227729.53,595149965.09,590501939.15,296835473.63,11545814.09,14501472546.12
2020-10-07,10667.1943941555,10334219243.82,2710464283.74,596283506.98,610893748.05,293353475.03,11545814.09,14556760071.71
2020-10-08,10902.5293637054,10343995431.1,2815658455.3,594309260.46,628503764.76,297289563.38,14654152.54,14694410627.54
2020-10-09,11074.1036797779,10345204973.33,2819607424.18,611553439.01,666752897.81,310325132.64,14846174.59,14768290041.56
2020-10-10,11302.8542864407,10341920154.06,2862640028.36,619174320.92,666755932.33,310450738.75,15031367.45,14815972541.87
2020-10-11,11378.2625284629,10337202484.91,2860822885.3,624686500.1,684650244.8,302550905.14,14481841.71,14824394861.96
2020-10-12,11548.401556692,10340751528.27,2849111339.93,628539155.59,722789690.36,308039111.32,15188449.85,14864419275.32
2020-10-13,11434.9687849211,10343102053.61,2783313848.12,630228954.03,733389114.48,308036860.01,14567967.94,14812638798.19
2020-10-14,11417.10811391,10342208255.41,2755750700.71,611392429.37,789472024.5,298191390.78,14924617.44,14811939418.21
2020-10-15,11502.5812390415,10341320194.89,2745010845.89,610022753.48,807965459.87,289000108.67,15104519.92,14808423882.72
2020-10-16,11338.9871765634,10342530730.18,2710386052.48,605553871.3,809713859.75,298271113.48,14925953.29,14781381580.48
2020-10-17,11362.8022174167,10337216863.6,2711519854.86,604041928.98,809491900.3,298164882.47,14422854.81,14774858285.02
2020-10-18,11489.6225650497,10340930336.18,2733717540.64,602553529.7,809655109.01,298191706.21,14348188.55,14799396410.29
2020-10-19,11745.8119675628,10339150400.74,2742333190.97,608404629.21,798898346.75,309920509.93,14549788.88,14813256866.48
2020-10-20,11929.4572507306,10344220813.37,2741638789.95,603588817.07,805924531.1,324313983.3,14889429.07,14834576363.86
2020-10-21,12848.4906177674,10357224035.43,2810870171.35,615198171.03,798019212.87,351158444.27,14662948.77,14947132983.72
2020-10-22,12997.4993417884,10496193779.61,2795272990.51,597177429.61,744906320.34,380471304.08,15051286.66,15029073110.81
2020-10-23,12953.4296969608,10491777532.33,2761465773.32,585830452.85,737853192.93,381505997.0,14798545.96,14973231494.39
2020-10-24,13113.8669231444,10494482809.54,2792646724.02,591154790.51,747009342.37,383371602.54,14743495.29,15023408764.27
2020-10-25,13041.6410374635,10493571018.44,2814646012.76,593402702.69,756413717.97,387467329.08,14877689.34,15060378470.28
2020-10-26,13080.6561698422,10646182988.55,2782798305.81,593982394.55,735953614.85,407299664.74,15351566.65,15181568535.15
2020-10-27,13675.5239275278,10639680522.37,2816927538.58,613188987.05,730023451.86,405787193.45,16272473.64,15221880166.95
2020-10-28,13290.3288497954,10792770271.35,2846829009.13,632088098.38,722198300.9,407399719.69,16603948.62,15417889348.07
2020-10-29,13475.2173007013,10792093682.76,2888854848.24,656773591.65,717385333.81,416202062.32,16837676.79,15488147195.57
2020-10-30,13603.2960908825,10942732320.61,2893865813.31,648111411.69,710528399.63,430643622.48,17114607.01,15642996174.73
2020-10-31,13807.2336110462,10938826297.81,2939886810.67,652523514.55,710481868.16,430608207.96,17334752.38,15689661451.53
2020-11-01,13736.89941128,10939380945.79,2941590794.58,654830676.19,709751300.89,434860984.33,17267064.72,15697681766.5
2020-11-02,13595.5647603741,10936532490.14,2947281348.96,661565716.64,696042350.09,429759173.22,17287579.96,15688468659.01
2020-11-03,13996.9153985973,11088031540.63,2929386673.79,658125580.12,686252950.38,429244434.21,15638248.54,15806679427.67
2020-11-04,14129.1481954997,11095663909.44,2897422932.87,658990601.87,678001913.31,430916579.19,15549353.22,15776545289.9
2020-11-05,15606.466833723,11093582745.39,2883396316.04,654382235.03,667341302.85,434182563.31,15398496.94,15748283659.56
2020-11-06,15618.9724713618,11241604658.84,2865994699.37,643426962.4,640645164.45,433353339.55,15319651.62,15840344476.23
2020-11-07,14866.3563045003,11243526814.23,2896068696.59,658569623.84,635261601.95,435553154.43,15102938.9,15884082829.94
2020-11-08,15500.0007071888,11233393516.21,2883903856.87,656374279.23,635033804.89,435579304.98,14967269.49,15859252031.67
2020-11-09,15319.8199725307,11234729313.07,2852656863.58,629732320.36,599551626.31,435059070.19,14344742.01,15766073935.52
2020-11-10,15319.2756762127,11242642664.04,2842417191.51,620595077.15,620197033.69,435359777.17,14167037.42,15775378780.98
2020-11-11,15731.2411057861,11389570395.42,2845419491.4,625550453.19,628184498.86,435459941.28,14417184.3,15938601964.45
2020-11-12,16289.8148977206,11386896340.27,2814783449.72,626167360.05,637117377.36,432517131.57,14832603.08,15912314262.05
2020-11-13,16330.062767972,11386654790.27,2815753237.23,630811828.57,636117563.91,447878765.62,15222178.76,15932438364.36
2020-11-14,16102.0100169492,11383742633.08,2835031509.58,636270292.03,656730373.32,446881269.7,15274710.29,15973930788.0
2020-11-15,15986.7549905903,11382707130.84,2826879057.76,647195241.1,661572832.7,447460996.43,12605028.62,15978420287.45
2020-11-16,16743.0539398013,11530411114.34,2841819757.91,660202075.44,659352505.85,426526849.21,12550621.1,16130862923.85
2020-11-17,17682.1691870251,11535127350.64,2790417587.34,650049819.73,665388075.46,410522265.82,12601821.93,16064106920.92
2020-11-18,17804.6900239626,11534832850.88,2803332637.73,642231253.94,681650677.47,405428901.0,12742811.8,16080219132.82
2020-11-19,17818.6686621859,11536225535.09,2801426954.3,644593921.79,687349915.16,394960730.14,13515896.27,16078072952.75
2020-11-20,18663.7818531268,11653111427.56,2815256283.88,651669752.57,683011036.1,402317457.68,13882752.97,16219248710.76
2020-11-21,18706.5893354179,11649494061.59,2851523192.04,670270093.65,683055248.07,401990531.03,14222886.44,16270556012.82
2020-11-22,18482.6926317358,11654471034.03,2888146709.0,676858820.8,655155628.2,405088541.2,14052949.46,16293773682.69
