d,price_usd,binance,bybit,okx,bitget,deribit,bitmex,huobi,bitfinex,gate_io,kucoin,kraken,crypto_com,dydx,delta_exchange
2024-08-05,54343.6276773816,7549984476.4038,4427064667.0522,2479160941.0872,5759820989.0168,1590324873.72,381125792.467,1123510056.488,329242044.5765,1102555024.7886,454330297.7455,169409327.8857,466067183.7946,87166001.7118,40991245.037
2024-08-06,56047.4712866744,6149384157.08,3421367993.3905,2142173119.7817,4489450488.0166,1565052735.107,331882910.1043,1048345918.2913,307882180.8679,987781197.815,305935179.0459,135883000.9954,428333476.3433,60791135.104,31693263.9444
2024-08-07,55129.7410376973,6394503602.8316,3651387897.6814,2239957511.7828,3307410467.3844,1581493822.897,342824235.5789,1088202069.1915,328886077.7653,1032191773.1717,331468175.4007,149721924.3402,444772915.9121,62194276.658,27456965.3109
2024-08-08,61908.7896724138,6329220549.9023,3733557250.965,2211506160.6098,3283461164.6286,1588549058.322,323475577.6954,1088301615.3711,322270637.9406,1007647237.6603,342474571.529,148713790.8119,439102444.1229,60686931.4188,31976849.5172
2024-08-09,60720.9407594974,6726991192.3443,3928962699.0289,2326724988.7738,3528772349.2087,1648442080.873,321456587.1019,1205181150.0628,358548997.5371,1197214547.2731,350169089.7559,165796074.2253,492542670.4692,72326338.2241,34269630.7296
2024-08-10,60871.5550727645,6470755749.5677,3925361091.5727,2250629930.9974,3411369152.6325,1549832364.498,325510769.2853,1212766562.1957,358184223.003,1114808055.0436,341038124.4864,156183040.5887,485175891.9776,70577757.3299,39190390.281
2024-08-11,58836.1043722969,6434413437.6616,3992268981.2678,2332645874.3962,3484041744.1181,1543819356.238,328512221.4209,1225418842.7884,358661183.6205,1168505647.9629,350413812.8771,154355290.5974,486103102.18,70724323.1874,46083952.0076
2024-08-12,59394.1629538282,6182013159.5184,4001064747.029,2258257140.1142,3390428663.0771,1556850375.039,328143394.4887,1191203082.2586,342301441.4209,1072865076.0504,351575842.6878,142488218.3988,467610000.7996,66682424.2464,54740495.8171
2024-08-13,60536.2457846289,6136729385.269,3852526396.1422,2178517728.59,5034896751.213,1554576832.031,309490561.0613,1220262375.191,345969572.3697,1080150108.745,320357882.9079,149320454.1862,471908117.0927,67618226.3442,49095430.824
2024-08-14,58840.6466797195,6475148719.2116,4131367313.1736,2283568371.748,5169683899.625,1518216673.541,321443954.5987,1246469184.6812,355964538.3964,1245694076.426,348414655.5386,154152185.0498,482708838.3154,71187444.7665,57861936.6346
2024-08-15,57644.1876879018,6661184139.5637,4035010904.4706,2240209955.9406,5034164524.0243,1532181996.6,329171675.342,1226689936.0864,345437142.9317,1160330515.4782,349325208.6709,148996934.4423,469719412.3374,69670228.4824,64464701.147
2024-08-16,58927.2765087668,6812716265.1793,4011538797.7936,2254466668.6705,4961697050.0109,1589289361.187,323766030.0103,1213429043.607,339141921.2382,1111504412.774,394642849.7611,151613076.6147,459578151.4237,69060467.112,68457261.561
2024-08-17,59414.6743351841,6840265358.4281,3966274694.7019,2368035938.9086,5035803969.3392,1548662509.499,309595643.1058,1243777475.9008,342296336.7573,1180602603.5463,377346382.105,151043952.5411,469739704.572,76222214.3852,61886873.8964
2024-08-18,58793.2061458212,6910789910.736,4089660509.6755,2353969492.7898,5122778079.949,1555724482.236,325174439.4694,1265466543.2102,346005579.9985,1203096996.6106,378423031.5755,152734430.3479,472196920.7151,77289559.6068,55823240.6728
2024-08-19,59411.5190169492,6821583601.0445,4014953553.5224,2330259129.8048,5131320588.6168,1569375925.472,318064508.2202,1248738484.2562,340075000.3775,1145642148.5938,347643586.8795,152583797.8658,463355331.9994,72181445.2185,39075815.4064
2024-08-20,59123.3002662186,6719819481.9335,4182030761.8783,2254006346.45,5164349939.6974,1583643545.622,315813075.5003,1272652446.3915,346170053.0744,1216753281.4336,369419485.538,153252495.6988,470676409.4277,78306457.185,26706800.64
2024-08-21,61133.0256493279,6839038721.2756,4102395189.062,2272792283.9937,5252888446.3411,1589229995.25,314731329.4817,1280101685.499,345964983.2532,1117002786.6617,368723649.7625,143529271.6508,467328583.6292,77032486.3901,15699428.0276
2024-08-22,60394.4737749854,7262407557.228,4270037610.5981,2569639799.6777,5416456033.8122,1583269783.159,324827195.8024,1322955923.2069,357671193.9964,1241086130.6263,382206716.2119,149604252.1012,486941204.636,86180770.6945,14703717.1996
2024-08-23,64106.8029152543,7058806665.7355,4404391162.1419,2373725112.9212,5500366813.5422,1565681232.431,330107797.7136,1316428829.693,354405397.4074,1192341868.8794,385785715.5887,151452837.8208,478972326.8395,79721132.1138,21731648.2933
2024-08-24,64023.226703682,7643028333.8514,4461778899.793,2726468525.1652,5888829162.9904,1609398281.92,343658659.3344,1401460371.5697,375064253.7126,1391254606.6451,421944826.7343,154001418.4501,509989622.8281,99762567.453,20246506.88
2024-08-25,64498.0183413209,7656108366.7903,4593885598.7331,2752355115.0953,6007855511.8454,1609406912.8,342622995.0417,1402401821.2048,377283982.9144,1378557126.6191,420763292.4794,156848960.7344,510219245.4422,97409190.6645,22988110.6156
2024-08-26,62983.4427729398,7721965030.0349,4655081628.8069,2817732274.5282,6039030965.7496,1610731650.805,356861595.4817,1408416802.7763,378455512.7138,1377453643.3995,393529853.9372,156504395.2173,511989675.2217,126458285.5053,38520395.831
2024-08-27,59548.0076215663,7360936477.3473,4549783983.1466,2514655146.4246,5782379246.5798,1568465510.881,347083350.6092,1380862886.7947,367966197.6746,1316617927.3987,383758073.8551,160200495.5472,499367771.049,120499954.2875,26499244.5275
2024-08-28,59100.7747548217,6841835433.9487,4200650562.4904,2311298399.9133,5280208931.135,1575978435.277,354763889.5284,1311174646.1041,346231872.3729,1149712462.2563,435714990.5869,156914628.0022,485813111.9415,95790763.9947,17160561.7964
2024-08-29,59339.7909947399,6650639286.9002,4169539611.6182,,5312639361.9552,1558585331.136,325034433.2812,1307368028.3845,345166222.4331,1097387079.2823,444944303.9177,153427532.0145,502378202.5611,88800042.9624,14522651.288
2024-08-30,59142.9399640561,6794847257.8678,4214382455.4808,2307629742.28,5301737367.912,1530524062.028,352155849.3964,1311994411.8661,357279011.8808,1133322364.72,436058656.1852,157630268.7478,521787092.6142,96149238.2918,20486309.8191
2024-08-31,58959.926273232,6681215619.0909,4145851310.092,2373710758.9833,5305210242.0312,1472516855.996,323819435.7383,1322075502.2995,370031310.1985,1092788323.0232,439327588.2136,149655639.2033,541203745.7931,88113344.6721,19309223.7431
2024-09-01,57349.0807180012,6720052498.9911,4138762314.3391,2351637408.3633,5223132941.3334,1471407766.193,323111609.0279,1315729988.9268,377805695.4122,1105022184.5961,427942411.2533,144303854.3785,556134310.2629,88150363.8667,31575209.4365
2024-09-02,59159.0238877849,6651053527.5088,3916702175.6041,2363854184.6201,4994511925.0022,1491716805.95,315342332.3603,1283919702.579,369808478.1063,1071181857.7505,424430333.1564,136960153.5883,561762273.4661,81000737.1166,34436893.363
2024-09-03,57637.7754444769,6837945783.9853,4018822635.5289,2408969311.3699,5222459275.5621,1480967997.811,330402985.9884,1333621489.8772,381209092.8502,1171075417.616,424005660.6904,148267170.1625,599256870.0327,80808541.115,21092195.7996
2024-09-04,58033.3989704851,6732315660.1742,4070214506.1402,2449427585.533,5233804160.3961,1496577578.612,328823254.2623,1306397464.4056,370165755.2322,1149750820.2257,424688533.1683,142294010.0059,602018956.1807,69807521.2407,22535303.5675
2024-09-05,56112.9529400935,6632126464.0392,3926154847.8221,2346166131.3974,5042240345.5894,1486443603.176,327376004.4323,1322997105.3808,377796447.53,1207908704.1623,449598042.328,144119196.4688,627206869.3178,62860747.7302,16334798.9902
2024-09-06,53838.9534623028,6614306988.1056,3886983655.6168,2373044331.2697,5041705039.21,1490955917.074,325680750.5465,1294910767.1677,368973319.0043,1168985620.318,462386311.243,139565431.7773,627594106.6755,57994686.7709,16821012.2432
2024-09-07,54066.4399248977,6539273030.2625,3941258905.741,2411384722.4815,4963226484.4549,1449264882.427,315596509.0171,1238791849.6355,352030685.738,1081286545.6788,463205401.3243,135140272.4745,622584764.2479,47542311.0507,12609528.5463
2024-09-08,54859.2584082408,6406090532.9917,3956829057.977,2352239083.0257,4959882844.7453,1448947281.818,327734268.6387,1243923560.2924,354386473.841,1154459070.3736,456391280.9949,133303001.2875,641919021.9595,50976400.8006,17960486.812
2024-09-09,57135.7814371712,6551792139.2661,4033775506.22,2344405621.8982,5056072704.8609,1443885162.487,330672258.88,1265906817.4509,359007779.9123,1200056063.6647,444557785.1564,134609704.7138,668413067.0818,47921555.0616,32651686.6816
2024-09-10,57664.4998214494,6877698025.3649,4170807911.3032,2397137298.9309,5146174856.8658,1446121547.806,332814277.0953,1319771519.6798,373879117.1901,1496613550.4355,424424290.9407,141493621.7791,715203389.4958,51300758.1922,20440621.0415
2024-09-11,57409.1950663355,6867535421.3002,4279127602.87,2344089999.5524,5219200486.9527,1458320316.733,335388276.9587,1335736470.7722,377950934.8034,1464088277.6562,443551062.9374,150411680.4221,744518893.8389,49147058.03,14457656.5443
2024-09-12,58124.6418065459,6817036599.8858,4233596955.916,2354489461.0102,5216965122.9587,1440530010.667,323815600.2924,1333349615.9315,377747253.9448,9920085.0,447258562.3772,146326079.6418,748381869.4628,49423235.144,10945288.168
2024-09-13,60536.8814503215,6870887137.0438,4323338669.8782,2438777728.7144,4859768549.1738,1445899477.92,333562727.7431,1357416100.7048,383013731.1474,1514190254.4889,453547088.1737,148076368.0029,758319948.7428,45125806.0888,12876258.9766
2024-09-14,60007.1702507306,7380965548.3519,4518604594.1942,2701004744.2838,4800665837.8185,1423478437.386,339961169.1311,1409916436.6069,401696944.4918,1730094521.2925,474480581.6216,160592780.3029,793320215.5685,51106617.8064,13619902.1468
2024-09-15,59129.9197536528,7201187610.6124,4475853629.7808,2616038278.6212,5245839067.1391,1426118677.861,339376368.9994,1398719338.3878,397244429.7753,1620905388.4937,473546491.8856,159180850.8945,784389912.3815,47510081.9776,19010880.874
2024-09-16,58227.46421654,7056588975.9411,4329637190.5925,2575785437.9264,4977272028.724,1440292310.558,342337236.9305,1381166760.3241,391362127.2561,1484857731.7313,451636023.0828,159296541.0824,770320568.4671,41944432.9371,29270155.6886
2024-09-17,60238.2177255991,6822220541.1649,4288569188.753,2444149956.2771,5532264184.9733,1439759467.52,341342290.7205,1361706405.4451,382521234.6216,1391524826.6582,454491442.5664,157040206.4911,758907009.4026,41187818.1036,15211545.7625
2024-09-18,61306.2337317358,7089676593.4356,4340848639.6248,2628512586.2443,4929510152.0911,1474033698.897,346205415.3937,1419959170.9735,405347449.9565,1588869558.3418,419685592.5701,162507441.3825,787021177.3602,41300485.59,10566988.32
2024-09-19,62994.6096528346,7089131209.7318,4682327531.6608,2726909774.1058,5187339841.5284,1497341588.972,362019440.4702,1454145244.4952,409986857.2857,1667973681.1251,444430670.4782,166757686.4304,809111509.4418,40637790.3779,10352468.1988
2024-09-20,63153.9518270018,7497486725.1829,4751339387.1674,2912492982.3104,6020902044.256,1528489304.73,353641005.71,1498969055.1906,424075895.0327,1702193825.9914,449752090.1274,181076661.1443,822359370.3017,47945301.5624,9924946.6125
2024-09-21,63367.7296078317,7541316844.6121,4768622307.6396,2816760546.6017,6083510280.9865,1516579087.223,356424501.3906,1500964188.5862,426400805.385,1318364153.0536,448251956.8474,185757910.5607,825959872.6774,46739549.9922,11794372.8204
2024-09-22,63571.9521729983,7568697907.3021,4781329289.0983,2889716634.8185,6220504432.4278,1518644424.357,354378200.0987,1508218634.5135,427544417.723,1334771725.6503,439430824.8488,180281418.3225,828079804.1931,46610666.1702,23084027.9525
2024-09-23,63336.0126347165,7514067455.0937,4649531944.4567,2862343068.9811,6028012852.2037,1529488968.07,386675398.964,1509770641.543,420246364.1791,1315758534.7213,430027049.8716,177308673.3842,829177709.8183,46418491.6566,29037719.4195
2024-09-24,64342.7891113384,7698314097.055,4628583362.7185,2925783520.6279,6255908591.338,1522989299.855,382487711.5174,1507380134.216,419291427.6926,1251487819.26,429900977.1839,174305896.9488,826939769.4351,45362783.9123,17788929.9124
2024-09-25,63059.6269167154,7914496367.4771,4869679270.1939,3004513936.2615,6497712745.0405,1516350540.062,384630674.2249,1533391228.0318,413038417.4617,1348684467.6329,442283623.2912,189389652.1895,838694005.5497,49881288.253,13347329.4536
2024-09-26,65057.7861461134,7602196180.6492,4861999184.6411,2978551594.85,6370763923.125,1548345500.061,372489821.9797,1509120542.4518,406113899.7657,1320647932.7425,435659449.0506,172333683.4871,824473864.3044,45961565.013,18222513.3824
2024-09-27,65767.7132542373,7735473346.797,5033360674.752,3003861327.7203,6602493679.2902,1523666067.286,371139144.7944,1562387247.6181,416687876.8676,1483042989.67,447660482.2894,176099461.8165,847884015.5052,52830732.318,12258641.9999
2024-09-28,65770.5276478667,7660425272.281,5036222483.4755,2883973950.7515,6725163870.2941,1351231151.509,370067916.4994,1579006729.3433,417648576.7762,1448431275.0768,445452139.548,179755484.5202,856613545.1637,50419081.9125,13374521.3556
2024-09-29,65617.7610689655,7630657713.7561,5012582111.2732,2887689722.3562,6727933165.5367,1351879881.105,369469699.9457,1581572545.1489,418070506.4427,1425813006.0553,446391752.6775,172676679.8915,857976807.2692,49439842.0166,21932149.8297
2024-10-01,60858.2487086499,7465171753.8627,4985577811.2039,2755750265.3118,6602254536.8401,1390100278.621,361434093.483,1532616172.2965,402146673.5687,1331483538.1088,446306364.809,164835462.0417,823547880.6976,47356598.775,20487476.4313
2024-10-02,60686.0993135593,7106410408.211,4726936192.6282,2731078814.5379,6184971553.0599,1416376062.191,358018583.0037,1470686935.0003,384293183.9405,1249857324.6006,431002009.2786,152254012.1639,788323279.4815,44350645.38,10769736.752
2024-10-03,60765.2367498539,6930693792.5791,4612239637.6731,2570746264.4729,5879248773.9548,1432917030.071,357520196.752,1471686997.357,382809455.3592,1234690209.3128,441204048.517,155111277.8376,786941484.9234,45128237.8981,9993211.4232
2024-10-04,62052.5100496785,7057088756.2938,4756882664.9257,2615514039.0536,5904095339.9086,1437368822.796,359275241.5892,1479581069.0957,383856092.1015,1258296078.0749,425700313.3408,147388825.2722,788734565.6205,42558660.092,11680321.5567
2024-10-05,62030.4538977206,7207362204.7515,4809348536.1295,2584508787.1145,5963576144.9624,1382469883.647,367431604.2552,1514291516.539,392923013.0026,1345637838.0088,447190043.5681,166399275.5632,807352954.863,43909228.9328,13305821.3758
2024-10-06,62789.8814555815,7190350250.2331,4794286891.942,2597210236.8982,5947105759.8716,1386042245.775,367555570.6931,1515565183.6855,393558241.3618,1316854403.277,458920053.0601,166485008.7165,806978041.358,42050745.7736,23128805.64
2024-10-08,62126.3273769725,7170594311.2735,4838161753.093,2654970498.7866,6072228922.7496,1394472237.097,385557195.8227,1522975962.8671,395087490.7724,1342843936.0522,445727746.282,156120138.4532,809665194.6664,35612028.8059,17420645.1392
2024-10-09,60615.2581917008,7340561008.1727,4771581280.0901,2617972549.4093,6034696564.328,1380470361.049,386121944.0369,1522466407.5526,393875400.5718,1409641278.8976,467318490.6082,162936044.0209,806924469.8841,34250563.4821,13607952.0776
2024-10-10,60221.1172869667,7252223423.771,4805122483.4888,2718013348.8548,6036330750.1784,1400103374.381,391548214.3114,1491547720.6122,383356350.9709,1410515216.0511,470704630.2992,159385273.8593,787961759.8498,33583293.5533,14653540.3624
2024-10-11,62462.539962595,7215102130.0733,4862784495.2529,2644219688.6755,6112190798.8961,1419032413.403,379558072.4538,1484004949.6673,378126529.7111,1241172774.3861,473062620.6984,153792299.1297,783151934.0769,32404787.9581,12829964.908
2024-10-12,63202.8806992987,7565309307.5546,5202902769.4545,2728944682.7511,6349501408.153,1401812968.732,385978947.8327,1540334469.5379,394081990.4551,1521594271.8321,430250929.887,163179880.4031,814208825.6531,37877698.95,12651546.4182
2024-10-13,62759.431113384,7748153434.9832,5277145600.462,2785152516.2294,6524910752.3876,1408405742.982,390929520.4596,1561316429.8184,398255902.8758,1624599433.697,439319424.5536,181062983.7875,822393124.2268,37016836.2355,20332880.5896
2024-10-14,66089.7587410871,7506231458.9849,5130924056.9091,2716435200.4396,6428985083.4142,1407821721.331,389636617.093,1559008820.9504,396718847.9952,1507562285.928,423697989.4784,177649551.9329,817454877.5695,35179296.4184,28522981.3676
